State,County,Black low access to store (%) 2015 (PCT_LACCESS_BLACK15),Units,FIPS,FID
Mississippi,Yazoo,22.97651372716832,Percent,28163,1760
Missouri,Adair,0.43150993346174876,Percent,29001,1761
Missouri,Andrew,0.06926678317536984,Percent,29003,1762
Missouri,Atchison,0.0,Percent,29005,1763
Missouri,Audrain,1.737070228914556,Percent,29007,1766
Missouri,Barry,0.04305477912728039,Percent,29009,1767
Missouri,Barton,0.05926495119676996,Percent,29011,1771
Missouri,Bates,0.016587148615255204,Percent,29013,1776
Missouri,Benton,0.0207584984978454,Percent,29015,1778
Missouri,Bollinger,0.11554554267245896,Percent,29017,1781
Missouri,Boone,3.0312996904131895,Percent,29019,1783
Missouri,Buchanan,0.99661248228899,Percent,29021,1789
Missouri,Butler,0.6310873087809951,Percent,29023,1792
Missouri,Caldwell,0.042444821358068444,Percent,29025,1795
Missouri,Callaway,1.35208842654199,Percent,29027,1799
Missouri,Camden,0.04037948146515499,Percent,29029,1803
Missouri,Cape Girardeau,1.3254013848829451,Percent,29031,1808
Missouri,Carroll,0.21374270695609363,Percent,29033,1822
Missouri,Carter,0.04788507265912131,Percent,29035,1001
Missouri,Cass,1.1480227285427433,Percent,29037,1004
Missouri,Cedar,0.015810255457137178,Percent,29039,1007
Missouri,Chariton,0.025539522410930913,Percent,29041,1011
Missouri,Christian,0.1612287608516972,Percent,29043,1014
Missouri,Clark,0.07533648500806303,Percent,29045,1015
Missouri,Clay,1.2212638915851428,Percent,29047,1018
Missouri,Clinton,0.08793914065541532,Percent,29049,1021
Missouri,Cole,2.3093815779367945,Percent,29051,1022
Missouri,Cooper,0.7095849744759787,Percent,29053,1025
Missouri,Crawford,0.01183609895603952,Percent,29055,1028
Missouri,Dade,0.0,Percent,29057,1030
Missouri,Dallas,0.023790265632387318,Percent,29059,1032
Missouri,Daviess,0.12802146604130796,Percent,29061,1036
Missouri,DeKalb,0.1488341624632625,Percent,29063,1038
Missouri,Dent,0.08650689820624194,Percent,29065,1040
Missouri,Douglas,0.018733126230840617,Percent,29067,1043
Missouri,Dunklin,1.2948864831532658,Percent,29069,1045
Missouri,Franklin,0.08345145221018387,Percent,29071,1047
Missouri,Gasconade,0.0006219767943962442,Percent,29073,1049
Missouri,Gentry,0.0,Percent,29075,1052
Missouri,Greene,0.6114960080747199,Percent,29077,1054
Missouri,Grundy,0.10454180455634929,Percent,29079,1057
Missouri,Harrison,0.055822259824174165,Percent,29081,1058
Missouri,Henry,0.4439741058160048,Percent,29083,1061
Missouri,Hickory,0.03887575913850037,Percent,29085,1063
Missouri,Holt,0.16286645006242997,Percent,29087,1065
Missouri,Howard,0.2762788252551942,Percent,29089,1068
Missouri,Howell,0.06841036333734579,Percent,29091,1070
Missouri,Iron,0.540891632250318,Percent,29093,1072
Missouri,Jackson,4.613368375135146,Percent,29095,1074
Missouri,Jasper,0.4573165496214575,Percent,29097,1078
Missouri,Jefferson,0.23063809908231817,Percent,29099,1082
Missouri,Johnson,0.8840467337038085,Percent,29101,1087
Missouri,Knox,0.09682885592053087,Percent,29103,1091
Missouri,Laclede,0.16131679341637428,Percent,29105,1096
Missouri,Lafayette,0.2161186615038369,Percent,29107,1099
Missouri,Lawrence,0.057348733624289994,Percent,29109,1101
Missouri,Lewis,0.5773226743135011,Percent,29111,1104
Missouri,Lincoln,0.2043296852361755,Percent,29113,1106
Missouri,Linn,0.14000063677203825,Percent,29115,1109
Missouri,Livingston,0.09064099048841198,Percent,29117,1112
Missouri,McDonald,0.0,Percent,29119,1113
Missouri,Macon,1.077906108035828,Percent,29121,1116
Missouri,Madison,0.008179357881250368,Percent,29123,1117
Missouri,Maries,0.0,Percent,29125,1120
Missouri,Marion,0.39385267225909804,Percent,29127,1122
Missouri,Mercer,0.15852047525152577,Percent,29129,1125
Missouri,Miller,0.009565993350459552,Percent,29131,1128
Missouri,Mississippi,0.016536958211503132,Percent,29133,1131
Missouri,Moniteau,0.01281476282209284,Percent,29135,1135
Missouri,Monroe,0.003640333074704706,Percent,29137,1139
Missouri,Montgomery,0.03429091139700343,Percent,29139,1142
Missouri,Morgan,0.0011691536574128373,Percent,29141,1146
Missouri,New Madrid,1.9721147733896656,Percent,29143,1149
Missouri,Newton,0.10685089334322263,Percent,29145,1152
Missouri,Nodaway,1.4860018167353228,Percent,29147,1156
Missouri,Oregon,0.017128619823630366,Percent,29149,1158
Missouri,Osage,0.00586676159407254,Percent,29151,1164
Missouri,Ozark,0.051960743206970895,Percent,29153,1168
Missouri,Pemiscot,4.180353872232045,Percent,29155,1170
Missouri,Perry,0.03349573225097886,Percent,29157,1172
Missouri,Pettis,0.6117419384132509,Percent,29159,1174
Missouri,Phelps,0.4238233722694946,Percent,29161,1176
Missouri,Pike,1.1337006298370436,Percent,29163,1179
Missouri,Platte,2.2849378547983137,Percent,29165,1181
Missouri,Polk,0.04300895277225905,Percent,29167,1183
Missouri,Pulaski,5.484483163324348,Percent,29169,1185
Missouri,Putnam,0.020084354774632256,Percent,29171,1188
Missouri,Ralls,0.038774488399449594,Percent,29173,1191
Missouri,Randolph,0.45027214505686236,Percent,29175,1194
Missouri,Ray,0.5330969468487486,Percent,29177,1197
Missouri,Reynolds,0.5376978132835634,Percent,29179,1200
Missouri,Ripley,0.09219858038450213,Percent,29181,1203
Missouri,St. Charles,1.5053310168785887,Percent,29183,1205
Missouri,St. Clair,0.03780901537010015,Percent,29185,1208
Missouri,Ste. Genevieve,0.07942514304074015,Percent,29186,1209
Missouri,St. Francois,1.5166537738451766,Percent,29187,1212
Missouri,St. Louis County,5.95925008658692,Percent,29189,1216
Missouri,Saline,1.6540591958816901,Percent,29195,1218
Missouri,Schuyler,0.022568269409830963,Percent,29197,1221
Missouri,Scotland,0.0,Percent,29199,1224
Missouri,Scott,4.6349872517550965,Percent,29201,1227
Missouri,Shannon,0.012637035289668759,Percent,29203,1229
Missouri,Shelby,0.2582382388844343,Percent,29205,1232
Missouri,Stoddard,0.07321454489738187,Percent,29207,1236
Missouri,Stone,0.009316191224662132,Percent,29209,1237
Missouri,Sullivan,0.09745640478989948,Percent,29211,1240
Missouri,Taney,0.25219745555837253,Percent,29213,1242
Missouri,Texas,0.12906572986817172,Percent,29215,1245
Missouri,Vernon,0.11028906208015313,Percent,29217,1248
Missouri,Warren,0.09484642049199213,Percent,29219,1251
Missouri,Washington,1.5514791153373566,Percent,29221,1253
Missouri,Wayne,0.05084927839399874,Percent,29223,1256
Missouri,Webster,0.01870428660926587,Percent,29225,1258
Missouri,Worth,0.023034751073782035,Percent,29227,1261
Missouri,Wright,0.010575343344236621,Percent,29229,1263
Missouri,St. Louis County,4.247985539512643,Percent,29510,1216
Montana,Beaverhead,0.12299346450705279,Percent,30001,1269
Montana,Big Horn,0.008826297264454955,Percent,30003,1274
Montana,Blaine,0.09243568015910938,Percent,30005,1124
Montana,Broadwater,0.06448958628971793,Percent,30007,1132
Montana,Carbon,0.16000308149168288,Percent,30009,1137
Montana,Carter,0.08620690157331551,Percent,30011,1141
Montana,Cascade,0.5525530105321185,Percent,30013,1144
Montana,Chouteau,0.03440564183174729,Percent,30015,1150
Montana,Custer,0.08507677040983341,Percent,30017,1153
Montana,Daniels,0.10398272125088749,Percent,30019,1157
Montana,Dawson,0.06377234965223778,Percent,30021,1160
Montana,Deer Lodge,0.0,Percent,30023,1163
Montana,Fallon,0.03460207612456747,Percent,30025,1165
Montana,Fergus,0.04315553375109364,Percent,30027,1169
Montana,Flathead,0.013713451644066515,Percent,30029,1173
Montana,Gallatin,0.01960231529566622,Percent,30031,1177
Montana,Garfield,0.24875622090251492,Percent,30033,1182
Montana,Glacier,0.02979387013258691,Percent,30035,1186
Montana,Golden Valley,0.0,Percent,30037,1189
Montana,Granite,0.0,Percent,30039,1192
Montana,Hill,0.1090133494499472,Percent,30041,1195
Montana,Jefferson,0.010929997945392426,Percent,30043,1199
Montana,Judith Basin,0.0,Percent,30045,1202
Montana,Lake,0.017926799634135147,Percent,30047,1207
Montana,Lewis and Clark,0.051021657883090786,Percent,30049,1211
Montana,Liberty,0.0,Percent,30051,1214
Montana,Lincoln,0.022072935574345556,Percent,30053,1219
Montana,McCone,0.1443205037771315,Percent,30055,1223
Montana,Madison,0.013002210569511898,Percent,30057,1226
Montana,Meagher,0.10576414822003385,Percent,30059,1231
Montana,Mineral,0.09471939419284418,Percent,30061,1234
Montana,Missoula,0.06778593317978736,Percent,30063,1239
Montana,Musselshell,0.09663038255755597,Percent,30065,1241
Montana,Park,0.06500004921901893,Percent,30067,1244
Montana,Petroleum,0.0,Percent,30069,1247
Montana,Phillips,0.0,Percent,30071,1250
Montana,Pondera,0.00030014793688693805,Percent,30073,1254
Montana,Powder River,0.0,Percent,30075,1259
Montana,Powell,0.08470496395809904,Percent,30077,1262
Montana,Prairie,0.0,Percent,30079,1264
Montana,Ravalli,0.036356284605720185,Percent,30081,1268
Montana,Richland,0.05868347062601724,Percent,30083,1271
Montana,Roosevelt,0.06079955556747809,Percent,30085,1275
Montana,Rosebud,0.05317857382134713,Percent,30087,1277
Montana,Sanders,0.07885744420930325,Percent,30089,1278
Montana,Sheridan,0.088652481706789,Percent,30091,1281
Montana,Silver Bow,0.048464022419418426,Percent,30093,1284
Montana,Stillwater,0.0,Percent,30095,1286
Montana,Sweet Grass,0.08216926943397097,Percent,30097,1288
Montana,Teton,0.032932652145277456,Percent,30099,1290
Montana,Toole,0.16357389939920058,Percent,30101,1292
Montana,Treasure,0.0,Percent,30103,1293
Montana,Valley,0.0814221737240167,Percent,30105,1296
Montana,Wheatland,0.3228782126343939,Percent,30107,1298
Montana,Wibaux,0.0,Percent,30109,1300
Montana,Yellowstone,0.10733111376863866,Percent,30111,1302
Nebraska,Adams,0.1995520079005704,Percent,31001,1303
Nebraska,Antelope,0.08975317866263516,Percent,31003,1305
Nebraska,Arthur,0.0,Percent,31005,1307
Nebraska,Banner,0.0,Percent,31007,1308
Nebraska,Blaine,0.20920502092050208,Percent,31009,1309
Nebraska,Boone,0.1271571277164525,Percent,31011,1310
Nebraska,Box Butte,0.1538394118492952,Percent,31013,1315
Nebraska,Boyd,0.04764173273928909,Percent,31015,1317
Nebraska,Brown,0.0,Percent,31017,1319
Nebraska,Buffalo,0.14355198730121274,Percent,31019,1321
Nebraska,Burt,0.0,Percent,31021,1323
Nebraska,Butler,0.011911852337406673,Percent,31023,1325
Nebraska,Cass,0.031205585143739157,Percent,31025,1326
Nebraska,Cedar,0.0,Percent,31027,1329
Nebraska,Chase,0.05930937320347151,Percent,31029,1330
Nebraska,Cherry,0.08628610506586802,Percent,31031,1333
Nebraska,Cheyenne,0.020004000033994,Percent,31033,1334
Nebraska,Clay,0.12228676072536396,Percent,31035,1336
Nebraska,Colfax,0.0,Percent,31037,1338
Nebraska,Cuming,0.0,Percent,31039,1340
Nebraska,Custer,0.10055763913223421,Percent,31041,1342
Nebraska,Dakota,0.5051868078245311,Percent,31043,1344
Nebraska,Dawes,0.1518211348793313,Percent,31045,1347
Nebraska,Dawson,1.861708355207042,Percent,31047,1349
Nebraska,Deuel,0.0,Percent,31049,1351
Nebraska,Dixon,0.11696396943965133,Percent,31051,1353
Nebraska,Dodge,0.1420676096713303,Percent,31053,1354
Nebraska,Douglas,1.0772795071873238,Percent,31055,1358
Nebraska,Dundy,0.09960159214131874,Percent,31057,1360
Nebraska,Fillmore,0.0,Percent,31059,1363
Nebraska,Franklin,0.031007751129394356,Percent,31061,1369
Nebraska,Frontier,0.0,Percent,31063,1371
Nebraska,Furnas,0.06049606775559589,Percent,31065,1374
Nebraska,Gage,0.048638763590973064,Percent,31067,1378
Nebraska,Garden,0.1944579506418804,Percent,31069,1381
Nebraska,Garfield,0.0,Percent,31071,1391
Nebraska,Gosper,0.34246575237669175,Percent,31073,1393
Nebraska,Grant,0.0,Percent,31075,1395
Nebraska,Greeley,0.630417660590524,Percent,31077,1397
Nebraska,Hall,0.47573380707226437,Percent,31079,1402
Nebraska,Hamilton,0.019538602520209884,Percent,31081,1405
Nebraska,Harlan,0.0,Percent,31083,1409
Nebraska,Hayes,0.0,Percent,31085,1411
Nebraska,Hitchcock,0.24071526822558462,Percent,31087,1414
Nebraska,Holt,0.0,Percent,31089,1416
Nebraska,Hooker,0.0,Percent,31091,1418
Nebraska,Howard,0.010647810853399553,Percent,31093,1311
Nebraska,Jefferson,0.10600238570345767,Percent,31095,1312
Nebraska,Johnson,0.019168103703233234,Percent,31097,1313
Nebraska,Kearney,0.015410694563071013,Percent,31099,1314
Nebraska,Keith,0.04780114792091444,Percent,31101,1316
Nebraska,Keya Paha,0.0,Percent,31103,1318
Nebraska,Kimball,0.0,Percent,31105,1320
Nebraska,Knox,0.00923100851353957,Percent,31107,1322
Nebraska,Lancaster,0.393892965908895,Percent,31109,1324
Nebraska,Lincoln,0.13095876956081873,Percent,31111,1327
Nebraska,Logan,0.0,Percent,31113,1328
Nebraska,Loup,0.15822784650044003,Percent,31115,1331
Nebraska,McPherson,0.3710575246274583,Percent,31117,1332
Nebraska,Madison,0.29085521526273944,Percent,31119,1335
Nebraska,Merrick,0.0837087026897253,Percent,31121,1337
Nebraska,Morrill,0.05950019833399445,Percent,31123,1339
Nebraska,Nance,0.053547522529381254,Percent,31125,1341
Nebraska,Nemaha,0.02759381996109989,Percent,31127,1343
Nebraska,Nuckolls,0.0,Percent,31129,1345
Nebraska,Otoe,0.15418009817450254,Percent,31131,1348
Nebraska,Pawnee,0.03606202668589975,Percent,31133,1350
Nebraska,Perkins,0.30303029919523633,Percent,31135,1352
Nebraska,Phelps,0.010883761174542185,Percent,31137,1355
Nebraska,Pierce,0.07881475192606496,Percent,31139,1356
Nebraska,Platte,0.06148479531790707,Percent,31141,1359
Nebraska,Polk,0.0,Percent,31143,1362
Nebraska,Red Willow,0.24296197572268927,Percent,31145,1364
Nebraska,Richardson,0.04782972639754215,Percent,31147,1365
Nebraska,Rock,0.06553080155848492,Percent,31149,1366
Nebraska,Saline,0.07376442682473522,Percent,31151,1367
Nebraska,Sarpy,0.7076841619253148,Percent,31153,1368
Nebraska,Saunders,0.02365411326965486,Percent,31155,1370
Nebraska,Scotts Bluff,0.02752035498687855,Percent,31157,1373
Nebraska,Seward,0.007954190382316956,Percent,31159,1375
Nebraska,Sheridan,0.054744198191934726,Percent,31161,1376
Nebraska,Sherman,0.09517766689979346,Percent,31163,1377
Nebraska,Sioux,0.0,Percent,31165,1380
Nebraska,Stanton,0.4348003770928145,Percent,31167,1382
Nebraska,Thayer,0.0,Percent,31169,1383
Nebraska,Thomas,0.15455950600820403,Percent,31171,1384
Nebraska,Thurston,0.0,Percent,31173,1385
Nebraska,Valley,0.0,Percent,31175,1386
Nebraska,Washington,0.05190044411264654,Percent,31177,1387
Nebraska,Wayne,0.010422094996364357,Percent,31179,1388
Nebraska,Webster,0.20986358539356714,Percent,31181,1389
Nebraska,Wheeler,0.0,Percent,31183,1390
Nebraska,York,0.04203362143224076,Percent,31185,1392
Nevada,Churchill,0.5786106152090887,Percent,32001,1396
Nevada,Clark,1.1684931681858266,Percent,32003,1399
Nevada,Douglas,0.18461738926135265,Percent,32005,1400
Nevada,Elko,0.2855728769636589,Percent,32007,1401
Nevada,Esmeralda,0.0,Percent,32009,1404
Nevada,Eureka,0.10065425001741016,Percent,32011,1406
Nevada,Humboldt,0.2146156558637978,Percent,32013,1407
Nevada,Lander,0.05194805335475081,Percent,32015,1408
Nevada,Lincoln,2.226379808496726,Percent,32017,1410
Nevada,Lyon,0.2214157185441362,Percent,32019,1412
Nevada,Mineral,3.417280652016618,Percent,32021,1415
Nevada,Nye,0.6818504485063168,Percent,32023,1417
Nevada,Pershing,0.04442470049454005,Percent,32027,1419
Nevada,Storey,0.22443891017514267,Percent,32029,1420
Nevada,Washoe,0.471731455608884,Percent,32031,1423
Nevada,White Pine,3.0647363024678564,Percent,32033,1425
Nevada,Carson City,0.7131385574737689,Percent,32510,1428
New Hampshire,Belknap,0.11531262385619026,Percent,33001,1432
New Hampshire,Carroll,0.0010112733008150153,Percent,33003,1435
New Hampshire,Cheshire,0.07297478340964392,Percent,33005,1437
New Hampshire,Coos,0.08884753833408562,Percent,33007,1440
New Hampshire,Grafton,0.11201430406549753,Percent,33009,1442
New Hampshire,Hillsborough,0.5343561925503704,Percent,33011,1443
New Hampshire,Merrimack,0.20992411047463144,Percent,33013,1444
New Hampshire,Rockingham,0.2130448937439593,Percent,33015,1448
New Hampshire,Strafford,0.18846223886815408,Percent,33017,1453
New Hampshire,Sullivan,0.05965076720598167,Percent,33019,1454
New Jersey,Atlantic,4.546850186672398,Percent,34001,1461
New Jersey,Bergen,0.17145252980449469,Percent,34003,1465
New Jersey,Burlington,5.635958455469811,Percent,34005,1470
New Jersey,Camden,3.352411417468642,Percent,34007,1472
New Jersey,Cape May,1.154627917994654,Percent,34009,1477
New Jersey,Cumberland,5.936296201808563,Percent,34011,1482
New Jersey,Essex,0.6349741219429582,Percent,34013,1483
New Jersey,Gloucester,4.479378161186661,Percent,34015,1484
New Jersey,Hudson,0.04648304853859532,Percent,34017,1487
New Jersey,Hunterdon,0.2779474184128369,Percent,34019,1488
New Jersey,Mercer,3.10343062983856,Percent,34021,1493
New Jersey,Middlesex,2.214861837736183,Percent,34023,1497
New Jersey,Monmouth,1.2202141592451505,Percent,34025,1504
New Jersey,Morris,0.8421734206289275,Percent,34027,1511
New Jersey,Ocean,1.3548146143071977,Percent,34029,1546
New Jersey,Passaic,0.3731398700255254,Percent,34031,1551
New Jersey,Salem,1.3416491904213628,Percent,34033,1553
New Jersey,Somerset,1.4454436807167887,Percent,34035,1558
New Jersey,Sussex,0.6584265319272655,Percent,34037,1561
New Jersey,Union,0.6684486377225382,Percent,34039,1566
New Jersey,Warren,1.1161482825850568,Percent,34041,1570
New Mexico,Bernalillo,0.540661455469704,Percent,35001,1574
New Mexico,Catron,0.42953021217041876,Percent,35003,1576
New Mexico,Chaves,0.505507452552109,Percent,35005,1578
New Mexico,Cibola,0.16207514800668982,Percent,35006,1580
New Mexico,Colfax,0.3083427730356967,Percent,35007,1582
New Mexico,Curry,3.129579269190653,Percent,35009,1586
New Mexico,De Baca,0.006712726228609645,Percent,35011,1589
New Mexico,Doña Ana,0.6023786479233486,Percent,35013,
New Mexico,Eddy,0.4324300505162626,Percent,35015,1592
New Mexico,Grant,0.2754184623431477,Percent,35017,1594
New Mexico,Guadalupe,1.2749390246537509,Percent,35019,1595
New Mexico,Harding,0.28776977833933237,Percent,35021,1597
New Mexico,Hidalgo,0.0037143064062504496,Percent,35023,1600
New Mexico,Lea,0.4931447459510637,Percent,35025,1604
New Mexico,Lincoln,0.08661594214989657,Percent,35027,1613
New Mexico,Los Alamos,0.23945652620539723,Percent,35028,1618
New Mexico,Luna,0.24931658160558717,Percent,35029,1622
New Mexico,McKinley,0.2025048498275877,Percent,35031,1626
New Mexico,Mora,0.14341323313692583,Percent,35033,1629
New Mexico,Otero,1.0857119155633839,Percent,35035,1633
New Mexico,Quay,0.0232202637571752,Percent,35037,1637
New Mexico,Rio Arriba,0.23342291918571215,Percent,35039,1639
New Mexico,Roosevelt,0.4198595336509287,Percent,35041,1642
New Mexico,Sandoval,0.6758421720935566,Percent,35043,1646
New Mexico,San Juan,0.15208524610967367,Percent,35045,1650
New Mexico,San Miguel,0.4272866954004457,Percent,35047,1652
New Mexico,Santa Fe,0.2510758709795769,Percent,35049,1654
New Mexico,Sierra,0.13576928239103855,Percent,35051,1657
New Mexico,Socorro,0.2728111177027236,Percent,35053,1659
New Mexico,Taos,0.15932299321905546,Percent,35055,1662
New Mexico,Torrance,0.4030868937174376,Percent,35057,1664
New Mexico,Union,0.0,Percent,35059,1667
New Mexico,Valencia,0.5811256188523893,Percent,35061,1670
New York,Albany,2.1052714463620235,Percent,36001,1673
New York,Allegany,0.46501232592412656,Percent,36003,1674
New York,Bronx,0.294503568940266,Percent,36005,1681
New York,Broome,0.3200587680268255,Percent,36007,1683
New York,Cattaraugus,0.054532077504289005,Percent,36009,1687
New York,Cayuga,0.0648515004419871,Percent,36011,1689
New York,Chautauqua,0.4814920934758801,Percent,36013,1694
New York,Chemung,1.660393615646651,Percent,36015,1696
New York,Chenango,0.02655836258546823,Percent,36017,1699
New York,Clinton,2.595171406523561,Percent,36019,1702
New York,Columbia,1.9976859558638107,Percent,36021,1704
New York,Cortland,0.0672198227310017,Percent,36023,1706
New York,Delaware,0.015598337857192435,Percent,36025,1707
New York,Dutchess,3.041858374319627,Percent,36027,1711
New York,Erie,1.50711648137179,Percent,36029,1723
New York,Essex,1.934140492509789,Percent,36031,1728
New York,Franklin,4.146816367972325,Percent,36033,1731
New York,Fulton,0.09214701057118169,Percent,36035,1734
New York,Genesee,0.03944431941751211,Percent,36037,1736
New York,Greene,4.0585830878037825,Percent,36039,1739
New York,Hamilton,0.40281072694400955,Percent,36041,1742
New York,Herkimer,0.13758572784014292,Percent,36043,1745
New York,Jefferson,1.2572851410848842,Percent,36045,1782
New York,Kings,0.00021220912820212165,Percent,36047,1788
New York,Lewis,0.10362976425465056,Percent,36049,1790
New York,Livingston,0.2961905154068815,Percent,36051,1791
New York,Madison,0.42736035390462,Percent,36053,1796
New York,Monroe,1.673314574975885,Percent,36055,1804
New York,Montgomery,0.42893914515607445,Percent,36057,1807
New York,Nassau,0.19501814954701047,Percent,36059,1839
New York,New York,0.0,Percent,36061,1847
New York,Niagara,1.0624024206264084,Percent,36063,1850
New York,Oneida,0.9685339771582396,Percent,36065,1852
New York,Onondaga,0.6067631735193051,Percent,36067,1853
New York,Ontario,0.8387683812274008,Percent,36069,1856
New York,Orange,2.319653404933736,Percent,36071,1859
New York,Orleans,0.5447531380036098,Percent,36073,1862
New York,Oswego,0.1945973869003759,Percent,36075,1864
New York,Otsego,0.5090201582525883,Percent,36077,1868
New York,Putnam,0.7935462770232906,Percent,36079,1870
New York,Queens,0.0007148941586516877,Percent,36081,1872
New York,Rensselaer,0.6671287207893294,Percent,36083,1874
New York,Richmond,0.009571642852747404,Percent,36085,1876
New York,Rockland,1.1509709200840073,Percent,36087,1879
New York,St. Lawrence,0.1002493323943168,Percent,36089,1883
New York,Saratoga,0.38100047998501774,Percent,36091,1885
New York,Schenectady,1.8424262392643946,Percent,36093,1887
New York,Schoharie,0.6381539967500993,Percent,36095,1888
New York,Schuyler,0.08281276350827237,Percent,36097,1889
New York,Seneca,0.2588755165665839,Percent,36099,1890
New York,Steuben,0.1646969736628619,Percent,36101,1891
New York,Suffolk,1.4507882728621089,Percent,36103,1924
New York,Sullivan,1.4139419106413145,Percent,36105,1928
New York,Tioga,0.1046987015259433,Percent,36107,1930
New York,Tompkins,0.7287426597734237,Percent,36109,1933
New York,Ulster,1.8794456780304887,Percent,36111,1935
New York,Warren,0.1264122681785338,Percent,36113,1938
New York,Washington,0.12252925418528189,Percent,36115,1942
New York,Wayne,0.31599037457528906,Percent,36117,1952
New York,Westchester,0.628269939757795,Percent,36119,1960
New York,Wyoming,5.413574966486158,Percent,36121,1962
New York,Yates,0.041647986134877704,Percent,36123,1965
North Carolina,Alamance,4.824012376522427,Percent,37001,1967
North Carolina,Alexander,0.22120091441242112,Percent,37003,1968
North Carolina,Alleghany,0.008643951078318305,Percent,37005,1970
North Carolina,Anson,4.340395504771078,Percent,37007,1972
North Carolina,Ashe,0.0040218837359774565,Percent,37009,1975
North Carolina,Avery,0.0,Percent,37011,1977
North Carolina,Beaufort,2.1290351201083144,Percent,37013,1981
North Carolina,Bertie,2.715807194482483,Percent,37015,1983
North Carolina,Bladen,2.8773600980375393,Percent,37017,1986
North Carolina,Brunswick,1.6050637027168695,Percent,37019,1995
North Carolina,Buncombe,1.0654876173768326,Percent,37021,1422
North Carolina,Burke,1.5415119662412224,Percent,37023,1424
North Carolina,Cabarrus,3.587116289538242,Percent,37025,1426
North Carolina,Caldwell,2.2364733752816486,Percent,37027,1429
North Carolina,Camden,0.3883994411135882,Percent,37029,1433
North Carolina,Carteret,1.249257720840998,Percent,37031,1447
North Carolina,Caswell,2.50419853151982,Percent,37033,1449
North Carolina,Catawba,1.9254805305263738,Percent,37035,1450
North Carolina,Chatham,0.8187924617218801,Percent,37037,1451
North Carolina,Cherokee,0.021915759290201682,Percent,37039,1452
North Carolina,Chowan,4.947470721760001,Percent,37041,1455
North Carolina,Clay,0.00830533689458056,Percent,37043,1457
North Carolina,Cleveland,4.074738879397674,Percent,37045,1458
North Carolina,Columbus,1.2368092118304677,Percent,37047,1459
North Carolina,Craven,3.660442267631206,Percent,37049,1462
North Carolina,Cumberland,10.755324511779197,Percent,37051,1464
North Carolina,Currituck,0.40909553694367307,Percent,37053,1481
North Carolina,Dare,0.45119925721122933,Percent,37055,1485
North Carolina,Davidson,2.142095288649019,Percent,37057,1489
North Carolina,Davie,0.9398219101764187,Percent,37059,1490
North Carolina,Duplin,0.3323348627102436,Percent,37061,1492
North Carolina,Durham,8.887343773247952,Percent,37063,1494
North Carolina,Edgecombe,9.984799143589917,Percent,37065,1495
North Carolina,Forsyth,9.690152430012976,Percent,37067,1496
North Carolina,Franklin,1.2608055697587175,Percent,37069,1498
North Carolina,Gaston,3.9844237726987135,Percent,37071,1499
North Carolina,Gates,0.013693071323644503,Percent,37073,1500
North Carolina,Graham,0.0,Percent,37075,1502
North Carolina,Granville,7.729731111776637,Percent,37077,1503
North Carolina,Greene,nan,Percent,37079,1505
North Carolina,Guilford,6.580651942174851,Percent,37081,1506
North Carolina,Halifax,8.605044926367574,Percent,37083,1508
North Carolina,Harnett,2.209168398238468,Percent,37085,1509
North Carolina,Haywood,0.3137217366502253,Percent,37087,1512
North Carolina,Henderson,0.6952863626964559,Percent,37089,1514
North Carolina,Hertford,5.586268212545381,Percent,37091,1515
North Carolina,Hoke,8.03670921697508,Percent,37093,1517
North Carolina,Hyde,30.495269816897935,Percent,37095,1521
North Carolina,Iredell,2.8894926162200743,Percent,37097,1525
North Carolina,Jackson,1.0876905689098084,Percent,37099,1528
North Carolina,Johnston,1.0483811402076588,Percent,37101,1530
North Carolina,Jones,4.4010577934910866e-05,Percent,37103,1536
North Carolina,Lee,2.503929026592576,Percent,37105,1540
North Carolina,Lenoir,5.516570042111825,Percent,37107,1542
North Carolina,Lincoln,1.0410454150079524,Percent,37109,1545
North Carolina,McDowell,0.1455828722402765,Percent,37111,1554
North Carolina,Macon,0.2508646728501085,Percent,37113,1556
North Carolina,Madison,0.022724303845227077,Percent,37115,1560
North Carolina,Martin,1.4775428884230524,Percent,37117,1563
North Carolina,Mecklenburg,5.465790650504846,Percent,37119,1565
North Carolina,Mitchell,nan,Percent,37121,1568
North Carolina,Montgomery,0.06533349917108425,Percent,37123,1573
North Carolina,Moore,1.863694636252915,Percent,37125,1584
North Carolina,Nash,6.388234024959588,Percent,37127,1588
North Carolina,New Hanover,2.9391661592457927,Percent,37129,1602
North Carolina,Northampton,7.316228800324992,Percent,37131,1606
North Carolina,Onslow,4.55373778298425,Percent,37133,1625
North Carolina,Orange,1.9636217295457954,Percent,37135,1630
North Carolina,Pamlico,0.9987867220656347,Percent,37137,1703
North Carolina,Pasquotank,12.387552124901182,Percent,37139,1714
North Carolina,Pender,2.6133404309661414,Percent,37141,1718
North Carolina,Perquimans,0.3738259876136178,Percent,37143,1724
North Carolina,Person,2.815608675813096,Percent,37145,1729
North Carolina,Pitt,3.186417493000708,Percent,37147,1733
North Carolina,Polk,0.004884973529368454,Percent,37149,1738
North Carolina,Randolph,0.9704664394988148,Percent,37151,1741
North Carolina,Richmond,2.9498352039204314,Percent,37153,1744
North Carolina,Robeson,3.704932410794205,Percent,37155,1747
North Carolina,Rockingham,6.87900655706356,Percent,37157,1751
North Carolina,Rowan,3.1443754028920736,Percent,37159,1754
