State,County,WIC participants (change % pop) 2012-17 (PCH_WIC_12_17),Units,FIPS,FID
Texas,Zapata,-0.8154795810339874,Percentage points,48505,2650
Texas,Zavala,-0.8154795810339874,Percentage points,48507,2651
Utah,Beaver,-0.707152839546267,Percentage points,49001,2653
Utah,Box Elder,-0.707152839546267,Percentage points,49003,2658
Utah,Cache,-0.707152839546267,Percentage points,49005,2661
Utah,Carbon,-0.707152839546267,Percentage points,49007,2665
Utah,Daggett,-0.707152839546267,Percentage points,49009,2668
Utah,Davis,-0.707152839546267,Percentage points,49011,2671
Utah,Duchesne,-0.707152839546267,Percentage points,49013,2672
Utah,Emery,-0.707152839546267,Percentage points,49015,2673
Utah,Garfield,-0.707152839546267,Percentage points,49017,2674
Utah,Grand,-0.707152839546267,Percentage points,49019,2675
Utah,Iron,-0.707152839546267,Percentage points,49021,2676
Utah,Juab,-0.707152839546267,Percentage points,49023,2677
Utah,Kane,-0.707152839546267,Percentage points,49025,2678
Utah,Millard,-0.707152839546267,Percentage points,49027,2680
Utah,Morgan,-0.707152839546267,Percentage points,49029,2681
Utah,Piute,-0.707152839546267,Percentage points,49031,2685
Utah,Rich,-0.707152839546267,Percentage points,49033,2687
Utah,Salt Lake,-0.707152839546267,Percentage points,49035,2690
Utah,San Juan,-0.707152839546267,Percentage points,49037,2694
Utah,Sanpete,-0.707152839546267,Percentage points,49039,2697
Utah,Sevier,-0.707152839546267,Percentage points,49041,2702
Utah,Summit,-0.707152839546267,Percentage points,49043,2703
Utah,Tooele,-0.707152839546267,Percentage points,49045,2707
Utah,Uintah,-0.707152839546267,Percentage points,49047,2539
Utah,Utah,-0.707152839546267,Percentage points,49049,2555
Utah,Wasatch,-0.707152839546267,Percentage points,49051,2567
Utah,Washington,-0.707152839546267,Percentage points,49053,2577
Utah,Wayne,-0.707152839546267,Percentage points,49055,2580
Utah,Weber,-0.707152839546267,Percentage points,49057,2587
Vermont,Addison,-0.6197399703526567,Percentage points,50001,2590
Vermont,Bennington,-0.6197399703526567,Percentage points,50003,2591
Vermont,Caledonia,-0.6197399703526567,Percentage points,50005,2596
Vermont,Chittenden,-0.6197399703526567,Percentage points,50007,2599
Vermont,Essex,-0.6197399703526567,Percentage points,50009,2604
Vermont,Franklin,-0.6197399703526567,Percentage points,50011,2607
Vermont,Grand Isle,-0.6197399703526567,Percentage points,50013,2609
Vermont,Lamoille,-0.6197399703526567,Percentage points,50015,2611
Vermont,Orange,-0.6197399703526567,Percentage points,50017,2612
Vermont,Orleans,-0.6197399703526567,Percentage points,50019,2614
Vermont,Rutland,-0.6197399703526567,Percentage points,50021,2615
Vermont,Washington,-0.6197399703526567,Percentage points,50023,2617
Vermont,Windham,-0.6197399703526567,Percentage points,50025,2620
Vermont,Windsor,-0.6197399703526567,Percentage points,50027,2625
Virginia,Accomack,-0.5008311223234623,Percentage points,51001,2719
Virginia,Albemarle,-0.5008311223234623,Percentage points,51003,2728
Virginia,Alleghany,-0.5008311223234623,Percentage points,51005,2733
Virginia,Amelia,-0.5008311223234623,Percentage points,51007,2741
Virginia,Amherst,-0.5008311223234623,Percentage points,51009,2746
Virginia,Appomattox,-0.5008311223234623,Percentage points,51011,2749
Virginia,Arlington,-0.5008311223234623,Percentage points,51013,2753
Virginia,Augusta,-0.5008311223234623,Percentage points,51015,2758
Virginia,Bath,-0.5008311223234623,Percentage points,51017,2763
Virginia,Bedford County,-0.5008311223234623,Percentage points,51019,2769
Virginia,Bland,-0.5008311223234623,Percentage points,51021,2772
Virginia,Botetourt,-0.5008311223234623,Percentage points,51023,2776
Virginia,Brunswick,-0.5008311223234623,Percentage points,51025,2777
Virginia,Buchanan,-0.5008311223234623,Percentage points,51027,2784
Virginia,Buckingham,-0.5008311223234623,Percentage points,51029,2785
Virginia,Campbell,-0.5008311223234623,Percentage points,51031,2788
Virginia,Caroline,-0.5008311223234623,Percentage points,51033,2793
Virginia,Carroll,-0.5008311223234623,Percentage points,51035,2797
Virginia,Charles City,-0.5008311223234623,Percentage points,51036,2806
Virginia,Charlotte,-0.5008311223234623,Percentage points,51037,2810
Virginia,Chesterfield,-0.5008311223234623,Percentage points,51041,2816
Virginia,Clarke,-0.5008311223234623,Percentage points,51043,2819
Virginia,Craig,-0.5008311223234623,Percentage points,51045,2820
Virginia,Culpeper,-0.5008311223234623,Percentage points,51047,2824
Virginia,Cumberland,-0.5008311223234623,Percentage points,51049,2827
Virginia,Dickenson,-0.5008311223234623,Percentage points,51051,2832
Virginia,Dinwiddie,-0.5008311223234623,Percentage points,51053,2838
Virginia,Essex,-0.5008311223234623,Percentage points,51057,2842
Virginia,Fairfax County,-0.5008311223234623,Percentage points,51059,2849
Virginia,Fauquier,-0.5008311223234623,Percentage points,51061,2853
Virginia,Floyd,-0.5008311223234623,Percentage points,51063,2856
Virginia,Fluvanna,-0.5008311223234623,Percentage points,51065,2858
Virginia,Franklin County,-0.5008311223234623,Percentage points,51067,2862
Virginia,Frederick,-0.5008311223234623,Percentage points,51069,2868
Virginia,Giles,-0.5008311223234623,Percentage points,51071,2873
Virginia,Gloucester,-0.5008311223234623,Percentage points,51073,2887
Virginia,Goochland,-0.5008311223234623,Percentage points,51075,2892
Virginia,Grayson,-0.5008311223234623,Percentage points,51077,2896
Virginia,Greene,-0.5008311223234623,Percentage points,51079,2899
Virginia,Greensville,-0.5008311223234623,Percentage points,51081,2902
Virginia,Halifax,-0.5008311223234623,Percentage points,51083,2904
Virginia,Hanover,-0.5008311223234623,Percentage points,51085,2909
Virginia,Henrico,-0.5008311223234623,Percentage points,51087,2915
Virginia,Henry,-0.5008311223234623,Percentage points,51089,2918
Virginia,Highland,-0.5008311223234623,Percentage points,51091,2920
Virginia,Isle of Wight,-0.5008311223234623,Percentage points,51093,2925
Virginia,James City,-0.5008311223234623,Percentage points,51095,2930
Virginia,King and Queen,-0.5008311223234623,Percentage points,51097,2936
Virginia,King George,-0.5008311223234623,Percentage points,51099,2938
Virginia,King William,-0.5008311223234623,Percentage points,51101,2943
Virginia,Lancaster,-0.5008311223234623,Percentage points,51103,2948
Virginia,Lee,-0.5008311223234623,Percentage points,51105,2950
Virginia,Loudoun,-0.5008311223234623,Percentage points,51107,2952
Virginia,Louisa,-0.5008311223234623,Percentage points,51109,2953
Virginia,Lunenburg,-0.5008311223234623,Percentage points,51111,2954
Virginia,Madison,-0.5008311223234623,Percentage points,51113,2955
Virginia,Mathews,-0.5008311223234623,Percentage points,51115,2962
Virginia,Mecklenburg,-0.5008311223234623,Percentage points,51117,2964
Virginia,Middlesex,-0.5008311223234623,Percentage points,51119,2965
Virginia,Montgomery,-0.5008311223234623,Percentage points,51121,2966
Virginia,Nelson,-0.5008311223234623,Percentage points,51125,2968
Virginia,New Kent,-0.5008311223234623,Percentage points,51127,2971
Virginia,Northampton,-0.5008311223234623,Percentage points,51131,2982
Virginia,Northumberland,-0.5008311223234623,Percentage points,51133,2983
Virginia,Nottoway,-0.5008311223234623,Percentage points,51135,2984
Virginia,Orange,-0.5008311223234623,Percentage points,51137,2985
Virginia,Page,-0.5008311223234623,Percentage points,51139,2986
Virginia,Patrick,-0.5008311223234623,Percentage points,51141,2987
Virginia,Pittsylvania,-0.5008311223234623,Percentage points,51143,2988
Virginia,Powhatan,-0.5008311223234623,Percentage points,51145,2989
Virginia,Prince Edward,-0.5008311223234623,Percentage points,51147,2990
Virginia,Prince George,-0.5008311223234623,Percentage points,51149,2991
Virginia,Prince William,-0.5008311223234623,Percentage points,51153,2992
Virginia,Pulaski,-0.5008311223234623,Percentage points,51155,2993
Virginia,Rappahannock,-0.5008311223234623,Percentage points,51157,2994
Virginia,Richmond County,-0.5008311223234623,Percentage points,51159,2995
Virginia,Roanoke County,-0.5008311223234623,Percentage points,51161,2996
Virginia,Rockbridge,-0.5008311223234623,Percentage points,51163,2997
Virginia,Rockingham,-0.5008311223234623,Percentage points,51165,2998
Virginia,Russell,-0.5008311223234623,Percentage points,51167,2999
Virginia,Scott,-0.5008311223234623,Percentage points,51169,2585
Virginia,Shenandoah,-0.5008311223234623,Percentage points,51171,2594
Virginia,Smyth,-0.5008311223234623,Percentage points,51173,2600
Virginia,Southampton,-0.5008311223234623,Percentage points,51175,2608
Virginia,Spotsylvania,-0.5008311223234623,Percentage points,51177,2619
Virginia,Stafford,-0.5008311223234623,Percentage points,51179,2629
Virginia,Surry,-0.5008311223234623,Percentage points,51181,2636
Virginia,Sussex,-0.5008311223234623,Percentage points,51183,2647
Virginia,Tazewell,-0.5008311223234623,Percentage points,51185,2656
Virginia,Warren,-0.5008311223234623,Percentage points,51187,2662
Virginia,Washington,-0.5008311223234623,Percentage points,51191,2667
Virginia,Westmoreland,-0.5008311223234623,Percentage points,51193,2684
Virginia,Wise,-0.5008311223234623,Percentage points,51195,2695
Virginia,Wythe,-0.5008311223234623,Percentage points,51197,2699
Virginia,York,-0.5008311223234623,Percentage points,51199,2709
Virginia,Alexandria,-0.5008311223234623,Percentage points,51510,2712
Virginia,Bedford County,-0.5008311223234623,Percentage points,51515,2769
Virginia,Bristol,-0.5008311223234623,Percentage points,51520,2716
Virginia,Buena Vista,-0.5008311223234623,Percentage points,51530,2720
Virginia,Charlottesville,-0.5008311223234623,Percentage points,51540,2722
Virginia,Chesapeake,-0.5008311223234623,Percentage points,51550,2724
Virginia,Colonial Heights,-0.5008311223234623,Percentage points,51570,2727
Virginia,Covington,-0.5008311223234623,Percentage points,51580,2729
Virginia,Danville,-0.5008311223234623,Percentage points,51590,2732
Virginia,Emporia,-0.5008311223234623,Percentage points,51595,2736
Virginia,Fairfax County,-0.5008311223234623,Percentage points,51600,2849
Virginia,Falls Church,-0.5008311223234623,Percentage points,51610,2740
Virginia,Franklin County,-0.5008311223234623,Percentage points,51620,2862
Virginia,Fredericksburg,-0.5008311223234623,Percentage points,51630,2745
Virginia,Galax,-0.5008311223234623,Percentage points,51640,2747
Virginia,Hampton,-0.5008311223234623,Percentage points,51650,2751
Virginia,Harrisonburg,-0.5008311223234623,Percentage points,51660,2755
Virginia,Hopewell,-0.5008311223234623,Percentage points,51670,2756
Virginia,Lexington,-0.5008311223234623,Percentage points,51678,2760
Virginia,Lynchburg,-0.5008311223234623,Percentage points,51680,2762
Virginia,Manassas,-0.5008311223234623,Percentage points,51683,2765
Virginia,Manassas Park,-0.5008311223234623,Percentage points,51685,2768
Virginia,Martinsville,-0.5008311223234623,Percentage points,51690,2771
Virginia,Newport News,-0.5008311223234623,Percentage points,51700,2775
Virginia,Norfolk,-0.5008311223234623,Percentage points,51710,2778
Virginia,Norton,-0.5008311223234623,Percentage points,51720,2780
Virginia,Petersburg,-0.5008311223234623,Percentage points,51730,2782
Virginia,Poquoson,-0.5008311223234623,Percentage points,51735,2791
Virginia,Portsmouth,-0.5008311223234623,Percentage points,51740,2795
Virginia,Radford,-0.5008311223234623,Percentage points,51750,2799
Virginia,Richmond County,-0.5008311223234623,Percentage points,51760,2995
Virginia,Roanoke County,-0.5008311223234623,Percentage points,51770,2996
Virginia,Salem,-0.5008311223234623,Percentage points,51775,2809
Virginia,Staunton,-0.5008311223234623,Percentage points,51790,2812
Virginia,Suffolk,-0.5008311223234623,Percentage points,51800,2815
Virginia,Virginia Beach,-0.5008311223234623,Percentage points,51810,2826
Virginia,Waynesboro,-0.5008311223234623,Percentage points,51820,2831
Virginia,Williamsburg,-0.5008311223234623,Percentage points,51830,2835
Virginia,Winchester,-0.5008311223234623,Percentage points,51840,2837
Washington,Adams,-0.6994504731434099,Percentage points,53001,2840
Washington,Asotin,-0.6994504731434099,Percentage points,53003,2845
Washington,Benton,-0.6994504731434099,Percentage points,53005,2847
Washington,Chelan,-0.6994504731434099,Percentage points,53007,2852
Washington,Clallam,-0.6994504731434099,Percentage points,53009,2861
Washington,Clark,-0.6994504731434099,Percentage points,53011,2865
Washington,Columbia,-0.6994504731434099,Percentage points,53013,2869
Washington,Cowlitz,-0.6994504731434099,Percentage points,53015,2871
Washington,Douglas,-0.6994504731434099,Percentage points,53017,2877
Washington,Ferry,-0.6994504731434099,Percentage points,53019,2880
Washington,Franklin,-0.6994504731434099,Percentage points,53021,2884
Washington,Garfield,-0.6994504731434099,Percentage points,53023,2886
Washington,Grant,-0.6994504731434099,Percentage points,53025,2889
Washington,Grays Harbor,-0.6994504731434099,Percentage points,53027,2894
Washington,Island,-0.6994504731434099,Percentage points,53029,2898
Washington,Jefferson,-0.6994504731434099,Percentage points,53031,2905
Washington,King,-0.6994504731434099,Percentage points,53033,2913
Washington,Kitsap,-0.6994504731434099,Percentage points,53035,2927
Washington,Kittitas,-0.6994504731434099,Percentage points,53037,2932
Washington,Klickitat,-0.6994504731434099,Percentage points,53039,2935
Washington,Lewis,-0.6994504731434099,Percentage points,53041,2940
Washington,Lincoln,-0.6994504731434099,Percentage points,53043,2942
Washington,Mason,-0.6994504731434099,Percentage points,53045,2946
Washington,Okanogan,-0.6994504731434099,Percentage points,53047,2947
Washington,Pacific,-0.6994504731434099,Percentage points,53049,2949
Washington,Pend Oreille,-0.6994504731434099,Percentage points,53051,2951
Washington,Pierce,-0.6994504731434099,Percentage points,53053,2956
Washington,San Juan,-0.6994504731434099,Percentage points,53055,2957
Washington,Skagit,-0.6994504731434099,Percentage points,53057,2958
Washington,Skamania,-0.6994504731434099,Percentage points,53059,2959
Washington,Snohomish,-0.6994504731434099,Percentage points,53061,2960
Washington,Spokane,-0.6994504731434099,Percentage points,53063,2961
Washington,Stevens,-0.6994504731434099,Percentage points,53065,2963
Washington,Thurston,-0.6994504731434099,Percentage points,53067,2967
Washington,Wahkiakum,-0.6994504731434099,Percentage points,53069,2969
Washington,Walla Walla,-0.6994504731434099,Percentage points,53071,2970
Washington,Whatcom,-0.6994504731434099,Percentage points,53073,2972
Washington,Whitman,-0.6994504731434099,Percentage points,53075,2973
Washington,Yakima,-0.6994504731434099,Percentage points,53077,2974
West Virginia,Barbour,-0.4712104260347201,Percentage points,54001,2975
West Virginia,Berkeley,-0.4712104260347201,Percentage points,54003,2976
West Virginia,Boone,-0.4712104260347201,Percentage points,54005,2977
West Virginia,Braxton,-0.4712104260347201,Percentage points,54007,2978
West Virginia,Brooke,-0.4712104260347201,Percentage points,54009,2979
West Virginia,Cabell,-0.4712104260347201,Percentage points,54011,2980
West Virginia,Calhoun,-0.4712104260347201,Percentage points,54013,2981
West Virginia,Clay,-0.4712104260347201,Percentage points,54015,3000
West Virginia,Doddridge,-0.4712104260347201,Percentage points,54017,3002
West Virginia,Fayette,-0.4712104260347201,Percentage points,54019,3006
West Virginia,Gilmer,-0.4712104260347201,Percentage points,54021,3008
West Virginia,Grant,-0.4712104260347201,Percentage points,54023,3011
West Virginia,Greenbrier,-0.4712104260347201,Percentage points,54025,3013
West Virginia,Hampshire,-0.4712104260347201,Percentage points,54027,3016
West Virginia,Hancock,-0.4712104260347201,Percentage points,54029,3017
West Virginia,Hardy,-0.4712104260347201,Percentage points,54031,3019
West Virginia,Harrison,-0.4712104260347201,Percentage points,54033,3021
West Virginia,Jackson,-0.4712104260347201,Percentage points,54035,3023
