State,County,National School Lunch Program participants (change % children) 2012-17 (PCH_NSLP_12_17),Units,FIPS,FID
Maryland,Baltimore County,1.3570777236024298,Percentage points,24510,1939
Massachusetts,Barnstable,1.0007900293625767,Percentage points,25001,1478
Massachusetts,Berkshire,1.0007900293625767,Percentage points,25003,1480
Massachusetts,Bristol,1.0007900293625767,Percentage points,25005,1486
Massachusetts,Dukes,1.0007900293625767,Percentage points,25007,1491
Massachusetts,Essex,1.0007900293625767,Percentage points,25009,1519
Massachusetts,Franklin,1.0007900293625767,Percentage points,25011,1523
Massachusetts,Hampden,1.0007900293625767,Percentage points,25013,1526
Massachusetts,Hampshire,1.0007900293625767,Percentage points,25015,1527
Massachusetts,Middlesex,1.0007900293625767,Percentage points,25017,1533
Massachusetts,Nantucket,1.0007900293625767,Percentage points,25019,1537
Massachusetts,Norfolk,1.0007900293625767,Percentage points,25021,1543
Massachusetts,Plymouth,1.0007900293625767,Percentage points,25023,1569
Massachusetts,Suffolk,1.0007900293625767,Percentage points,25025,1585
Massachusetts,Worcester,1.0007900293625767,Percentage points,25027,1599
Michigan,Alcona,-3.0274127678845346,Percentage points,26001,1603
Michigan,Alger,-3.0274127678845346,Percentage points,26003,1609
Michigan,Allegan,-3.0274127678845346,Percentage points,26005,1611
Michigan,Alpena,-3.0274127678845346,Percentage points,26007,1614
Michigan,Antrim,-3.0274127678845346,Percentage points,26009,1617
Michigan,Arenac,-3.0274127678845346,Percentage points,26011,1621
Michigan,Baraga,-3.0274127678845346,Percentage points,26013,1624
Michigan,Barry,-3.0274127678845346,Percentage points,26015,1627
Michigan,Bay,-3.0274127678845346,Percentage points,26017,1631
Michigan,Benzie,-3.0274127678845346,Percentage points,26019,1634
Michigan,Berrien,-3.0274127678845346,Percentage points,26021,1635
Michigan,Branch,-3.0274127678845346,Percentage points,26023,1640
Michigan,Calhoun,-3.0274127678845346,Percentage points,26025,1641
Michigan,Cass,-3.0274127678845346,Percentage points,26027,1644
Michigan,Charlevoix,-3.0274127678845346,Percentage points,26029,1648
Michigan,Cheboygan,-3.0274127678845346,Percentage points,26031,1649
Michigan,Chippewa,-3.0274127678845346,Percentage points,26033,1660
Michigan,Clare,-3.0274127678845346,Percentage points,26035,1665
Michigan,Clinton,-3.0274127678845346,Percentage points,26037,1669
Michigan,Crawford,-3.0274127678845346,Percentage points,26039,1672
Michigan,Delta,-3.0274127678845346,Percentage points,26041,1675
Michigan,Dickinson,-3.0274127678845346,Percentage points,26043,1677
Michigan,Eaton,-3.0274127678845346,Percentage points,26045,1678
Michigan,Emmet,-3.0274127678845346,Percentage points,26047,1686
Michigan,Genesee,-3.0274127678845346,Percentage points,26049,1688
Michigan,Gladwin,-3.0274127678845346,Percentage points,26051,1691
Michigan,Gogebic,-3.0274127678845346,Percentage points,26053,1693
Michigan,Grand Traverse,-3.0274127678845346,Percentage points,26055,1697
Michigan,Gratiot,-3.0274127678845346,Percentage points,26057,1700
Michigan,Hillsdale,-3.0274127678845346,Percentage points,26059,1701
Michigan,Houghton,-3.0274127678845346,Percentage points,26061,1705
Michigan,Huron,-3.0274127678845346,Percentage points,26063,1708
Michigan,Ingham,-3.0274127678845346,Percentage points,26065,1710
Michigan,Ionia,-3.0274127678845346,Percentage points,26067,1713
Michigan,Iosco,-3.0274127678845346,Percentage points,26069,1715
Michigan,Iron,-3.0274127678845346,Percentage points,26071,1716
Michigan,Isabella,-3.0274127678845346,Percentage points,26073,1717
Michigan,Jackson,-3.0274127678845346,Percentage points,26075,1719
Michigan,Kalamazoo,-3.0274127678845346,Percentage points,26077,1720
Michigan,Kalkaska,-3.0274127678845346,Percentage points,26079,1722
Michigan,Kent,-3.0274127678845346,Percentage points,26081,1726
Michigan,Keweenaw,-3.0274127678845346,Percentage points,26083,1743
Michigan,Lake,-3.0274127678845346,Percentage points,26085,1749
Michigan,Lapeer,-3.0274127678845346,Percentage points,26087,1752
Michigan,Leelanau,-3.0274127678845346,Percentage points,26089,1765
Michigan,Lenawee,-3.0274127678845346,Percentage points,26091,1768
Michigan,Livingston,-3.0274127678845346,Percentage points,26093,1770
Michigan,Luce,-3.0274127678845346,Percentage points,26095,1773
Michigan,Mackinac,-3.0274127678845346,Percentage points,26097,1779
Michigan,Macomb,-3.0274127678845346,Percentage points,26099,1785
Michigan,Manistee,-3.0274127678845346,Percentage points,26101,1787
Michigan,Marquette,-3.0274127678845346,Percentage points,26103,1793
Michigan,Mason,-3.0274127678845346,Percentage points,26105,1797
Michigan,Mecosta,-3.0274127678845346,Percentage points,26107,1800
Michigan,Menominee,-3.0274127678845346,Percentage points,26109,1802
Michigan,Midland,-3.0274127678845346,Percentage points,26111,1806
Michigan,Missaukee,-3.0274127678845346,Percentage points,26113,1810
Michigan,Monroe,-3.0274127678845346,Percentage points,26115,1812
Michigan,Montcalm,-3.0274127678845346,Percentage points,26117,1815
Michigan,Montmorency,-3.0274127678845346,Percentage points,26119,1816
Michigan,Muskegon,-3.0274127678845346,Percentage points,26121,1818
Michigan,Newaygo,-3.0274127678845346,Percentage points,26123,1820
Michigan,Oakland,-3.0274127678845346,Percentage points,26125,1824
Michigan,Oceana,-3.0274127678845346,Percentage points,26127,1825
Michigan,Ogemaw,-3.0274127678845346,Percentage points,26129,1827
Michigan,Ontonagon,-3.0274127678845346,Percentage points,26131,1829
Michigan,Osceola,-3.0274127678845346,Percentage points,26133,1830
Michigan,Oscoda,-3.0274127678845346,Percentage points,26135,1832
Michigan,Otsego,-3.0274127678845346,Percentage points,26137,1834
Michigan,Ottawa,-3.0274127678845346,Percentage points,26139,1837
Michigan,Presque Isle,-3.0274127678845346,Percentage points,26141,1840
Michigan,Roscommon,-3.0274127678845346,Percentage points,26143,1843
Michigan,Saginaw,-3.0274127678845346,Percentage points,26145,1845
Michigan,St. Clair,-3.0274127678845346,Percentage points,26147,1854
Michigan,St. Joseph,-3.0274127678845346,Percentage points,26149,1857
Michigan,Sanilac,-3.0274127678845346,Percentage points,26151,1858
Michigan,Schoolcraft,-3.0274127678845346,Percentage points,26153,1861
Michigan,Shiawassee,-3.0274127678845346,Percentage points,26155,1863
Michigan,Tuscola,-3.0274127678845346,Percentage points,26157,1866
Michigan,Van Buren,-3.0274127678845346,Percentage points,26159,1867
Michigan,Washtenaw,-3.0274127678845346,Percentage points,26161,1869
Michigan,Wayne,-3.0274127678845346,Percentage points,26163,1871
Michigan,Wexford,-3.0274127678845346,Percentage points,26165,1873
Minnesota,Aitkin,-2.061720772007078,Percentage points,27001,1875
Minnesota,Anoka,-2.061720772007078,Percentage points,27003,1877
Minnesota,Becker,-2.061720772007078,Percentage points,27005,1878
Minnesota,Beltrami,-2.061720772007078,Percentage points,27007,1880
Minnesota,Benton,-2.061720772007078,Percentage points,27009,1881
Minnesota,Big Stone,-2.061720772007078,Percentage points,27011,1882
Minnesota,Blue Earth,-2.061720772007078,Percentage points,27013,1886
Minnesota,Brown,-2.061720772007078,Percentage points,27015,1892
Minnesota,Carlton,-2.061720772007078,Percentage points,27017,1893
Minnesota,Carver,-2.061720772007078,Percentage points,27019,1894
Minnesota,Cass,-2.061720772007078,Percentage points,27021,1895
Minnesota,Chippewa,-2.061720772007078,Percentage points,27023,1896
Minnesota,Chisago,-2.061720772007078,Percentage points,27025,1897
Minnesota,Clay,-2.061720772007078,Percentage points,27027,1898
Minnesota,Clearwater,-2.061720772007078,Percentage points,27029,1899
Minnesota,Cook,-2.061720772007078,Percentage points,27031,1900
Minnesota,Cottonwood,-2.061720772007078,Percentage points,27033,1902
Minnesota,Crow Wing,-2.061720772007078,Percentage points,27035,1903
Minnesota,Dakota,-2.061720772007078,Percentage points,27037,1904
Minnesota,Dodge,-2.061720772007078,Percentage points,27039,1906
Minnesota,Douglas,-2.061720772007078,Percentage points,27041,1907
Minnesota,Faribault,-2.061720772007078,Percentage points,27043,1908
Minnesota,Fillmore,-2.061720772007078,Percentage points,27045,1909
Minnesota,Freeborn,-2.061720772007078,Percentage points,27047,1910
Minnesota,Goodhue,-2.061720772007078,Percentage points,27049,1911
Minnesota,Grant,-2.061720772007078,Percentage points,27051,1912
Minnesota,Hennepin,-2.061720772007078,Percentage points,27053,1913
Minnesota,Houston,-2.061720772007078,Percentage points,27055,1914
Minnesota,Hubbard,-2.061720772007078,Percentage points,27057,1915
Minnesota,Isanti,-2.061720772007078,Percentage points,27059,1916
Minnesota,Itasca,-2.061720772007078,Percentage points,27061,1917
Minnesota,Jackson,-2.061720772007078,Percentage points,27063,1918
Minnesota,Kanabec,-2.061720772007078,Percentage points,27065,1919
Minnesota,Kandiyohi,-2.061720772007078,Percentage points,27067,1920
Minnesota,Kittson,-2.061720772007078,Percentage points,27069,1921
Minnesota,Koochiching,-2.061720772007078,Percentage points,27071,1922
Minnesota,Lac qui Parle,-2.061720772007078,Percentage points,27073,1923
Minnesota,Lake,-2.061720772007078,Percentage points,27075,1926
Minnesota,Lake of the Woods,-2.061720772007078,Percentage points,27077,1927
Minnesota,Le Sueur,-2.061720772007078,Percentage points,27079,1929
Minnesota,Lincoln,-2.061720772007078,Percentage points,27081,1931
Minnesota,Lyon,-2.061720772007078,Percentage points,27083,1932
Minnesota,McLeod,-2.061720772007078,Percentage points,27085,1934
Minnesota,Mahnomen,-2.061720772007078,Percentage points,27087,1936
Minnesota,Marshall,-2.061720772007078,Percentage points,27089,1937
Minnesota,Martin,-2.061720772007078,Percentage points,27091,1940
Minnesota,Meeker,-2.061720772007078,Percentage points,27093,1941
Minnesota,Mille Lacs,-2.061720772007078,Percentage points,27095,1943
Minnesota,Morrison,-2.061720772007078,Percentage points,27097,1944
Minnesota,Mower,-2.061720772007078,Percentage points,27099,1945
Minnesota,Murray,-2.061720772007078,Percentage points,27101,1947
Minnesota,Nicollet,-2.061720772007078,Percentage points,27103,1948
Minnesota,Nobles,-2.061720772007078,Percentage points,27105,1950
Minnesota,Norman,-2.061720772007078,Percentage points,27107,1951
Minnesota,Olmsted,-2.061720772007078,Percentage points,27109,1953
Minnesota,Otter Tail,-2.061720772007078,Percentage points,27111,1954
Minnesota,Pennington,-2.061720772007078,Percentage points,27113,1956
Minnesota,Pine,-2.061720772007078,Percentage points,27115,1957
Minnesota,Pipestone,-2.061720772007078,Percentage points,27117,1958
Minnesota,Polk,-2.061720772007078,Percentage points,27119,1959
Minnesota,Pope,-2.061720772007078,Percentage points,27121,1961
Minnesota,Ramsey,-2.061720772007078,Percentage points,27123,1964
Minnesota,Red Lake,-2.061720772007078,Percentage points,27125,1966
Minnesota,Redwood,-2.061720772007078,Percentage points,27127,1969
Minnesota,Renville,-2.061720772007078,Percentage points,27129,1971
Minnesota,Rice,-2.061720772007078,Percentage points,27131,1973
Minnesota,Rock,-2.061720772007078,Percentage points,27133,1974
Minnesota,Roseau,-2.061720772007078,Percentage points,27135,1976
Minnesota,St. Louis,-2.061720772007078,Percentage points,27137,1978
Minnesota,Scott,-2.061720772007078,Percentage points,27139,1979
Minnesota,Sherburne,-2.061720772007078,Percentage points,27141,1980
Minnesota,Sibley,-2.061720772007078,Percentage points,27143,1982
Minnesota,Stearns,-2.061720772007078,Percentage points,27145,1984
Minnesota,Steele,-2.061720772007078,Percentage points,27147,1985
Minnesota,Stevens,-2.061720772007078,Percentage points,27149,1987
Minnesota,Swift,-2.061720772007078,Percentage points,27151,1988
Minnesota,Todd,-2.061720772007078,Percentage points,27153,1989
Minnesota,Traverse,-2.061720772007078,Percentage points,27155,1990
Minnesota,Wabasha,-2.061720772007078,Percentage points,27157,1991
Minnesota,Wadena,-2.061720772007078,Percentage points,27159,1992
Minnesota,Waseca,-2.061720772007078,Percentage points,27161,1993
Minnesota,Washington,-2.061720772007078,Percentage points,27163,1994
Minnesota,Watonwan,-2.061720772007078,Percentage points,27165,1996
Minnesota,Wilkin,-2.061720772007078,Percentage points,27167,1997
Minnesota,Winona,-2.061720772007078,Percentage points,27169,1998
Minnesota,Wright,-2.061720772007078,Percentage points,27171,1999
Minnesota,Yellow Medicine,-2.061720772007078,Percentage points,27173,1531
Mississippi,Adams,-3.772336460583503,Percentage points,28001,1534
Mississippi,Alcorn,-3.772336460583503,Percentage points,28003,1538
Mississippi,Amite,-3.772336460583503,Percentage points,28005,1539
Mississippi,Attala,-3.772336460583503,Percentage points,28007,1541
Mississippi,Benton,-3.772336460583503,Percentage points,28009,1544
Mississippi,Bolivar,-3.772336460583503,Percentage points,28011,1547
Mississippi,Calhoun,-3.772336460583503,Percentage points,28013,1548
Mississippi,Carroll,-3.772336460583503,Percentage points,28015,1549
Mississippi,Chickasaw,-3.772336460583503,Percentage points,28017,1550
Mississippi,Choctaw,-3.772336460583503,Percentage points,28019,1552
Mississippi,Claiborne,-3.772336460583503,Percentage points,28021,1555
Mississippi,Clarke,-3.772336460583503,Percentage points,28023,1557
Mississippi,Clay,-3.772336460583503,Percentage points,28025,1559
Mississippi,Coahoma,-3.772336460583503,Percentage points,28027,1562
Mississippi,Copiah,-3.772336460583503,Percentage points,28029,1564
Mississippi,Covington,-3.772336460583503,Percentage points,28031,1567
Mississippi,DeSoto,-3.772336460583503,Percentage points,28033,1571
Mississippi,Forrest,-3.772336460583503,Percentage points,28035,1572
Mississippi,Franklin,-3.772336460583503,Percentage points,28037,1575
Mississippi,George,-3.772336460583503,Percentage points,28039,1577
Mississippi,Greene,-3.772336460583503,Percentage points,28041,1579
Mississippi,Grenada,-3.772336460583503,Percentage points,28043,1581
Mississippi,Hancock,-3.772336460583503,Percentage points,28045,1583
Mississippi,Harrison,-3.772336460583503,Percentage points,28047,1587
Mississippi,Hinds,-3.772336460583503,Percentage points,28049,1591
Mississippi,Holmes,-3.772336460583503,Percentage points,28051,1593
Mississippi,Humphreys,-3.772336460583503,Percentage points,28053,1596
Mississippi,Issaquena,-3.772336460583503,Percentage points,28055,1598
Mississippi,Itawamba,-3.772336460583503,Percentage points,28057,1601
Mississippi,Jackson,-3.772336460583503,Percentage points,28059,1605
Mississippi,Jasper,-3.772336460583503,Percentage points,28061,1607
Mississippi,Jefferson,-3.772336460583503,Percentage points,28063,1610
Mississippi,Jefferson Davis,-3.772336460583503,Percentage points,28065,1612
Mississippi,Jones,-3.772336460583503,Percentage points,28067,1615
Mississippi,Kemper,-3.772336460583503,Percentage points,28069,1616
Mississippi,Lafayette,-3.772336460583503,Percentage points,28071,1620
Mississippi,Lamar,-3.772336460583503,Percentage points,28073,1623
Mississippi,Lauderdale,-3.772336460583503,Percentage points,28075,1628
Mississippi,Lawrence,-3.772336460583503,Percentage points,28077,1632
Mississippi,Leake,-3.772336460583503,Percentage points,28079,1636
Mississippi,Lee,-3.772336460583503,Percentage points,28081,1638
Mississippi,Leflore,-3.772336460583503,Percentage points,28083,1643
Mississippi,Lincoln,-3.772336460583503,Percentage points,28085,1645
Mississippi,Lowndes,-3.772336460583503,Percentage points,28087,1647
Mississippi,Madison,-3.772336460583503,Percentage points,28089,1651
Mississippi,Marion,-3.772336460583503,Percentage points,28091,1653
Mississippi,Marshall,-3.772336460583503,Percentage points,28093,1655
Mississippi,Monroe,-3.772336460583503,Percentage points,28095,1656
Mississippi,Montgomery,-3.772336460583503,Percentage points,28097,1658
Mississippi,Neshoba,-3.772336460583503,Percentage points,28099,1661
Mississippi,Newton,-3.772336460583503,Percentage points,28101,1663
Mississippi,Noxubee,-3.772336460583503,Percentage points,28103,1666
Mississippi,Oktibbeha,-3.772336460583503,Percentage points,28105,1668
Mississippi,Panola,-3.772336460583503,Percentage points,28107,1671
Mississippi,Pearl River,-3.772336460583503,Percentage points,28109,1676
Mississippi,Perry,-3.772336460583503,Percentage points,28111,1679
