PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NH1847180,BEARCAMP RIVER CAMPGROUND,"03890, West Ossipee, New Hampshire",03890,New Hampshire,Region 1,Transient non-community system,120,OSSIPEE,Carroll,2,10,2,-71.180325,43.8222,-71.180325,43.8222,-71.273325,-71.087325,43.7292,43.9152
NH2479010,BAKER RIVER BIBLE CHURCH,"299 Reservoir Rd, Plymouth, Town of, New Hampshire, 03264",03264,New Hampshire,Region 1,Transient non-community system,80,WENTWORTH,Grafton,2,2,2,-71.731366,43.756912,-71.730861,43.75554,-71.732366,-71.730366,43.755912,43.757912
NH0357040,CRESCENT CAMPSITES/NORTH,"118 North Rd, Sunapee, Town of, New Hampshire, 03782",03782,New Hampshire,Region 1,Transient non-community system,211,CANAAN,Grafton,3,3,2,-72.100196,43.393888,-72.099571,43.39396,-72.101196,-72.099196,43.392888,43.394888
NH1205060,KIDDIE KONNECTION,"22 Manchester Rd, Derry, Town of, New Hampshire, 03038",03038,New Hampshire,Region 1,Non-Transient non-community system,191,HUDSON,Hillsborough,1,5,4,-71.3308,42.896516,-71.330881,42.89646,-71.3318,-71.3298,42.895516,42.897516
NH1205070,EARLY START CHILDRENS CENTER,"141 Kimball Hill Rd, Hudson, Town of, New Hampshire, 03051",03051,New Hampshire,Region 1,Non-Transient non-community system,79,HUDSON,Hillsborough,2,11,3,-71.369574,42.771243,-71.369231,42.77063,-71.370574,-71.368574,42.770243,42.772243
NH2546160,COMMONS AT WINDHAM 2/EAST BLDG,"25 Indian Rock Rd, Windham, Town of, New Hampshire, 03087",03087,New Hampshire,Region 1,Non-Transient non-community system,50,WINDHAM,Rockingham,2,28,4,-71.295335,42.805657,-71.295621,42.80699,-71.296335,-71.294335,42.804657,42.806657
NH0887080,PHEASANT RIDGE COUNTRY CLUB,"140 Country Club Rd, Gilford, Town of, New Hampshire, 03249",03249,New Hampshire,Region 1,Transient non-community system,56,GILFORD,Belknap,2,1,2,-71.443588,43.520129,-71.443588,43.520129,-71.453588,-71.433588,43.510129,43.530129
NH0548010,CONISTON GENERAL STORE,"870 RT-10, Croydon, Town of, New Hampshire, 03773",03773,New Hampshire,Region 1,Transient non-community system,80,CROYDON,Sullivan,1,5,2,-72.159944,43.453146,-72.159751,43.45301,-72.160944,-72.158944,43.452146,43.454146
NH2512010,POUND ROAD WATER WORKS,"03287, Wilmot, New Hampshire",03287,New Hampshire,Region 1,Community water system,53,WILMOT,Merrimack,1,57,4,-71.901443,43.416245,-71.901443,43.416245,-72.019443,-71.783443,43.298245,43.534245
NH1197030,ELM BROOK PARK,"Hopkinton Rd, Contoocook, New Hampshire, 03229",03229,New Hampshire,Region 1,Transient non-community system,500,HOPKINTON,Merrimack,2,0,2,-71.674949,43.19201,-71.674949,43.19201,-71.715949,-71.633949,43.15101,43.23301
NH1379010,TABERNACLE CHRISTIAN SCH,"242 Derry Rd, Litchfield, Town of, New Hampshire, 03052",03052,New Hampshire,Region 1,Non-Transient non-community system,208,LITCHFIELD,Hillsborough,3,23,4,-71.431233,42.803834,-71.433071,42.8043,-71.432233,-71.430233,42.802834,42.804834
NH1973050,HILL TOP,"2 Englewood Dr, Raymond, Town of, New Hampshire, 03077",03077,New Hampshire,Region 1,Community water system,140,RAYMOND,Rockingham,5,9,8,-71.178789,43.058333,-71.179081,43.05834,-71.179789,-71.177789,43.057333,43.059333
NH1837060,JACOBS BROOK CAMPGROUND,"170 Jepson Ln, Meriden, Connecticut, 06451",06451,New Hampshire,Region 1,Transient non-community system,132,ORFORD,Grafton,1,0,2,-72.840881,41.515915,-72.840711,41.516,-72.841881,-72.839881,41.514915,41.516915
NH2232030,SALT RIVER CONDOS,"3 Holland Way, Exeter, Town of, New Hampshire, 03833",03833,New Hampshire,Region 1,Community water system,195,STRATHAM,Rockingham,3,27,3,-70.919117,42.979171,-70.920551,42.979,-70.920117,-70.918117,42.978171,42.980171
NH0055030,ORCHARD SCH,"114 Old Settlers Rd, Alstead, Town of, New Hampshire, 03602",03602,New Hampshire,Region 1,Non-Transient non-community system,45,ALSTEAD,Cheshire,1,5,3,-72.285594,43.131815,-72.285111,43.13149,-72.286594,-72.284594,43.130815,43.132815
NH2239040,AUTOFAIR NISSAN,"45 Portsmouth Ave, Stratham, Town of, New Hampshire, 03885",03885,New Hampshire,Region 1,Transient non-community system,40,STRATHAM,Rockingham,1,0,2,-70.919725,43.002951,-70.919725,43.002951,-70.929725,-70.909725,42.992951,43.012951
NH0167010,MT ATTITASH SKI AREA/LODGE,"03812, Bartlett, New Hampshire",03812,New Hampshire,Region 1,Non-Transient non-community system,1000,BARTLETT,Carroll,3,9,3,-71.283072,44.081431,-71.283072,44.081431,-71.456072,-71.110072,43.908431,44.254431
NH2458030,COUNTRY THREE CORNERS,"833 S Stark Hwy, Weare, Town of, New Hampshire, 03281",03281,New Hampshire,Region 1,Transient non-community system,300,WEARE,Hillsborough,3,2,2,-71.713689,43.055605,-71.714001,43.05545,-71.714689,-71.712689,43.054605,43.056605
NH2546110,WINDHAM VILLAGE GREEN,"22 Manchester Rd, Derry, Town of, New Hampshire, 03038",03038,New Hampshire,Region 1,Non-Transient non-community system,150,WINDHAM,Rockingham,1,0,3,-71.3308,42.896516,-71.330881,42.89646,-71.3318,-71.3298,42.895516,42.897516
NH1992020,HASBROUCK APARTMENTS,"1164 Main St, Walpole, Town of, New Hampshire, 03609",03609,New Hampshire,Region 1,Community water system,60,RINDGE,Cheshire,4,4,4,-72.448733,43.148289,-72.448733,43.148289,-72.458733,-72.438733,43.138289,43.158289
NH2544020,WINDHAM TERRACE,"03054, Merrimack, New Hampshire",03054,New Hampshire,Region 1,Community water system,110,WINDHAM,Rockingham,2,6,4,-71.496412,42.84014,-71.496412,42.84014,-71.580412,-71.412412,42.75614,42.92414
NH1101050,MOUNTAIN LAKES WATER DEPT,"75 White Mountain Dr, Haverhill, Town of, New Hampshire, 03785",03785,New Hampshire,Region 1,Community water system,787,HAVERHILL,Grafton,6,99,10,-71.956721,44.120613,-71.958201,44.11961,-71.957721,-71.955721,44.119613,44.121613
NH0512030,CATHEDRAL LEDGE,"03860, Hales Lctn, New Hampshire",03860,New Hampshire,Region 1,Community water system,150,CONWAY,Carroll,7,59,6,-71.123646,44.053392,-71.123646,44.053392,-71.208646,-71.038646,43.968392,44.138392
NH2342030,MOUNTAIN RIVER CONDOS,"03223, Campton, New Hampshire",03223,New Hampshire,Region 1,Community water system,60,THORNTON,Grafton,1,73,4,-71.640395,43.851718,-71.640395,43.851718,-71.957395,-71.323395,43.534718,44.168718
NH0617030,HIDDEN VALLEY CAMPGROUND,"81 Damren Rd, Derry, Town of, New Hampshire, 03038",03038,New Hampshire,Region 1,Transient non-community system,125,DERRY,Rockingham,2,8,2,-71.238672,42.921433,-71.237131,42.92102,-71.239672,-71.237672,42.920433,42.922433
NH0921010,GORHAM WATER AND SEWER DEPT,"03581, Gorham, New Hampshire",03581,New Hampshire,Region 1,Community water system,2630,GORHAM,Coos,5,38,3,-71.176241,44.388341,-71.176241,44.388341,-71.339241,-71.013241,44.225341,44.551341
NH0882100,BELKNAP HEIGHTS WATER,"1440 Lake Shore Rd, Gilford, Town of, New Hampshire, 03249",03249,New Hampshire,Region 1,Community water system,60,GILFORD,Belknap,3,5,4,-71.441478,43.563207,-71.441941,43.56418,-71.442478,-71.440478,43.562207,43.564207
NH1858080,MCDONALDS RESTAURANT,"03031, Amherst, New Hampshire",03031,New Hampshire,Region 1,Transient non-community system,525,PELHAM,Hillsborough,1,15,2,-71.584753,42.877001,-71.584753,42.877001,-71.666753,-71.502753,42.795001,42.959001
NH0888230,SUN DECK COTTAGES,"162 Dockham Shore Rd, Gilford, Town of, New Hampshire, 03249",03249,New Hampshire,Region 1,Transient non-community system,25,GILFORD,Belknap,1,2,2,-71.41469,43.593022,-71.414881,43.59272,-71.41569,-71.41369,43.592022,43.594022
NH0912020,ORCHARD HIGHLANDS,"1 Hardy Rd, Bedford, Town of, New Hampshire, 03110",03110,New Hampshire,Region 1,Community water system,105,GOFFSTOWN,Hillsborough,2,6,5,-71.538016,42.922239,-71.537761,42.92234,-71.539016,-71.537016,42.921239,42.923239
NH0438010,SHAKER HEIGHTS PROF PLAZA,"22 Manchester Rd, Derry, Town of, New Hampshire, 03038",03038,New Hampshire,Region 1,Transient non-community system,50,CHESTER,Rockingham,2,0,2,-71.3308,42.896516,-71.330881,42.89646,-71.3318,-71.3298,42.895516,42.897516
NH0293010,NEWFOUND ACRES MHP,"98 Rundlett Hill Rd, Bedford, Town of, New Hampshire, 03110",03110,New Hampshire,Region 1,Community water system,26,BRIDGEWATER,Grafton,1,65,5,-71.503897,42.979862,-71.505671,42.97966,-71.504897,-71.502897,42.978862,42.980862
NH0167050,GLEN ELLIS CAMPGROUND,"US-302, Bartlett, Town of, New Hampshire, 03838",03838,New Hampshire,Region 1,Transient non-community system,400,BARTLETT,Carroll,1,1,2,-71.201999,44.10077,-71.201999,44.10077,-71.225999,-71.177999,44.07677,44.12477
NH0288030,BRENTWOOD COUNTRY STORE,"405 Middle Rd, Brentwood, Town of, New Hampshire, 03833",03833,New Hampshire,Region 1,Transient non-community system,40,BRENTWOOD,Rockingham,1,17,2,-71.072003,42.978636,-71.072241,42.97892,-71.073003,-71.071003,42.977636,42.979636
NH1332040,CEDAR WOOD ESTATES,"383 Central Ave, Dover, New Hampshire, 03820",03820,New Hampshire,Region 1,Community water system,30,LEE,Strafford,3,9,5,-70.874295,43.195835,-70.874295,43.195835,-70.884295,-70.864295,43.185835,43.205835
NH0266130,RUGGLES III OFFICE BLDG,"72 Manchester St, Concord, New Hampshire, 03301",03301,New Hampshire,Region 1,Non-Transient non-community system,35,BOW,Merrimack,4,78,3,-71.511918,43.190742,-71.512101,43.19039,-71.512918,-71.510918,43.189742,43.191742
NH0047070,TWIN OAKS CAMPGROUND,"24 Eastman Ave, Bedford, Town of, New Hampshire, 03110",03110,New Hampshire,Region 1,Transient non-community system,125,ALLENSTOWN,Merrimack,1,14,5,-71.477866,42.965547,-71.477901,42.96565,-71.478866,-71.476866,42.964547,42.966547
NH0177010,TWIN RIVERS CAMPGROUND,"Route 302, Bath, New Hampshire, 03740",03740,New Hampshire,Region 1,Transient non-community system,182,BATH,Grafton,2,8,2,-71.948089,44.187728,-71.948089,44.187728,-71.965089,-71.931089,44.170728,44.204728
NH2107010,AMC LAKES OF THE CLOUDS HUT,"03581, Gorham, New Hampshire",03581,New Hampshire,Region 1,Transient non-community system,112,SARGENTSPURCHAS,Coos,2,5,2,-71.176241,44.388341,-71.176241,44.388341,-71.339241,-71.013241,44.225341,44.551341
NH1901010,PITTSBURG WATER DEPT,"03592, Pittsburg, New Hampshire",03592,New Hampshire,Region 1,Community water system,198,PITTSBURG,Coos,8,5,7,-71.345791,45.081283,-71.345791,45.081283,-71.634791,-71.056791,44.792283,45.370283
NH1525010,INTER LAKES HIGH SCH,"2 Flanders Rd, Meredith, Town of, New Hampshire, 03253",03253,New Hampshire,Region 1,Non-Transient non-community system,1000,MEREDITH,Belknap,2,4,4,-71.533144,43.628979,-71.532721,43.62898,-71.534144,-71.532144,43.627979,43.629979
NH0882160,SAMOSET AT WINNIPESAUKEE,"17 Commerce Dr, Bedford, Town of, New Hampshire, 03110",03110,New Hampshire,Region 1,Community water system,343,GILFORD,Belknap,2,8,3,-71.464722,42.928906,-71.465931,42.92942,-71.465722,-71.463722,42.927906,42.929906
NH1577010,LOG HAVEN CAMPGROUND,"03579, Wentworths Location, New Hampshire",03579,New Hampshire,Region 1,Transient non-community system,200,MILLSFIELD,Coos,2,5,2,-71.03287,44.935622,-71.03287,44.935622,-71.35387,-70.71187,44.614622,45.256622
NH1407050,CASCADE CAMPGROUND,"288 Parade Rd, Barnstead, Town of, New Hampshire, 03218",03218,New Hampshire,Region 1,Transient non-community system,588,LOUDON,Merrimack,3,24,3,-71.284655,43.337082,-71.284655,43.337082,-71.294655,-71.274655,43.327082,43.347082
NH0702030,MAPLEVALE AND CRICKET HILL,"54 Sawyer Ave, Atkinson, Town of, New Hampshire, 03811",03811,New Hampshire,Region 1,Community water system,130,EAST KINGSTON,Rockingham,4,2,4,-71.15376,42.822176,-71.155201,42.82388,-71.15476,-71.15276,42.821176,42.823176
NH1908040,GLEN THE,"03592, Pittsburg, New Hampshire",03592,New Hampshire,Region 1,Transient non-community system,45,PITTSBURG,Coos,1,0,2,-71.345791,45.081283,-71.345791,45.081283,-71.634791,-71.056791,44.792283,45.370283
NH2557080,WINDSOR HILLS CAMP/DINING HALL,"29 White Pond Rd, Windsor, Town of, New Hampshire, 03244",03244,New Hampshire,Region 1,Transient non-community system,250,WINDSOR,Hillsborough,1,0,2,-72.021596,43.126238,-72.026801,43.12147,-72.022596,-72.020596,43.125238,43.127238
NH1851020,PEU/WHISPERING WINDS,"03054, Merrimack, New Hampshire",03054,New Hampshire,Region 1,Community water system,238,WINDHAM,Rockingham,1,2,3,-71.496412,42.84014,-71.496412,42.84014,-71.580412,-71.412412,42.75614,42.92414
NH2315020,BEARCMP VALLEY SCH/CHLDCRE CTR,"03886, Tamworth, New Hampshire",03886,New Hampshire,Region 1,Non-Transient non-community system,100,TAMWORTH,Carroll,1,30,3,-71.266764,43.859525,-71.266764,43.859525,-71.365764,-71.167764,43.760525,43.958525
NH1036040,STAGE ROAD JUNCTION,"03841, New Hampshire",03841,New Hampshire,Region 1,Non-Transient non-community system,30,HAMPSTEAD,Rockingham,1,7,4,-71.199432,42.888605,-71.199432,42.888605,-71.261432,-71.137432,42.826605,42.950605
NH0885020,GILFORD MIDDLE AND HIGH SCH,"2 Belknap Mountain Rd, Gilford, Town of, New Hampshire, 03249",03249,New Hampshire,Region 1,Non-Transient non-community system,950,GILFORD,Belknap,2,25,4,-71.407293,43.548153,-71.407081,43.54829,-71.408293,-71.406293,43.547153,43.549153
NH0162340,BEAR VILLAGE SOUTH,"03845, Intervale, New Hampshire",03845,New Hampshire,Region 1,Community water system,30,BARTLETT,Carroll,1,5,3,-71.132908,44.079064,-71.132908,44.079064,-71.338908,-70.926908,43.873064,44.285064
NH0162300,ATTITASH WOODS CONDOS,"03838, Glen, New Hampshire",03838,New Hampshire,Region 1,Transient non-community system,135,BARTLETT,Carroll,2,40,4,-71.181778,44.11327,-71.181778,44.11327,-71.302778,-71.060778,43.99227,44.23427
NH2018020,CUMBERLAND FARMS,"996 Portland Ave, Rollinsford, Town of, New Hampshire, 03869",03869,New Hampshire,Region 1,Transient non-community system,150,ROLLINSFORD,Strafford,2,0,2,-70.812016,43.226925,-70.812451,43.22731,-70.813016,-70.811016,43.225925,43.227925
NH0382010,ROSEBROOK WATER,"37 Northwest Dr, Plainville, Town of, Connecticut, 06062",06062,New Hampshire,Region 1,Community water system,1050,CARROLL,Coos,4,54,6,-72.860818,41.694348,-72.859901,41.69478,-72.861818,-72.859818,41.693348,41.695348
NH0366040,BIRCHWOOD PLAZA,"03034, Candia, New Hampshire",03034,New Hampshire,Region 1,Non-Transient non-community system,80,CANDIA,Rockingham,2,6,4,-71.322652,43.039651,-71.322652,43.039651,-71.414652,-71.230652,42.947651,43.131651
NH0867010,TOTEM POLE PARK,"4 Totem Pole Rd, Freedom, Town of, New Hampshire, 03836",03836,New Hampshire,Region 1,Transient non-community system,1125,FREEDOM,Carroll,2,0,2,-71.120048,43.799013,-71.120048,43.799013,-71.130048,-71.110048,43.789013,43.809013
NH1036010,HAMPSTEAD SHOPPERS VILLAGE,"03087, Windham, New Hampshire",03087,New Hampshire,Region 1,Non-Transient non-community system,78,HAMPSTEAD,Rockingham,4,1,5,-71.300773,42.80536,-71.300773,42.80536,-71.365773,-71.235773,42.74036,42.87036
NH1939070,ROCKINGHAM CHURCH,"90 Newton Rd, Plaistow, Town of, New Hampshire, 03865",03865,New Hampshire,Region 1,Transient non-community system,250,PLAISTOW,Rockingham,2,0,2,-71.058806,42.823231,-71.060221,42.82366,-71.059806,-71.057806,42.822231,42.824231
NH1181010,CENTRAL HOOKSETT WATER PCT,"32 Industrial Park Dr, Hooksett, New Hampshire, 03106",03106,New Hampshire,Region 1,Community water system,3500,HOOKSETT,Merrimack,4,7,5,-71.447194,43.061368,-71.447194,43.061368,-71.457194,-71.437194,43.051368,43.071368
NH1618270,CAVALIERS COVE,"159 Shore Dr, Nashua, New Hampshire, 03062",03062,New Hampshire,Region 1,Transient non-community system,35,MOULTONBOROUGH,Carroll,1,8,2,-71.513964,42.744475,-71.513964,42.744475,-71.523964,-71.503964,42.734475,42.754475
NH2546080,CASTLE COMMONS,"25 Orchard View Dr, Londonderry, Town of, New Hampshire, 03053",03053,New Hampshire,Region 1,Non-Transient non-community system,25,WINDHAM,Rockingham,2,0,3,-71.356707,42.857699,-71.356161,42.85762,-71.357707,-71.355707,42.856699,42.858699
NH2577040,LOST RIVER GORGE,"03262, N Woodstock, New Hampshire",03262,New Hampshire,Region 1,Transient non-community system,25,WOODSTOCK,Grafton,1,5,2,-71.692789,44.031469,-71.692789,44.031469,-71.821789,-71.563789,43.902469,44.160469
NH1566020,MILFORD TECHNOLOGY CENTER,"03054, Merrimack, New Hampshire",03054,New Hampshire,Region 1,Non-Transient non-community system,160,MILFORD,Hillsborough,1,153,3,-71.496412,42.84014,-71.496412,42.84014,-71.580412,-71.412412,42.75614,42.92414
NH1617030,CAMP WINAUKEE,"432 Winaukee Rd, Moultonborough, Town of, New Hampshire, 03254",03254,New Hampshire,Region 1,Transient non-community system,650,MOULTONBOROUGH,Carroll,2,0,2,-71.316795,43.666407,-71.316511,43.66695,-71.317795,-71.315795,43.665407,43.667407
NH1392010,OAKRIDGE CONDOS,"163 Main St, Salem, Town of, New Hampshire, 03079",03079,New Hampshire,Region 1,Community water system,250,LONDONDERRY,Rockingham,4,4,3,-71.223119,42.782536,-71.223261,42.7828,-71.224119,-71.222119,42.781536,42.783536
NH1968030,JEFFERSON NOTCH MOTEL,"1322 US Route 2, Randolph, Town of, New Hampshire, 03593",03593,New Hampshire,Region 1,Transient non-community system,55,RANDOLPH,Coos,1,0,2,-71.365669,44.359026,-71.365521,44.36,-71.366669,-71.364669,44.358026,44.360026
NH2548090,GO GO MART,"22 Manchester Rd, Derry, Town of, New Hampshire, 03038",03038,New Hampshire,Region 1,Transient non-community system,25,WINDHAM,Rockingham,2,5,2,-71.3308,42.896516,-71.330881,42.89646,-71.3318,-71.3298,42.895516,42.897516
NH1862030,BOROUGH RD APARTMENTS,"99 Fisherville Rd, Concord, New Hampshire, 03303",03303,New Hampshire,Region 1,Community water system,30,PEMBROKE,Merrimack,2,3,1,-71.579676,43.258148,-71.580001,43.25801,-71.580676,-71.578676,43.257148,43.259148
NH2002040,MEADOWBROOK VILLAGE,"91 Meadowbrook Vlg, Rochester, New Hampshire, 03867",03867,New Hampshire,Region 1,Community water system,40,ROCHESTER,Strafford,3,29,4,-71.028268,43.314391,-71.028268,43.314391,-71.038268,-71.018268,43.304391,43.324391
NH0138010,HOLIDAYS BAR AND GRILL,"346 Hooksett Rd, Auburn, Town of, New Hampshire, 03032",03032,New Hampshire,Region 1,Transient non-community system,50,AUBURN,Rockingham,1,9,3,-71.364268,43.023177,-71.364201,43.0235,-71.365268,-71.363268,43.022177,43.024177
NH0098070,BREEZY POINT CONDOS,"110 Breezy Point Rd, Antrim, Town of, New Hampshire, 03440",03440,New Hampshire,Region 1,Community water system,35,ANTRIM,Hillsborough,1,1,3,-71.960587,43.095411,-71.960431,43.09548,-71.961587,-71.959587,43.094411,43.096411
NH0187010,WILD RIVER CAMPGROUND,"105 Fletcher Farm Rd, Bristol, New Hampshire, 03222",03222,New Hampshire,Region 1,Transient non-community system,27,BEANS PURCHASE,Coos,2,5,2,-71.793569,43.602875,-71.793569,43.602875,-71.803569,-71.783569,43.592875,43.612875
NH0888080,BELKNAP POINT MOTEL,"107 Belknap Point Rd, Gilford, Town of, New Hampshire, 03249",03249,New Hampshire,Region 1,Transient non-community system,43,GILFORD,Belknap,1,0,3,-71.38039,43.586773,-71.380561,43.58653,-71.38139,-71.37939,43.585773,43.587773
NH1168150,WALTERS BASIN,"03245, Holderness, New Hampshire",03245,New Hampshire,Region 1,Transient non-community system,60,HOLDERNESS,Grafton,3,10,2,-71.585268,43.731235,-71.585268,43.731235,-71.680268,-71.490268,43.636235,43.826235
NH0448200,OLD NEW ENGLAND VILLAGE,"101 Lake End Rd, Rockaway Twp, New Jersey, 07435",07435,New Hampshire,Region 1,Transient non-community system,30,CHESTERFIELD,Cheshire,2,8,2,-74.494195,41.000807,-74.494011,41.00066,-74.495195,-74.493195,40.999807,41.001807
NH0851010,FRANKLIN WATER WORKS,"43 W Bow St, Franklin, New Hampshire, 03235",03235,New Hampshire,Region 1,Community water system,7000,FRANKLIN,Merrimack,11,72,6,-71.651764,43.443597,-71.651764,43.443597,-71.661764,-71.641764,43.433597,43.453597
NH1032070,COACH RUN CONDOS,"03038, Derry, New Hampshire",03038,New Hampshire,Region 1,Community water system,60,HAMPSTEAD,Rockingham,3,7,4,-71.323875,42.901098,-71.323875,42.901098,-71.440875,-71.206875,42.784098,43.018098
NH0203020,LADD HILL MHP,"03235, Franklin, New Hampshire",03235,New Hampshire,Region 1,Community water system,80,BELMONT,Belknap,2,10,5,-71.642802,43.443961,-71.642802,43.443961,-71.732802,-71.552802,43.353961,43.533961
NH0203080,MALLARDS LANDING,"200 Union Rd, Belmont, Town of, New Hampshire, 03220",03220,New Hampshire,Region 1,Community water system,325,BELMONT,Belknap,2,5,5,-71.503987,43.492031,-71.503987,43.492031,-71.513987,-71.493987,43.482031,43.502031
NH2397070,SUNSHINE ACRES/UPPER,"456 Brackett Rd, Wakefield, Town of, New Hampshire, 03872",03872,New Hampshire,Region 1,Transient non-community system,85,WAKEFIELD,Carroll,1,0,2,-71.007331,43.547617,-71.007561,43.54769,-71.008331,-71.006331,43.546617,43.548617
NH0147030,SUN RIVER CAMPING AREA,"55 Teller St, Marlborough, Massachusetts, 01752",01752,New Hampshire,Region 1,Transient non-community system,143,BARNSTEAD,Belknap,2,8,6,-71.582118,42.333173,-71.582121,42.33302,-71.583118,-71.581118,42.332173,42.334173
NH2435020,WASHINGTON ELEMENTARY SCH,"62 Wolf Way, Washington, Town of, New Hampshire, 03280",03280,New Hampshire,Region 1,Non-Transient non-community system,125,WASHINGTON,Sullivan,1,4,5,-72.113323,43.174782,-72.113251,43.17246,-72.114323,-72.112323,43.173782,43.175782
NH2441010,WATERVILLE VALLEY WATER DIST,"03215, Waterville Valley, New Hampshire",03215,New Hampshire,Region 1,Community water system,3050,WATERVILLE VLY,Grafton,7,9,5,-71.507963,43.950385,-71.507963,43.950385,-71.568963,-71.446963,43.889385,44.011385
NH1392130,STONEHENGE TRUST APARTMENTS,"440 Hanover St, Manchester, New Hampshire, 03104",03104,New Hampshire,Region 1,Community water system,105,LONDONDERRY,Rockingham,6,28,4,-71.447501,42.990947,-71.447491,42.9912,-71.448501,-71.446501,42.989947,42.991947
NH1488010,COACH AND FOUR MOTOR INN,"Monadnock Hwy, Swanzey, New Hampshire, 03446",03446,New Hampshire,Region 1,Transient non-community system,60,MARLBOROUGH,Cheshire,1,15,4,-72.241016,42.888144,-72.241016,42.888144,-72.260016,-72.222016,42.869144,42.907144
NH2215010,STRAFFORD SCH,"22 Roller Coaster Rd, Strafford, New Hampshire, 03884",03884,New Hampshire,Region 1,Non-Transient non-community system,508,STRAFFORD,Strafford,2,65,4,-71.126921,43.26923,-71.126921,43.26923,-71.136921,-71.116921,43.25923,43.27923
NH0162330,CRAWFORD POND,"171 Marlborough St, Boston, Massachusetts, 02116",02116,New Hampshire,Region 1,Community water system,58,BARTLETT,Carroll,2,31,4,-71.079519,42.352666,-71.079601,42.35288,-71.080519,-71.078519,42.351666,42.353666
NH0275080,NFI NORTH SCH,"2554 RT-103, Bradford, Town of, New Hampshire, 03221",03221,New Hampshire,Region 1,Non-Transient non-community system,50,BRADFORD,Merrimack,3,1,2,-71.930323,43.266773,-71.929901,43.26611,-71.931323,-71.929323,43.265773,43.267773
NH0286060,ROCKINGHAM COUNTY COURTHOUSE,"03301, Concord, New Hampshire",03301,New Hampshire,Region 1,Non-Transient non-community system,136,BRENTWOOD,Rockingham,2,0,2,-71.539547,43.204695,-71.539547,43.204695,-71.644547,-71.434547,43.099695,43.309695
NH2038090,COMMON CAFE AND ANTIQUES THE,"Quincy Rd, Rumney, New Hampshire, 03266",03266,New Hampshire,Region 1,Transient non-community system,50,RUMNEY,Grafton,1,4,1,-71.77663,43.788743,-71.77663,43.788743,-71.80563,-71.74763,43.759743,43.817743
NH0398050,MUG BY THE BAY,"03226, Center Harbor, New Hampshire",03226,New Hampshire,Region 1,Transient non-community system,48,CENTER HARBOR,Belknap,1,0,1,-71.46352,43.706634,-71.46352,43.706634,-71.58152,-71.34552,43.588634,43.824634
NH1848340,SUBWAY,"377 Whittier Hwy, Moultonborough, New Hampshire, 03254",03254,New Hampshire,Region 1,Transient non-community system,255,OSSIPEE,Carroll,2,4,2,-71.431919,43.722307,-71.431919,43.722307,-71.441919,-71.421919,43.712307,43.732307
NH1238010,EVERGREEN MOTEL,"537 Presidential Hwy, Jefferson, New Hampshire, 03583",03583,New Hampshire,Region 1,Transient non-community system,45,JEFFERSON,Coos,1,3,2,-71.49427,44.426886,-71.49427,44.426886,-71.50427,-71.48427,44.416886,44.436886
NH0448220,FLEMING SHELL FOODMART,"88 Leroy Rd, Williston, Town of, Vermont, 05495",05495,New Hampshire,Region 1,Transient non-community system,500,CHESTERFIELD,Cheshire,2,0,2,-73.132424,44.449096,-73.132451,44.44958,-73.133424,-73.131424,44.448096,44.450096
NH1035020,AGES AND STAGES HAMPSTEAD,"499 Main St, Hampstead, Town of, New Hampshire, 03841",03841,New Hampshire,Region 1,Non-Transient non-community system,99,HAMPSTEAD,Rockingham,2,57,3,-71.214082,42.896652,-71.213611,42.89695,-71.215082,-71.213082,42.895652,42.897652
NH0353010,COUNTRY VILLAGE MHP,"03235, Franklin, New Hampshire",03235,New Hampshire,Region 1,Community water system,50,CANAAN,Grafton,2,2,3,-71.642802,43.443961,-71.642802,43.443961,-71.732802,-71.552802,43.353961,43.533961
NH1101010,PRECINCT OF HAVERHILL CORNER,"03765, Haverhill, New Hampshire",03765,New Hampshire,Region 1,Community water system,540,HAVERHILL,Grafton,4,7,5,-72.053296,44.03909,-72.053296,44.03909,-72.100296,-72.006296,43.99209,44.08609
NH1698080,104 DINER,"03217, Ashland, New Hampshire",03217,New Hampshire,Region 1,Transient non-community system,350,NEW HAMPTON,Belknap,1,32,4,-71.635163,43.696201,-71.635163,43.696201,-71.689163,-71.581163,43.642201,43.750201
NH0867100,WABANAKI CAMPGROUND,"57 Arlington Rd, Woburn, Massachusetts, 01801",01801,New Hampshire,Region 1,Transient non-community system,155,FREEDOM,Carroll,1,10,2,-71.155435,42.472878,-71.155721,42.47281,-71.156435,-71.154435,42.471878,42.473878
NH1936100,PENTUCKET SHOPPING CENTER,"2000 Riveredge Pkwy, Sandy Springs, Georgia, 30328",30328,New Hampshire,Region 1,Non-Transient non-community system,200,PLAISTOW,Rockingham,7,92,7,-84.439279,33.905973,-84.438701,33.90589,-84.440279,-84.438279,33.904973,33.906973
NH2548140,WINDHAM JUNCTION,"128 N Lowell Rd, Windham, New Hampshire, 03087",03087,New Hampshire,Region 1,Transient non-community system,150,WINDHAM,Rockingham,2,11,2,-71.2994,42.841825,-71.2994,42.841825,-71.3094,-71.2894,42.831825,42.851825
