State,County,WIC redemptions per WIC-authorized stores 2011 (REDEMP_WICS11),Units,FIPS,FID
Mississippi,Pontotoc,0,Dollars/store,28115,1682
Mississippi,Prentiss,0,Dollars/store,28117,1684
Mississippi,Quitman,0,Dollars/store,28119,1685
Mississippi,Rankin,0,Dollars/store,28121,1690
Mississippi,Scott,0,Dollars/store,28123,1692
Mississippi,Sharkey,0,Dollars/store,28125,1695
Mississippi,Simpson,0,Dollars/store,28127,1698
Mississippi,Smith,0,Dollars/store,28129,1709
Mississippi,Stone,0,Dollars/store,28131,1712
Mississippi,Sunflower,0,Dollars/store,28133,1721
Mississippi,Tallahatchie,0,Dollars/store,28135,1725
Mississippi,Tate,0,Dollars/store,28137,1727
Mississippi,Tippah,0,Dollars/store,28139,1730
Mississippi,Tishomingo,0,Dollars/store,28141,1732
Mississippi,Tunica,0,Dollars/store,28143,1735
Mississippi,Union,0,Dollars/store,28145,1737
Mississippi,Walthall,0,Dollars/store,28147,1740
Mississippi,Warren,0,Dollars/store,28149,1746
Mississippi,Washington,0,Dollars/store,28151,1750
Mississippi,Wayne,21042.05078125,Dollars/store,28153,1753
Mississippi,Webster,0,Dollars/store,28155,1756
Mississippi,Wilkinson,0,Dollars/store,28157,1757
Mississippi,Winston,0,Dollars/store,28159,1758
Mississippi,Yalobusha,0,Dollars/store,28161,1759
Mississippi,Yazoo,0,Dollars/store,28163,1760
Missouri,Adair,274221.78125,Dollars/store,29001,1761
Missouri,Andrew,46357.43359375,Dollars/store,29003,1762
Missouri,Atchison,35605.9140625,Dollars/store,29005,1763
Missouri,Audrain,157919.421875,Dollars/store,29007,1766
Missouri,Barry,134281.015625,Dollars/store,29009,1767
Missouri,Barton,118641.7578125,Dollars/store,29011,1771
Missouri,Bates,103742.890625,Dollars/store,29013,1776
Missouri,Benton,91510.1328125,Dollars/store,29015,1778
Missouri,Bollinger,177511.5625,Dollars/store,29017,1781
Missouri,Boone,90033.5859375,Dollars/store,29019,1783
Missouri,Buchanan,189116.15625,Dollars/store,29021,1789
Missouri,Butler,161216.9375,Dollars/store,29023,1792
Missouri,Caldwell,33152.43359375,Dollars/store,29025,1795
Missouri,Callaway,113153.328125,Dollars/store,29027,1799
Missouri,Camden,105897.328125,Dollars/store,29029,1803
Missouri,Cape Girardeau,176374.8125,Dollars/store,29031,1808
Missouri,Carroll,116790.8125,Dollars/store,29033,1822
Missouri,Carter,42935.69921875,Dollars/store,29035,1001
Missouri,Cass,153372.28125,Dollars/store,29037,1004
Missouri,Cedar,86751.09375,Dollars/store,29039,1007
Missouri,Chariton,17375.650390625,Dollars/store,29041,1011
Missouri,Christian,134603.75,Dollars/store,29043,1014
Missouri,Clark,69383.0546875,Dollars/store,29045,1015
Missouri,Clay,127839.6015625,Dollars/store,29047,1018
Missouri,Clinton,35406.5546875,Dollars/store,29049,1021
Missouri,Cole,110154.296875,Dollars/store,29051,1022
Missouri,Cooper,81088.5390625,Dollars/store,29053,1025
Missouri,Crawford,85141.5859375,Dollars/store,29055,1028
Missouri,Dade,43880.0234375,Dollars/store,29057,1030
Missouri,Dallas,78231.7265625,Dollars/store,29059,1032
Missouri,Daviess,30664.07421875,Dollars/store,29061,1036
Missouri,DeKalb,106550.546875,Dollars/store,29063,1038
Missouri,Dent,174880.828125,Dollars/store,29065,1040
Missouri,Douglas,140750.875,Dollars/store,29067,1043
Missouri,Dunklin,143391.21875,Dollars/store,29069,1045
Missouri,Franklin,106435.578125,Dollars/store,29071,1047
Missouri,Gasconade,52269.2265625,Dollars/store,29073,1049
Missouri,Gentry,26793.494140625,Dollars/store,29075,1052
Missouri,Greene,160300.046875,Dollars/store,29077,1054
Missouri,Grundy,108946.203125,Dollars/store,29079,1057
Missouri,Harrison,137946.890625,Dollars/store,29081,1058
Missouri,Henry,159079.234375,Dollars/store,29083,1061
Missouri,Hickory,89737.34375,Dollars/store,29085,1063
Missouri,Holt,21062.10546875,Dollars/store,29087,1065
Missouri,Howard,38888.2890625,Dollars/store,29089,1068
Missouri,Howell,176128.828125,Dollars/store,29091,1070
Missouri,Iron,52381.47265625,Dollars/store,29093,1072
Missouri,Jackson,252784.78125,Dollars/store,29095,1074
Missouri,Jasper,205216.046875,Dollars/store,29097,1078
Missouri,Jefferson,129420.5234375,Dollars/store,29099,1082
Missouri,Johnson,206622.84375,Dollars/store,29101,1087
Missouri,Knox,71114.921875,Dollars/store,29103,1091
Missouri,Laclede,170961.03125,Dollars/store,29105,1096
Missouri,Lafayette,57633.375,Dollars/store,29107,1099
Missouri,Lawrence,120185.75,Dollars/store,29109,1101
Missouri,Lewis,68679.28125,Dollars/store,29111,1104
Missouri,Lincoln,148827.484375,Dollars/store,29113,1106
Missouri,Linn,73651.03125,Dollars/store,29115,1109
Missouri,Livingston,107865.3359375,Dollars/store,29117,1112
Missouri,McDonald,107893.8046875,Dollars/store,29119,1113
Missouri,Macon,70891.1328125,Dollars/store,29121,1116
Missouri,Madison,122550.671875,Dollars/store,29123,1117
Missouri,Maries,32187.0859375,Dollars/store,29125,1120
Missouri,Marion,133019.15625,Dollars/store,29127,1122
Missouri,Mercer,39233.890625,Dollars/store,29129,1125
Missouri,Miller,93733.28125,Dollars/store,29131,1128
Missouri,Mississippi,95686.0703125,Dollars/store,29133,1131
Missouri,Moniteau,65401.43359375,Dollars/store,29135,1135
Missouri,Monroe,61395.30078125,Dollars/store,29137,1139
Missouri,Montgomery,67162.703125,Dollars/store,29139,1142
Missouri,Morgan,69695.828125,Dollars/store,29141,1146
Missouri,New Madrid,138096.84375,Dollars/store,29143,1149
Missouri,Newton,177031.890625,Dollars/store,29145,1152
Missouri,Nodaway,145301.328125,Dollars/store,29147,1156
Missouri,Oregon,97101.6328125,Dollars/store,29149,1158
Missouri,Osage,30119.470703125,Dollars/store,29151,1164
Missouri,Ozark,59326.25390625,Dollars/store,29153,1168
Missouri,Pemiscot,150523.5,Dollars/store,29155,1170
Missouri,Perry,106720.921875,Dollars/store,29157,1172
Missouri,Pettis,234116.75,Dollars/store,29159,1174
Missouri,Phelps,211642.140625,Dollars/store,29161,1176
Missouri,Pike,102310.59375,Dollars/store,29163,1179
Missouri,Platte,131688.484375,Dollars/store,29165,1181
Missouri,Polk,195204.0,Dollars/store,29167,1183
Missouri,Pulaski,192450.984375,Dollars/store,29169,1185
Missouri,Putnam,33506.65625,Dollars/store,29171,1188
Missouri,Ralls,17158.74609375,Dollars/store,29173,1191
Missouri,Randolph,221723.9375,Dollars/store,29175,1194
Missouri,Ray,101778.9296875,Dollars/store,29177,1197
Missouri,Reynolds,64575.35546875,Dollars/store,29179,1200
Missouri,Ripley,179320.984375,Dollars/store,29181,1203
Missouri,St. Charles,76289.6015625,Dollars/store,29183,1205
Missouri,St. Clair,39324.18359375,Dollars/store,29185,1208
Missouri,Ste. Genevieve,156412.453125,Dollars/store,29186,1209
Missouri,St. Francois,153009.71875,Dollars/store,29187,1212
Missouri,St. Louis County,147035.765625,Dollars/store,29189,1216
Missouri,Saline,127873.40625,Dollars/store,29195,1218
Missouri,Schuyler,0,Dollars/store,29197,1221
Missouri,Scotland,66479.953125,Dollars/store,29199,1224
Missouri,Scott,119733.046875,Dollars/store,29201,1227
Missouri,Shannon,65405.67578125,Dollars/store,29203,1229
Missouri,Shelby,52095.171875,Dollars/store,29205,1232
Missouri,Stoddard,85877.3125,Dollars/store,29207,1236
Missouri,Stone,94470.203125,Dollars/store,29209,1237
Missouri,Sullivan,52640.9296875,Dollars/store,29211,1240
Missouri,Taney,146295.3125,Dollars/store,29213,1242
Missouri,Texas,89613.6875,Dollars/store,29215,1245
Missouri,Vernon,125612.828125,Dollars/store,29217,1248
Missouri,Warren,105984.7265625,Dollars/store,29219,1251
Missouri,Washington,178537.015625,Dollars/store,29221,1253
Missouri,Wayne,161622.34375,Dollars/store,29223,1256
Missouri,Webster,93856.8671875,Dollars/store,29225,1258
Missouri,Worth,11260.6396484375,Dollars/store,29227,1261
Missouri,Wright,103624.953125,Dollars/store,29229,1263
Missouri,St. Louis City,308486.8125,Dollars/store,29510,1266
Montana,Beaverhead,47834.06640625,Dollars/store,30001,1269
Montana,Big Horn,113148.53125,Dollars/store,30003,1274
Montana,Blaine,47017.4375,Dollars/store,30005,1124
Montana,Broadwater,46095.28125,Dollars/store,30007,1132
Montana,Carbon,11859.81640625,Dollars/store,30009,1137
Montana,Carter,4140.97998046875,Dollars/store,30011,1141
Montana,Cascade,108755.0078125,Dollars/store,30013,1144
Montana,Chouteau,6870.25341796875,Dollars/store,30015,1150
Montana,Custer,67032.1953125,Dollars/store,30017,1153
Montana,Daniels,6180.384765625,Dollars/store,30019,1157
Montana,Dawson,33480.3828125,Dollars/store,30021,1160
Montana,Deer Lodge,40589.0390625,Dollars/store,30023,1163
Montana,Fallon,23396.400390625,Dollars/store,30025,1165
Montana,Fergus,156070.25,Dollars/store,30027,1169
Montana,Flathead,72953.9765625,Dollars/store,30029,1173
Montana,Gallatin,44121.6328125,Dollars/store,30031,1177
Montana,Garfield,7461.14013671875,Dollars/store,30033,1182
Montana,Glacier,310360.21875,Dollars/store,30035,1186
Montana,Golden Valley,0,Dollars/store,30037,1189
Montana,Granite,8042.0400390625,Dollars/store,30039,1192
Montana,Hill,101600.234375,Dollars/store,30041,1195
Montana,Jefferson,26100.9453125,Dollars/store,30043,1199
Montana,Judith Basin,7133.509765625,Dollars/store,30045,1202
Montana,Lake,69922.265625,Dollars/store,30047,1207
Montana,Lewis and Clark,82778.7421875,Dollars/store,30049,1211
Montana,Liberty,14136.3896484375,Dollars/store,30051,1214
Montana,Lincoln,39736.0078125,Dollars/store,30053,1219
Montana,McCone,9446.5498046875,Dollars/store,30055,1223
Montana,Madison,7442.0498046875,Dollars/store,30057,1226
Montana,Meagher,9962.875,Dollars/store,30059,1231
Montana,Mineral,56394.0,Dollars/store,30061,1234
Montana,Missoula,110639.890625,Dollars/store,30063,1239
Montana,Musselshell,18647.275390625,Dollars/store,30065,1241
Montana,Park,41750.546875,Dollars/store,30067,1244
Montana,Petroleum,1652.93994140625,Dollars/store,30069,1247
Montana,Phillips,16887.74609375,Dollars/store,30071,1250
Montana,Pondera,23659.943359375,Dollars/store,30073,1254
Montana,Powder River,5898.43994140625,Dollars/store,30075,1259
Montana,Powell,35835.859375,Dollars/store,30077,1262
Montana,Prairie,3746.10009765625,Dollars/store,30079,1264
Montana,Ravalli,57338.046875,Dollars/store,30081,1268
Montana,Richland,20964.77734375,Dollars/store,30083,1271
Montana,Roosevelt,72195.234375,Dollars/store,30085,1275
Montana,Rosebud,80229.7890625,Dollars/store,30087,1277
Montana,Sanders,67132.5703125,Dollars/store,30089,1278
Montana,Sheridan,35390.30078125,Dollars/store,30091,1281
Montana,Silver Bow,102498.140625,Dollars/store,30093,1284
Montana,Stillwater,13349.205078125,Dollars/store,30095,1286
Montana,Sweet Grass,13092.9501953125,Dollars/store,30097,1288
Montana,Teton,16192.4599609375,Dollars/store,30099,1290
Montana,Toole,23562.48046875,Dollars/store,30101,1292
Montana,Treasure,1249.6600341796875,Dollars/store,30103,1293
Montana,Valley,40488.48046875,Dollars/store,30105,1296
Montana,Wheatland,12978.2998046875,Dollars/store,30107,1298
Montana,Wibaux,2890.949951171875,Dollars/store,30109,1300
Montana,Yellowstone,370756.25,Dollars/store,30111,1302
Nebraska,Adams,107877.28125,Dollars/store,31001,1303
Nebraska,Antelope,15126.5673828125,Dollars/store,31003,1305
Nebraska,Arthur,0,Dollars/store,31005,1307
Nebraska,Banner,0,Dollars/store,31007,1308
Nebraska,Blaine,0,Dollars/store,31009,1309
Nebraska,Boone,11755.095703125,Dollars/store,31011,1310
Nebraska,Box Butte,73930.8203125,Dollars/store,31013,1315
Nebraska,Boyd,8311.453125,Dollars/store,31015,1317
Nebraska,Brown,18194.150390625,Dollars/store,31017,1319
Nebraska,Buffalo,73267.2578125,Dollars/store,31019,1321
Nebraska,Burt,9389.07421875,Dollars/store,31021,1323
Nebraska,Butler,20991.71484375,Dollars/store,31023,1325
Nebraska,Cass,26460.30078125,Dollars/store,31025,1326
Nebraska,Cedar,14090.0927734375,Dollars/store,31027,1329
Nebraska,Chase,18353.052734375,Dollars/store,31029,1330
Nebraska,Cherry,25032.580078125,Dollars/store,31031,1333
Nebraska,Cheyenne,26216.51953125,Dollars/store,31033,1334
Nebraska,Clay,7116.68994140625,Dollars/store,31035,1336
Nebraska,Colfax,148740.875,Dollars/store,31037,1338
Nebraska,Cuming,27936.734375,Dollars/store,31039,1340
Nebraska,Custer,25548.595703125,Dollars/store,31041,1342
Nebraska,Dakota,220810.40625,Dollars/store,31043,1344
Nebraska,Dawes,36876.984375,Dollars/store,31045,1347
Nebraska,Dawson,161414.3125,Dollars/store,31047,1349
Nebraska,Deuel,6159.18017578125,Dollars/store,31049,1351
Nebraska,Dixon,15705.849609375,Dollars/store,31051,1353
Nebraska,Dodge,85711.015625,Dollars/store,31053,1354
Nebraska,Douglas,112079.703125,Dollars/store,31055,1358
Nebraska,Dundy,20086.509765625,Dollars/store,31057,1360
Nebraska,Fillmore,15583.5830078125,Dollars/store,31059,1363
Nebraska,Franklin,10280.08984375,Dollars/store,31061,1369
Nebraska,Frontier,5465.46484375,Dollars/store,31063,1371
Nebraska,Furnas,12095.849609375,Dollars/store,31065,1374
Nebraska,Gage,57402.94921875,Dollars/store,31067,1378
Nebraska,Garden,16437.19921875,Dollars/store,31069,1381
Nebraska,Garfield,15026.2900390625,Dollars/store,31071,1391
Nebraska,Gosper,627.4400024414062,Dollars/store,31073,1393
Nebraska,Grant,5722.7099609375,Dollars/store,31075,1395
Nebraska,Greeley,10180.4599609375,Dollars/store,31077,1397
Nebraska,Hall,174901.328125,Dollars/store,31079,1402
Nebraska,Hamilton,31910.939453125,Dollars/store,31081,1405
Nebraska,Harlan,18250.330078125,Dollars/store,31083,1409
Nebraska,Hayes,118.5199966430664,Dollars/store,31085,1411
Nebraska,Hitchcock,2027.0,Dollars/store,31087,1414
Nebraska,Holt,21200.380859375,Dollars/store,31089,1416
Nebraska,Hooker,5824.43017578125,Dollars/store,31091,1418
Nebraska,Howard,39441.62890625,Dollars/store,31093,1311
Nebraska,Jefferson,40711.0703125,Dollars/store,31095,1312
Nebraska,Johnson,61325.73828125,Dollars/store,31097,1313
Nebraska,Kearney,19628.0,Dollars/store,31099,1314
Nebraska,Keith,31937.716796875,Dollars/store,31101,1316
Nebraska,Keya Paha,2563.1201171875,Dollars/store,31103,1318
Nebraska,Kimball,39386.12890625,Dollars/store,31105,1320
Nebraska,Knox,18058.41015625,Dollars/store,31107,1322
Nebraska,Lancaster,105374.0859375,Dollars/store,31109,1324
Nebraska,Lincoln,62814.125,Dollars/store,31111,1327
Nebraska,Logan,1135.0,Dollars/store,31113,1328
Nebraska,Loup,0,Dollars/store,31115,1331
Nebraska,McPherson,0,Dollars/store,31117,1332
Nebraska,Madison,100173.1171875,Dollars/store,31119,1335
Nebraska,Merrick,78685.65625,Dollars/store,31121,1337
Nebraska,Morrill,22614.6875,Dollars/store,31123,1339
Nebraska,Nance,10402.4853515625,Dollars/store,31125,1341
Nebraska,Nemaha,4503.46484375,Dollars/store,31127,1343
Nebraska,Nuckolls,19606.94921875,Dollars/store,31129,1345
Nebraska,Otoe,47773.609375,Dollars/store,31131,1348
Nebraska,Pawnee,23640.98046875,Dollars/store,31133,1350
Nebraska,Perkins,16467.400390625,Dollars/store,31135,1352
Nebraska,Phelps,37259.08984375,Dollars/store,31137,1355
Nebraska,Pierce,12743.2802734375,Dollars/store,31139,1356
Nebraska,Platte,94795.453125,Dollars/store,31141,1359
Nebraska,Polk,8422.6552734375,Dollars/store,31143,1362
Nebraska,Red Willow,82790.8046875,Dollars/store,31145,1364
Nebraska,Richardson,58850.015625,Dollars/store,31147,1365
Nebraska,Rock,11968.150390625,Dollars/store,31149,1366
Nebraska,Saline,77257.296875,Dollars/store,31151,1367
Nebraska,Sarpy,118235.328125,Dollars/store,31153,1368
Nebraska,Saunders,24346.59765625,Dollars/store,31155,1370
Nebraska,Scotts Bluff,129054.15625,Dollars/store,31157,1373
Nebraska,Seward,35708.046875,Dollars/store,31159,1375
Nebraska,Sheridan,17882.2109375,Dollars/store,31161,1376
Nebraska,Sherman,10888.2333984375,Dollars/store,31163,1377
Nebraska,Sioux,0,Dollars/store,31165,1380
Nebraska,Stanton,5033.1201171875,Dollars/store,31167,1382
Nebraska,Thayer,10447.29296875,Dollars/store,31169,1383
Nebraska,Thomas,6310.9599609375,Dollars/store,31171,1384
Nebraska,Thurston,83807.6171875,Dollars/store,31173,1385
Nebraska,Valley,21458.435546875,Dollars/store,31175,1386
Nebraska,Washington,31986.6640625,Dollars/store,31177,1387
Nebraska,Wayne,55392.32421875,Dollars/store,31179,1388
Nebraska,Webster,30872.560546875,Dollars/store,31181,1389
Nebraska,Wheeler,0,Dollars/store,31183,1390
Nebraska,York,43236.4609375,Dollars/store,31185,1392
Nevada,Churchill,47360.90625,Dollars/store,32001,1396
Nevada,Clark,248383.96875,Dollars/store,32003,1399
Nevada,Douglas,80153.1328125,Dollars/store,32005,1400
Nevada,Elko,48235.77734375,Dollars/store,32007,1401
Nevada,Esmeralda,0,Dollars/store,32009,1404
Nevada,Eureka,0,Dollars/store,32011,1406
Nevada,Humboldt,80978.3984375,Dollars/store,32013,1407
Nevada,Lander,15753.8896484375,Dollars/store,32015,1408
Nevada,Lincoln,15291.5771484375,Dollars/store,32017,1410
Nevada,Lyon,112890.3984375,Dollars/store,32019,1412
Nevada,Mineral,45528.69921875,Dollars/store,32021,1415
Nevada,Nye,147575.40625,Dollars/store,32023,1417
Nevada,Pershing,64364.55078125,Dollars/store,32027,1419
Nevada,Storey,0,Dollars/store,32029,1420
Nevada,Washoe,105068.046875,Dollars/store,32031,1423
Nevada,White Pine,2803.320068359375,Dollars/store,32033,1425
Nevada,Carson City,45064.921875,Dollars/store,32510,1428
New Hampshire,Belknap,47134.1796875,Dollars/store,33001,1432
New Hampshire,Carroll,30859.705078125,Dollars/store,33003,1435
New Hampshire,Cheshire,48552.00390625,Dollars/store,33005,1437
New Hampshire,Coos,22289.373046875,Dollars/store,33007,1440
New Hampshire,Grafton,28083.984375,Dollars/store,33009,1442
New Hampshire,Hillsborough,46538.2265625,Dollars/store,33011,1443
New Hampshire,Merrimack,47441.0234375,Dollars/store,33013,1444
New Hampshire,Rockingham,29552.029296875,Dollars/store,33015,1448
New Hampshire,Strafford,48196.33984375,Dollars/store,33017,1453
New Hampshire,Sullivan,64566.08984375,Dollars/store,33019,1454
New Jersey,Atlantic,186360.046875,Dollars/store,34001,1461
New Jersey,Bergen,101205.40625,Dollars/store,34003,1465
New Jersey,Burlington,118054.6015625,Dollars/store,34005,1470
New Jersey,Camden,101086.71875,Dollars/store,34007,1472
New Jersey,Cape May,79527.5390625,Dollars/store,34009,1477
New Jersey,Cumberland,187218.78125,Dollars/store,34011,1482
New Jersey,Essex,152841.640625,Dollars/store,34013,1483
New Jersey,Gloucester,141731.578125,Dollars/store,34015,1484
New Jersey,Hudson,220567.875,Dollars/store,34017,1487
New Jersey,Hunterdon,30738.5234375,Dollars/store,34019,1488
New Jersey,Mercer,102949.3515625,Dollars/store,34021,1493
New Jersey,Middlesex,133155.796875,Dollars/store,34023,1497
New Jersey,Monmouth,91849.75,Dollars/store,34025,1504
New Jersey,Morris,69741.8125,Dollars/store,34027,1511
New Jersey,Ocean,240356.8125,Dollars/store,34029,1546
New Jersey,Passaic,160620.28125,Dollars/store,34031,1551
New Jersey,Salem,107471.203125,Dollars/store,34033,1553
New Jersey,Somerset,104480.0859375,Dollars/store,34035,1558
New Jersey,Sussex,94231.8125,Dollars/store,34037,1561
New Jersey,Union,205982.1875,Dollars/store,34039,1566
New Jersey,Warren,102372.4375,Dollars/store,34041,1570
New Mexico,Bernalillo,195659.828125,Dollars/store,35001,1574
New Mexico,Catron,3369.219970703125,Dollars/store,35003,1576
New Mexico,Chaves,235534.828125,Dollars/store,35005,1578
New Mexico,Cibola,64537.33984375,Dollars/store,35006,1580
New Mexico,Colfax,62379.0234375,Dollars/store,35007,1582
New Mexico,Curry,254882.25,Dollars/store,35009,1586
New Mexico,De Baca,42035.890625,Dollars/store,35011,1589
New Mexico,Doña Ana,192718.0625,Dollars/store,35013,1590
New Mexico,Eddy,151510.84375,Dollars/store,35015,1592
New Mexico,Grant,117920.65625,Dollars/store,35017,1594
New Mexico,Guadalupe,72606.5234375,Dollars/store,35019,1595
New Mexico,Harding,0,Dollars/store,35021,1597
New Mexico,Hidalgo,39495.01171875,Dollars/store,35023,1600
New Mexico,Lea,228462.515625,Dollars/store,35025,1604
New Mexico,Lincoln,83749.921875,Dollars/store,35027,1613
New Mexico,Los Alamos,41359.87890625,Dollars/store,35028,1618
New Mexico,Luna,214697.484375,Dollars/store,35029,1622
New Mexico,McKinley,70137.03125,Dollars/store,35031,1626
New Mexico,Mora,60171.44921875,Dollars/store,35033,1629
New Mexico,Otero,187983.109375,Dollars/store,35035,1633
New Mexico,Quay,110201.9375,Dollars/store,35037,1637
New Mexico,Rio Arriba,115902.890625,Dollars/store,35039,1639
New Mexico,Roosevelt,296167.90625,Dollars/store,35041,1642
New Mexico,Sandoval,96660.125,Dollars/store,35043,1646
New Mexico,San Juan,63206.7890625,Dollars/store,35045,1650
New Mexico,San Miguel,162695.0625,Dollars/store,35047,1652
New Mexico,Santa Fe,183516.625,Dollars/store,35049,1654
New Mexico,Sierra,56657.6484375,Dollars/store,35051,1657
New Mexico,Socorro,67833.3359375,Dollars/store,35053,1659
New Mexico,Taos,72404.9296875,Dollars/store,35055,1662
New Mexico,Torrance,35334.65625,Dollars/store,35057,1664
New Mexico,Union,73690.2421875,Dollars/store,35059,1667
New Mexico,Valencia,154953.484375,Dollars/store,35061,1670
New York,Albany,120812.7265625,Dollars/store,36001,1673
New York,Allegany,74536.1875,Dollars/store,36003,1674
New York,Bronx,71494.96875,Dollars/store,36005,1681
New York,Broome,140750.609375,Dollars/store,36007,1683
New York,Cattaraugus,68975.1640625,Dollars/store,36009,1687
New York,Cayuga,96754.8125,Dollars/store,36011,1689
New York,Chautauqua,84506.4765625,Dollars/store,36013,1694
New York,Chemung,104384.1015625,Dollars/store,36015,1696
New York,Chenango,74826.1875,Dollars/store,36017,1699
New York,Clinton,91458.6875,Dollars/store,36019,1702
New York,Columbia,86131.75,Dollars/store,36021,1704
New York,Cortland,119835.3359375,Dollars/store,36023,1706
New York,Delaware,93396.859375,Dollars/store,36025,1707
New York,Dutchess,94389.1640625,Dollars/store,36027,1711
New York,Erie,87661.3203125,Dollars/store,36029,1723
New York,Essex,56668.75,Dollars/store,36031,1728
New York,Franklin,79389.71875,Dollars/store,36033,1731
New York,Fulton,152037.3125,Dollars/store,36035,1734
New York,Genesee,128910.8046875,Dollars/store,36037,1736
New York,Greene,69788.6953125,Dollars/store,36039,1739
New York,Hamilton,6728.2001953125,Dollars/store,36041,1742
New York,Herkimer,85623.4609375,Dollars/store,36043,1745
New York,Jefferson,128712.9296875,Dollars/store,36045,1782
New York,Kings,94938.671875,Dollars/store,36047,1788
New York,Lewis,80060.8359375,Dollars/store,36049,1790
New York,Livingston,62753.2109375,Dollars/store,36051,1791
New York,Madison,77728.421875,Dollars/store,36053,1796
New York,Monroe,135730.65625,Dollars/store,36055,1804
New York,Montgomery,84866.640625,Dollars/store,36057,1807
New York,Nassau,113319.6875,Dollars/store,36059,1839
New York,New York,72588.125,Dollars/store,36061,1847
New York,Niagara,80266.765625,Dollars/store,36063,1850
New York,Oneida,98449.6171875,Dollars/store,36065,1852
New York,Onondaga,83258.59375,Dollars/store,36067,1853
New York,Ontario,56014.6015625,Dollars/store,36069,1856
New York,Orange,137943.59375,Dollars/store,36071,1859
New York,Orleans,87735.03125,Dollars/store,36073,1862
New York,Oswego,68036.015625,Dollars/store,36075,1864
New York,Otsego,77982.7421875,Dollars/store,36077,1868
New York,Putnam,85265.328125,Dollars/store,36079,1870
New York,Queens,92434.4609375,Dollars/store,36081,1872
New York,Rensselaer,116856.734375,Dollars/store,36083,1874
New York,Richmond,69460.671875,Dollars/store,36085,1876
New York,Rockland,242289.96875,Dollars/store,36087,1879
New York,St. Lawrence,85658.6484375,Dollars/store,36089,1883
New York,Saratoga,92813.8671875,Dollars/store,36091,1885
New York,Schenectady,129054.484375,Dollars/store,36093,1887
New York,Schoharie,95327.390625,Dollars/store,36095,1888
New York,Schuyler,77906.859375,Dollars/store,36097,1889
New York,Seneca,71113.5625,Dollars/store,36099,1890
New York,Steuben,75952.4296875,Dollars/store,36101,1891
New York,Suffolk,121811.265625,Dollars/store,36103,1924
New York,Sullivan,91979.34375,Dollars/store,36105,1928
New York,Tioga,46764.125,Dollars/store,36107,1930
New York,Tompkins,71390.0625,Dollars/store,36109,1933
New York,Ulster,100904.2421875,Dollars/store,36111,1935
New York,Warren,95556.1640625,Dollars/store,36113,1938
New York,Washington,93922.390625,Dollars/store,36115,1942
New York,Wayne,104241.703125,Dollars/store,36117,1952
New York,Westchester,74261.3828125,Dollars/store,36119,1960
New York,Wyoming,84736.9453125,Dollars/store,36121,1962
New York,Yates,73158.8828125,Dollars/store,36123,1965
North Carolina,Alamance,125410.8203125,Dollars/store,37001,1967
North Carolina,Alexander,127205.0,Dollars/store,37003,1968
North Carolina,Alleghany,40430.0,Dollars/store,37005,1970
North Carolina,Anson,54559.08984375,Dollars/store,37007,1972
North Carolina,Ashe,54228.5703125,Dollars/store,37009,1975
North Carolina,Avery,47187.80078125,Dollars/store,37011,1977
North Carolina,Beaufort,142458.328125,Dollars/store,37013,1981
North Carolina,Bertie,51242.4296875,Dollars/store,37015,1983
North Carolina,Bladen,95963.4296875,Dollars/store,37017,1986
North Carolina,Brunswick,71733.8828125,Dollars/store,37019,1995
North Carolina,Buncombe,85639.1953125,Dollars/store,37021,1422
North Carolina,Burke,69513.8203125,Dollars/store,37023,1424
North Carolina,Cabarrus,108981.03125,Dollars/store,37025,1426
North Carolina,Caldwell,105511.9296875,Dollars/store,37027,1429
North Carolina,Camden,211.0,Dollars/store,37029,1433
North Carolina,Carteret,54443.58984375,Dollars/store,37031,1447
North Carolina,Caswell,76484.5,Dollars/store,37033,1449
North Carolina,Catawba,94238.796875,Dollars/store,37035,1450
North Carolina,Chatham,107076.6328125,Dollars/store,37037,1451
North Carolina,Cherokee,80829.140625,Dollars/store,37039,1452
North Carolina,Chowan,67391.0,Dollars/store,37041,1455
North Carolina,Clay,54110.33203125,Dollars/store,37043,1457
North Carolina,Cleveland,96484.6171875,Dollars/store,37045,1458
North Carolina,Columbus,76921.546875,Dollars/store,37047,1459
North Carolina,Craven,144735.171875,Dollars/store,37049,1462
North Carolina,Cumberland,184945.921875,Dollars/store,37051,1464
North Carolina,Currituck,84997.0,Dollars/store,37053,1481
North Carolina,Dare,46779.5,Dollars/store,37055,1485
North Carolina,Davidson,104481.1015625,Dollars/store,37057,1489
North Carolina,Davie,86885.859375,Dollars/store,37059,1490
North Carolina,Duplin,112184.765625,Dollars/store,37061,1492
North Carolina,Durham,114941.6171875,Dollars/store,37063,1494
North Carolina,Edgecombe,89309.0,Dollars/store,37065,1495
North Carolina,Forsyth,112093.046875,Dollars/store,37067,1496
North Carolina,Franklin,80772.3359375,Dollars/store,37069,1498
North Carolina,Gaston,138821.46875,Dollars/store,37071,1499
North Carolina,Gates,76891.0,Dollars/store,37073,1500
North Carolina,Graham,58846.5,Dollars/store,37075,1502
North Carolina,Granville,54885.234375,Dollars/store,37077,1503
North Carolina,Greene,78037.796875,Dollars/store,37079,1505
North Carolina,Guilford,108827.9609375,Dollars/store,37081,1506
North Carolina,Halifax,55825.3671875,Dollars/store,37083,1508
North Carolina,Harnett,110126.75,Dollars/store,37085,1509
