State,County,Vegetable acres harvested for fresh market per 1000 pop 2012 (FRESHVEG_ACRESPTH12),Units,FIPS,FID
Louisiana,Union,nan,"Acres/1,000 pop",22111.0,1507
Louisiana,Vermilion,nan,"Acres/1,000 pop",22113.0,1510
Louisiana,Vernon,1.144714006129759,"Acres/1,000 pop",22115.0,1513
Louisiana,Washington,2.7232181147611287,"Acres/1,000 pop",22117.0,1516
Louisiana,Webster,nan,"Acres/1,000 pop",22119.0,1518
Louisiana,West Baton Rouge,0.0,"Acres/1,000 pop",22121.0,1520
Louisiana,West Carroll,40.72043852779953,"Acres/1,000 pop",22123.0,1522
Louisiana,West Feliciana,0.647836227001814,"Acres/1,000 pop",22125.0,1524
Louisiana,Winn,2.59170653907496,"Acres/1,000 pop",22127.0,1529
Maine,Androscoggin,6.963684709645028,"Acres/1,000 pop",23001.0,1532
Maine,Aroostook,406.87695287647216,"Acres/1,000 pop",23003.0,1535
Maine,Cumberland,2.1189498174957673,"Acres/1,000 pop",23005.0,1608
Maine,Franklin,nan,"Acres/1,000 pop",23007.0,1619
Maine,Hancock,2.8048691061083817,"Acres/1,000 pop",23009.0,1748
Maine,Kennebec,2.638565803858389,"Acres/1,000 pop",23011.0,1755
Maine,Knox,nan,"Acres/1,000 pop",23013.0,1774
Maine,Lincoln,5.758045187501827,"Acres/1,000 pop",23015.0,1835
Maine,Oxford,nan,"Acres/1,000 pop",23017.0,1842
Maine,Penobscot,nan,"Acres/1,000 pop",23019.0,1846
Maine,Piscataquis,nan,"Acres/1,000 pop",23021.0,1851
Maine,Sagadahoc,nan,"Acres/1,000 pop",23023.0,1855
Maine,Somerset,4.956127663677563,"Acres/1,000 pop",23025.0,1860
Maine,Waldo,9.174076167960116,"Acres/1,000 pop",23027.0,1865
Maine,Washington,3.167379070697131,"Acres/1,000 pop",23029.0,1884
Maine,York,4.511837292495679,"Acres/1,000 pop",23031.0,1901
Maryland,Allegany,nan,"Acres/1,000 pop",24001.0,1905
Maryland,Anne Arundel,nan,"Acres/1,000 pop",24003.0,1925
Maryland,Baltimore County,1.1654997416109063,"Acres/1,000 pop",24005.0,1939
Maryland,Calvert,2.8996821502258405,"Acres/1,000 pop",24009.0,1946
Maryland,Caroline,66.00275777539451,"Acres/1,000 pop",24011.0,1949
Maryland,Carroll,3.068236870278773,"Acres/1,000 pop",24013.0,1955
Maryland,Cecil,0.8745467587724901,"Acres/1,000 pop",24015.0,1963
Maryland,Charles,2.221544338046102,"Acres/1,000 pop",24017.0,1294
Maryland,Dorchester,51.04836971581638,"Acres/1,000 pop",24019.0,1346
Maryland,Frederick,1.5277435728328792,"Acres/1,000 pop",24021.0,1357
Maryland,Garrett,nan,"Acres/1,000 pop",24023.0,1361
Maryland,Harford,2.2562559824969233,"Acres/1,000 pop",24025.0,1372
Maryland,Howard,0.36705329613859927,"Acres/1,000 pop",24027.0,1379
Maryland,Kent,nan,"Acres/1,000 pop",24029.0,1394
Maryland,Montgomery,nan,"Acres/1,000 pop",24031.0,1398
Maryland,Prince George's,0.48585967149543985,"Acres/1,000 pop",24033.0,1403
Maryland,Queen Anne's,22.810162576497497,"Acres/1,000 pop",24035.0,1413
Maryland,St. Mary's,nan,"Acres/1,000 pop",24037.0,1421
Maryland,Somerset,nan,"Acres/1,000 pop",24039.0,1430
Maryland,Talbot,7.174204399127533,"Acres/1,000 pop",24041.0,1438
Maryland,Washington,nan,"Acres/1,000 pop",24043.0,1445
Maryland,Wicomico,nan,"Acres/1,000 pop",24045.0,1446
Maryland,Worcester,nan,"Acres/1,000 pop",24047.0,1456
Maryland,Baltimore City,nan,"Acres/1,000 pop",24510.0,1460
Massachusetts,Barnstable,nan,"Acres/1,000 pop",25001.0,1478
Massachusetts,Berkshire,2.949965814198247,"Acres/1,000 pop",25003.0,1480
Massachusetts,Bristol,2.8928747080356216,"Acres/1,000 pop",25005.0,1486
Massachusetts,Dukes,nan,"Acres/1,000 pop",25007.0,1491
Massachusetts,Essex,1.1003236245954693,"Acres/1,000 pop",25009.0,1519
Massachusetts,Franklin,49.73009257964367,"Acres/1,000 pop",25011.0,1523
Massachusetts,Hampden,2.252614297135043,"Acres/1,000 pop",25013.0,1526
Massachusetts,Hampshire,30.204605812750145,"Acres/1,000 pop",25015.0,1527
Massachusetts,Middlesex,1.0027818271269036,"Acres/1,000 pop",25017.0,1533
Massachusetts,Nantucket,nan,"Acres/1,000 pop",25019.0,1537
Massachusetts,Norfolk,nan,"Acres/1,000 pop",25021.0,1543
Massachusetts,Plymouth,1.537506756621489,"Acres/1,000 pop",25023.0,1569
Massachusetts,Suffolk,0.013340270273875748,"Acres/1,000 pop",25025.0,1585
Massachusetts,Worcester,1.7660635510031464,"Acres/1,000 pop",25027.0,1599
Michigan,Alcona,1.5084378240784388,"Acres/1,000 pop",26001.0,1603
Michigan,Alger,2.632687447346251,"Acres/1,000 pop",26003.0,1609
Michigan,Allegan,33.861195016890385,"Acres/1,000 pop",26005.0,1611
Michigan,Alpena,1.368972244087751,"Acres/1,000 pop",26007.0,1614
Michigan,Antrim,nan,"Acres/1,000 pop",26009.0,1617
Michigan,Arenac,nan,"Acres/1,000 pop",26011.0,1621
Michigan,Baraga,nan,"Acres/1,000 pop",26013.0,1624
Michigan,Barry,2.4208566108007448,"Acres/1,000 pop",26015.0,1627
Michigan,Bay,14.301584189841394,"Acres/1,000 pop",26017.0,1631
Michigan,Benzie,nan,"Acres/1,000 pop",26019.0,1634
Michigan,Berrien,41.08579303272121,"Acres/1,000 pop",26021.0,1635
Michigan,Branch,17.180717386337673,"Acres/1,000 pop",26023.0,1640
Michigan,Calhoun,nan,"Acres/1,000 pop",26025.0,1641
Michigan,Cass,32.28534091782612,"Acres/1,000 pop",26027.0,1644
Michigan,Charlevoix,6.252157569713474,"Acres/1,000 pop",26029.0,1648
Michigan,Cheboygan,nan,"Acres/1,000 pop",26031.0,1649
Michigan,Chippewa,0.9230059226213368,"Acres/1,000 pop",26033.0,1660
Michigan,Clare,2.1761725347538,"Acres/1,000 pop",26035.0,1665
Michigan,Clinton,nan,"Acres/1,000 pop",26037.0,1669
Michigan,Crawford,0.8575103615835358,"Acres/1,000 pop",26039.0,1672
Michigan,Delta,nan,"Acres/1,000 pop",26041.0,1675
Michigan,Dickinson,nan,"Acres/1,000 pop",26043.0,1677
Michigan,Eaton,nan,"Acres/1,000 pop",26045.0,1678
Michigan,Emmet,6.962602614776528,"Acres/1,000 pop",26047.0,1686
Michigan,Genesee,nan,"Acres/1,000 pop",26049.0,1688
Michigan,Gladwin,nan,"Acres/1,000 pop",26051.0,1691
Michigan,Gogebic,nan,"Acres/1,000 pop",26053.0,1693
Michigan,Grand Traverse,2.022744639726705,"Acres/1,000 pop",26055.0,1697
Michigan,Gratiot,6.7086951350065425,"Acres/1,000 pop",26057.0,1700
Michigan,Hillsdale,nan,"Acres/1,000 pop",26059.0,1701
Michigan,Houghton,1.303391533385831,"Acres/1,000 pop",26061.0,1705
Michigan,Huron,nan,"Acres/1,000 pop",26063.0,1708
Michigan,Ingham,nan,"Acres/1,000 pop",26065.0,1710
Michigan,Ionia,8.43360297914287,"Acres/1,000 pop",26067.0,1713
Michigan,Iosco,nan,"Acres/1,000 pop",26069.0,1715
Michigan,Iron,nan,"Acres/1,000 pop",26071.0,1716
Michigan,Isabella,1.8547096883804561,"Acres/1,000 pop",26073.0,1717
Michigan,Jackson,2.2480750857078626,"Acres/1,000 pop",26075.0,1719
Michigan,Kalamazoo,2.05515180276818,"Acres/1,000 pop",26077.0,1720
Michigan,Kalkaska,77.90459467369037,"Acres/1,000 pop",26079.0,1722
Michigan,Kent,3.4925409536197716,"Acres/1,000 pop",26081.0,1726
Michigan,Keweenaw,0.0,"Acres/1,000 pop",26083.0,1743
Michigan,Lake,1.741856819369448,"Acres/1,000 pop",26085.0,1749
Michigan,Lapeer,30.885186444520002,"Acres/1,000 pop",26087.0,1752
Michigan,Leelanau,nan,"Acres/1,000 pop",26089.0,1765
Michigan,Lenawee,4.3628431194328305,"Acres/1,000 pop",26091.0,1768
Michigan,Livingston,nan,"Acres/1,000 pop",26093.0,1770
Michigan,Luce,0.7694675284702985,"Acres/1,000 pop",26095.0,1773
Michigan,Mackinac,nan,"Acres/1,000 pop",26097.0,1779
Michigan,Macomb,nan,"Acres/1,000 pop",26099.0,1785
Michigan,Manistee,2.679985381897917,"Acres/1,000 pop",26101.0,1787
Michigan,Marquette,0.589857401973073,"Acres/1,000 pop",26103.0,1793
Michigan,Mason,10.112633818042333,"Acres/1,000 pop",26105.0,1797
Michigan,Mecosta,10.110526436728785,"Acres/1,000 pop",26107.0,1800
Michigan,Menominee,nan,"Acres/1,000 pop",26109.0,1802
Michigan,Midland,0.7650011953143677,"Acres/1,000 pop",26111.0,1806
Michigan,Missaukee,21.422393719646063,"Acres/1,000 pop",26113.0,1810
Michigan,Monroe,23.688012831559274,"Acres/1,000 pop",26115.0,1812
Michigan,Montcalm,11.425764226740409,"Acres/1,000 pop",26117.0,1815
Michigan,Montmorency,0.7373077733305246,"Acres/1,000 pop",26119.0,1816
Michigan,Muskegon,nan,"Acres/1,000 pop",26121.0,1818
Michigan,Newaygo,60.12262262262262,"Acres/1,000 pop",26123.0,1820
Michigan,Oakland,0.16211024970709625,"Acres/1,000 pop",26125.0,1824
Michigan,Oceana,126.81421660127232,"Acres/1,000 pop",26127.0,1825
Michigan,Ogemaw,nan,"Acres/1,000 pop",26129.0,1827
Michigan,Ontonagon,1.2484394506866416,"Acres/1,000 pop",26131.0,1829
Michigan,Osceola,nan,"Acres/1,000 pop",26133.0,1830
Michigan,Oscoda,nan,"Acres/1,000 pop",26135.0,1832
Michigan,Otsego,nan,"Acres/1,000 pop",26137.0,1834
Michigan,Ottawa,12.406533736870216,"Acres/1,000 pop",26139.0,1837
Michigan,Presque Isle,nan,"Acres/1,000 pop",26141.0,1840
Michigan,Roscommon,nan,"Acres/1,000 pop",26143.0,1843
Michigan,Saginaw,3.2622561501343728,"Acres/1,000 pop",26145.0,1845
Michigan,St. Clair,3.1018567540127933,"Acres/1,000 pop",26147.0,1854
Michigan,St. Joseph,64.42668941643561,"Acres/1,000 pop",26149.0,1857
Michigan,Sanilac,5.645580384560873,"Acres/1,000 pop",26151.0,1858
Michigan,Schoolcraft,1.4354066985645935,"Acres/1,000 pop",26153.0,1861
Michigan,Shiawassee,nan,"Acres/1,000 pop",26155.0,1863
Michigan,Tuscola,15.535329166209745,"Acres/1,000 pop",26157.0,1866
Michigan,Van Buren,nan,"Acres/1,000 pop",26159.0,1867
Michigan,Washtenaw,nan,"Acres/1,000 pop",26161.0,1869
Michigan,Wayne,0.30794738562711366,"Acres/1,000 pop",26163.0,1871
Michigan,Wexford,nan,"Acres/1,000 pop",26165.0,1873
Minnesota,Aitkin,2.9496673779339777,"Acres/1,000 pop",27001.0,1875
Minnesota,Anoka,nan,"Acres/1,000 pop",27003.0,1877
Minnesota,Becker,0.9085677943002514,"Acres/1,000 pop",27005.0,1878
Minnesota,Beltrami,0.48641358420482433,"Acres/1,000 pop",27007.0,1880
Minnesota,Benton,nan,"Acres/1,000 pop",27009.0,1881
Minnesota,Big Stone,nan,"Acres/1,000 pop",27011.0,1882
Minnesota,Blue Earth,4.81042617609541,"Acres/1,000 pop",27013.0,1886
Minnesota,Brown,3.1879722921914357,"Acres/1,000 pop",27015.0,1892
Minnesota,Carlton,nan,"Acres/1,000 pop",27017.0,1893
Minnesota,Carver,1.959051563514794,"Acres/1,000 pop",27019.0,1894
Minnesota,Cass,nan,"Acres/1,000 pop",27021.0,1895
Minnesota,Chippewa,0.49394912324030626,"Acres/1,000 pop",27023.0,1896
Minnesota,Chisago,nan,"Acres/1,000 pop",27025.0,1897
Minnesota,Clay,nan,"Acres/1,000 pop",27027.0,1898
Minnesota,Clearwater,nan,"Acres/1,000 pop",27029.0,1899
Minnesota,Cook,0.5794861889124976,"Acres/1,000 pop",27031.0,1900
Minnesota,Cottonwood,0.6010647432594882,"Acres/1,000 pop",27033.0,1902
Minnesota,Crow Wing,0.6841251153466764,"Acres/1,000 pop",27035.0,1903
Minnesota,Dakota,4.57121689201704,"Acres/1,000 pop",27037.0,1904
Minnesota,Dodge,0.5928267957711688,"Acres/1,000 pop",27039.0,1906
Minnesota,Douglas,1.2899684369425002,"Acres/1,000 pop",27041.0,1907
Minnesota,Faribault,3.2989401277461923,"Acres/1,000 pop",27043.0,1908
Minnesota,Fillmore,3.256393065798295,"Acres/1,000 pop",27045.0,1909
Minnesota,Freeborn,nan,"Acres/1,000 pop",27047.0,1910
Minnesota,Goodhue,1.2068445325632515,"Acres/1,000 pop",27049.0,1911
Minnesota,Grant,nan,"Acres/1,000 pop",27051.0,1912
Minnesota,Hennepin,0.3798696118661137,"Acres/1,000 pop",27053.0,1913
Minnesota,Houston,0.6378568011481422,"Acres/1,000 pop",27055.0,1914
Minnesota,Hubbard,nan,"Acres/1,000 pop",27057.0,1915
Minnesota,Isanti,nan,"Acres/1,000 pop",27059.0,1916
Minnesota,Itasca,2.961980548187445,"Acres/1,000 pop",27061.0,1917
Minnesota,Jackson,1.6525712063769806,"Acres/1,000 pop",27063.0,1918
Minnesota,Kanabec,4.002751891925699,"Acres/1,000 pop",27065.0,1919
Minnesota,Kandiyohi,9.96724710761328,"Acres/1,000 pop",27067.0,1920
Minnesota,Kittson,nan,"Acres/1,000 pop",27069.0,1921
Minnesota,Koochiching,0.8341548494729658,"Acres/1,000 pop",27071.0,1922
Minnesota,Lac qui Parle,0.7019514249613926,"Acres/1,000 pop",27073.0,1923
Minnesota,Lake,nan,"Acres/1,000 pop",27075.0,1926
Minnesota,Lake of the Woods,13.127997980308004,"Acres/1,000 pop",27077.0,1927
Minnesota,Le Sueur,7.197106690777577,"Acres/1,000 pop",27079.0,1929
Minnesota,Lincoln,nan,"Acres/1,000 pop",27081.0,1931
Minnesota,Lyon,0.2721300003887572,"Acres/1,000 pop",27083.0,1932
Minnesota,McLeod,3.4706796979120393,"Acres/1,000 pop",27085.0,1934
Minnesota,Mahnomen,nan,"Acres/1,000 pop",27087.0,1936
Minnesota,Marshall,nan,"Acres/1,000 pop",27089.0,1937
Minnesota,Martin,0.4884720593982024,"Acres/1,000 pop",27091.0,1940
Minnesota,Meeker,2.2540095361941916,"Acres/1,000 pop",27093.0,1941
Minnesota,Mille Lacs,4.895675486653457,"Acres/1,000 pop",27095.0,1943
Minnesota,Morrison,nan,"Acres/1,000 pop",27097.0,1944
Minnesota,Mower,1.0175010175010175,"Acres/1,000 pop",27099.0,1945
Minnesota,Murray,1.1646866992778941,"Acres/1,000 pop",27101.0,1947
Minnesota,Nicollet,2.306735059337724,"Acres/1,000 pop",27103.0,1948
Minnesota,Nobles,5.9482639369207355,"Acres/1,000 pop",27105.0,1950
Minnesota,Norman,16.867469879518072,"Acres/1,000 pop",27107.0,1951
Minnesota,Olmsted,2.08095315815244,"Acres/1,000 pop",27109.0,1953
Minnesota,Otter Tail,27.379809789721666,"Acres/1,000 pop",27111.0,1954
Minnesota,Pennington,nan,"Acres/1,000 pop",27113.0,1956
Minnesota,Pine,2.4301752464403066,"Acres/1,000 pop",27115.0,1957
Minnesota,Pipestone,4.156453159970159,"Acres/1,000 pop",27117.0,1958
Minnesota,Polk,114.80199434723237,"Acres/1,000 pop",27119.0,1959
Minnesota,Pope,1.3746334310850439,"Acres/1,000 pop",27121.0,1961
Minnesota,Ramsey,0.3836650757354859,"Acres/1,000 pop",27123.0,1964
Minnesota,Red Lake,nan,"Acres/1,000 pop",27125.0,1966
Minnesota,Redwood,0.7562866326337682,"Acres/1,000 pop",27127.0,1969
Minnesota,Renville,31.325301204819276,"Acres/1,000 pop",27129.0,1971
Minnesota,Rice,3.1135275802778937,"Acres/1,000 pop",27131.0,1973
Minnesota,Rock,1.36068662340381,"Acres/1,000 pop",27133.0,1974
Minnesota,Roseau,nan,"Acres/1,000 pop",27135.0,1976
Minnesota,St. Louis,0.5439583198175494,"Acres/1,000 pop",27137.0,1978
Minnesota,Scott,nan,"Acres/1,000 pop",27139.0,1979
Minnesota,Sherburne,36.44687622131651,"Acres/1,000 pop",27141.0,1980
Minnesota,Sibley,9.530743265603283,"Acres/1,000 pop",27143.0,1982
Minnesota,Stearns,3.929247179974025,"Acres/1,000 pop",27145.0,1984
Minnesota,Steele,0.5784805244890089,"Acres/1,000 pop",27147.0,1985
Minnesota,Stevens,nan,"Acres/1,000 pop",27149.0,1987
Minnesota,Swift,nan,"Acres/1,000 pop",27151.0,1988
Minnesota,Todd,nan,"Acres/1,000 pop",27153.0,1989
Minnesota,Traverse,nan,"Acres/1,000 pop",27155.0,1990
Minnesota,Wabasha,24.75710014947683,"Acres/1,000 pop",27157.0,1991
Minnesota,Wadena,182.5217200846901,"Acres/1,000 pop",27159.0,1992
Minnesota,Waseca,0.7297748123436196,"Acres/1,000 pop",27161.0,1993
Minnesota,Washington,4.218925361885491,"Acres/1,000 pop",27163.0,1994
Minnesota,Watonwan,0.6292134831460674,"Acres/1,000 pop",27165.0,1996
Minnesota,Wilkin,0.4535833081342607,"Acres/1,000 pop",27167.0,1997
Minnesota,Winona,3.6213543086328412,"Acres/1,000 pop",27169.0,1998
Minnesota,Wright,nan,"Acres/1,000 pop",27171.0,1999
Minnesota,Yellow Medicine,0.7875566056310298,"Acres/1,000 pop",27173.0,1531
Mississippi,Adams,nan,"Acres/1,000 pop",28001.0,1534
Mississippi,Alcorn,0.2685789487819945,"Acres/1,000 pop",28003.0,1538
Mississippi,Amite,1.773870121857165,"Acres/1,000 pop",28005.0,1539
Mississippi,Attala,0.36643459142543056,"Acres/1,000 pop",28007.0,1541
Mississippi,Benton,2.19678575557868,"Acres/1,000 pop",28009.0,1544
Mississippi,Bolivar,nan,"Acres/1,000 pop",28011.0,1547
Mississippi,Calhoun,743.3807181836556,"Acres/1,000 pop",28013.0,1548
Mississippi,Carroll,6.251202154260435,"Acres/1,000 pop",28015.0,1549
Mississippi,Chickasaw,177.81982911864213,"Acres/1,000 pop",28017.0,1550
Mississippi,Choctaw,nan,"Acres/1,000 pop",28019.0,1552
Mississippi,Claiborne,2.026882867505867,"Acres/1,000 pop",28021.0,1555
Mississippi,Clarke,1.4544573056178411,"Acres/1,000 pop",28023.0,1557
Mississippi,Clay,0.7361601884570081,"Acres/1,000 pop",28025.0,1559
Mississippi,Coahoma,nan,"Acres/1,000 pop",28027.0,1562
Mississippi,Copiah,nan,"Acres/1,000 pop",28029.0,1564
Mississippi,Covington,7.67773967344014,"Acres/1,000 pop",28031.0,1567
Mississippi,DeSoto,nan,"Acres/1,000 pop",28033.0,1571
Mississippi,Forrest,2.137420498383902,"Acres/1,000 pop",28035.0,1572
Mississippi,Franklin,1.1411182959300115,"Acres/1,000 pop",28037.0,1575
Mississippi,George,11.576602158053385,"Acres/1,000 pop",28039.0,1577
Mississippi,Greene,54.80506754392104,"Acres/1,000 pop",28041.0,1579
Mississippi,Grenada,2.3146004999537078,"Acres/1,000 pop",28043.0,1581
Mississippi,Hancock,nan,"Acres/1,000 pop",28045.0,1583
Mississippi,Harrison,0.242643262777491,"Acres/1,000 pop",28047.0,1587
Mississippi,Hinds,1.1564140687643292,"Acres/1,000 pop",28049.0,1591
Mississippi,Holmes,6.350705925576024,"Acres/1,000 pop",28051.0,1593
Mississippi,Humphreys,nan,"Acres/1,000 pop",28053.0,1596
Mississippi,Issaquena,0.0,"Acres/1,000 pop",28055.0,1598
Mississippi,Itawamba,nan,"Acres/1,000 pop",28057.0,1601
Mississippi,Jackson,0.30001071466838103,"Acres/1,000 pop",28059.0,1605
Mississippi,Jasper,1.269726101940867,"Acres/1,000 pop",28061.0,1607
Mississippi,Jefferson,47.3326359832636,"Acres/1,000 pop",28063.0,1610
Mississippi,Jefferson Davis,7.285371305571653,"Acres/1,000 pop",28065.0,1612
Mississippi,Jones,3.324351238943237,"Acres/1,000 pop",28067.0,1615
Mississippi,Kemper,nan,"Acres/1,000 pop",28069.0,1616
Mississippi,Lafayette,5.1412350874406965,"Acres/1,000 pop",28071.0,1620
Mississippi,Lamar,1.279103935837381,"Acres/1,000 pop",28073.0,1623
Mississippi,Lauderdale,0.9591191051543311,"Acres/1,000 pop",28075.0,1628
Mississippi,Lawrence,3.8080126933756446,"Acres/1,000 pop",28077.0,1632
Mississippi,Leake,nan,"Acres/1,000 pop",28079.0,1636
Mississippi,Lee,0.24684102262709373,"Acres/1,000 pop",28081.0,1638
Mississippi,Leflore,0.633813975598162,"Acres/1,000 pop",28083.0,1643
Mississippi,Lincoln,1.5789171499110064,"Acres/1,000 pop",28085.0,1645
Mississippi,Lowndes,nan,"Acres/1,000 pop",28087.0,1647
Mississippi,Madison,0.12184225489399723,"Acres/1,000 pop",28089.0,1651
Mississippi,Marion,1.4035353918519082,"Acres/1,000 pop",28091.0,1653
Mississippi,Marshall,15.069467235532217,"Acres/1,000 pop",28093.0,1655
Mississippi,Monroe,nan,"Acres/1,000 pop",28095.0,1656
Mississippi,Montgomery,1.8939393939393938,"Acres/1,000 pop",28097.0,1658
Mississippi,Neshoba,1.2801509230561918,"Acres/1,000 pop",28099.0,1661
Mississippi,Newton,nan,"Acres/1,000 pop",28101.0,1663
Mississippi,Noxubee,3.6705461056401076,"Acres/1,000 pop",28103.0,1666
Mississippi,Oktibbeha,0.6535947712418301,"Acres/1,000 pop",28105.0,1668
Mississippi,Panola,2.4689206459858255,"Acres/1,000 pop",28107.0,1671
Mississippi,Pearl River,1.4159163520185885,"Acres/1,000 pop",28109.0,1676
Mississippi,Perry,10.675273088381331,"Acres/1,000 pop",28111.0,1679
Mississippi,Pike,0.7484843192535116,"Acres/1,000 pop",28113.0,1680
Mississippi,Pontotoc,20.16474464579901,"Acres/1,000 pop",28115.0,1682
Mississippi,Prentiss,nan,"Acres/1,000 pop",28117.0,1684
Mississippi,Quitman,3.333760738556225,"Acres/1,000 pop",28119.0,1685
Mississippi,Rankin,0.4053311349271778,"Acres/1,000 pop",28121.0,1690
Mississippi,Scott,2.159368473220291,"Acres/1,000 pop",28123.0,1692
Mississippi,Sharkey,0.0,"Acres/1,000 pop",28125.0,1695
Mississippi,Simpson,5.699254712845243,"Acres/1,000 pop",28127.0,1698
Mississippi,Smith,nan,"Acres/1,000 pop",28129.0,1709
Mississippi,Stone,nan,"Acres/1,000 pop",28131.0,1712
Mississippi,Sunflower,nan,"Acres/1,000 pop",28133.0,1721
Mississippi,Tallahatchie,2.186444046909163,"Acres/1,000 pop",28135.0,1725
Mississippi,Tate,nan,"Acres/1,000 pop",28137.0,1727
Mississippi,Tippah,2.2771781208726147,"Acres/1,000 pop",28139.0,1730
Mississippi,Tishomingo,nan,"Acres/1,000 pop",28141.0,1732
Mississippi,Tunica,0.0,"Acres/1,000 pop",28143.0,1735
Mississippi,Union,0.9867339107553996,"Acres/1,000 pop",28145.0,1737
Mississippi,Walthall,1.5896145184792687,"Acres/1,000 pop",28147.0,1740
Mississippi,Warren,0.08312033746857013,"Acres/1,000 pop",28149.0,1746
Mississippi,Washington,nan,"Acres/1,000 pop",28151.0,1750
Mississippi,Wayne,3.248642358417378,"Acres/1,000 pop",28153.0,1753
Mississippi,Webster,99.6816553919618,"Acres/1,000 pop",28155.0,1756
Mississippi,Wilkinson,nan,"Acres/1,000 pop",28157.0,1757
Mississippi,Winston,5.429625724828677,"Acres/1,000 pop",28159.0,1758
Mississippi,Yalobusha,6.31119022574642,"Acres/1,000 pop",28161.0,1759
Mississippi,Yazoo,0.7429683353971342,"Acres/1,000 pop",28163.0,1760
Missouri,Adair,nan,"Acres/1,000 pop",29001.0,1761
Missouri,Andrew,8.740152952676672,"Acres/1,000 pop",29003.0,1762
Missouri,Atchison,0.0,"Acres/1,000 pop",29005.0,1763
Missouri,Audrain,nan,"Acres/1,000 pop",29007.0,1766
Missouri,Barry,nan,"Acres/1,000 pop",29009.0,1767
Missouri,Barton,12.231672742000809,"Acres/1,000 pop",29011.0,1771
Missouri,Bates,4.851461427886918,"Acres/1,000 pop",29013.0,1776
Missouri,Benton,nan,"Acres/1,000 pop",29015.0,1778
Missouri,Bollinger,1.0482180293501049,"Acres/1,000 pop",29017.0,1781
Missouri,Boone,0.41486398387957096,"Acres/1,000 pop",29019.0,1783
Missouri,Buchanan,nan,"Acres/1,000 pop",29021.0,1789
Missouri,Butler,nan,"Acres/1,000 pop",29023.0,1792
Missouri,Caldwell,0.3292000438933392,"Acres/1,000 pop",29025.0,1795
Missouri,Callaway,nan,"Acres/1,000 pop",29027.0,1799
Missouri,Camden,nan,"Acres/1,000 pop",29029.0,1803
Missouri,Cape Girardeau,0.15559964212082314,"Acres/1,000 pop",29031.0,1808
Missouri,Carroll,1.2085255987695012,"Acres/1,000 pop",29033.0,1822
Missouri,Carter,2.235350471020278,"Acres/1,000 pop",29035.0,1001
Missouri,Cass,nan,"Acres/1,000 pop",29037.0,1004
Missouri,Cedar,nan,"Acres/1,000 pop",29039.0,1007
Missouri,Chariton,nan,"Acres/1,000 pop",29041.0,1011
Missouri,Christian,0.17554198588140885,"Acres/1,000 pop",29043.0,1014
Missouri,Clark,nan,"Acres/1,000 pop",29045.0,1015
Missouri,Clay,nan,"Acres/1,000 pop",29047.0,1018
Missouri,Clinton,nan,"Acres/1,000 pop",29049.0,1021
Missouri,Cole,0.5499901787468081,"Acres/1,000 pop",29051.0,1022
Missouri,Cooper,nan,"Acres/1,000 pop",29053.0,1025
Missouri,Crawford,0.2421502946161918,"Acres/1,000 pop",29055.0,1028
Missouri,Dade,1.7193492924216374,"Acres/1,000 pop",29057.0,1030
Missouri,Dallas,7.092198581560284,"Acres/1,000 pop",29059.0,1032
Missouri,Daviess,nan,"Acres/1,000 pop",29061.0,1036
Missouri,DeKalb,nan,"Acres/1,000 pop",29063.0,1038
Missouri,Dent,1.664319549353476,"Acres/1,000 pop",29065.0,1040
Missouri,Douglas,nan,"Acres/1,000 pop",29067.0,1043
Missouri,Dunklin,nan,"Acres/1,000 pop",29069.0,1045
Missouri,Franklin,1.7562380985269308,"Acres/1,000 pop",29071.0,1047
Missouri,Gasconade,3.802535023348899,"Acres/1,000 pop",29073.0,1049
Missouri,Gentry,2.791654422568322,"Acres/1,000 pop",29075.0,1052
Missouri,Greene,0.07837353539455731,"Acres/1,000 pop",29077.0,1054
