State,County,WIC redemptions per capita 2011 (PC_WIC_REDEMP11),Units,FIPS,FID
Texas,Wilson,11.227277755737305,Dollars/capita,48493,2641
Texas,Winkler,nan,Dollars/capita,48495,2642
Texas,Wise,10.852253913879395,Dollars/capita,48497,2643
Texas,Wood,14.148599624633789,Dollars/capita,48499,2644
Texas,Yoakum,nan,Dollars/capita,48501,2645
Texas,Young,nan,Dollars/capita,48503,2646
Texas,Zapata,nan,Dollars/capita,48505,2650
Texas,Zavala,nan,Dollars/capita,48507,2651
Utah,Beaver,nan,Dollars/capita,49001,2653
Utah,Box Elder,13.23420524597168,Dollars/capita,49003,2658
Utah,Cache,52.043575286865234,Dollars/capita,49005,2661
Utah,Carbon,18.28301429748535,Dollars/capita,49007,2665
Utah,Daggett,nan,Dollars/capita,49009,2668
Utah,Davis,10.775656700134277,Dollars/capita,49011,2671
Utah,Duchesne,10.496352195739746,Dollars/capita,49013,2672
Utah,Emery,9.742389678955078,Dollars/capita,49015,2673
Utah,Garfield,13.16053581237793,Dollars/capita,49017,2674
Utah,Grand,nan,Dollars/capita,49019,2675
Utah,Iron,18.170974731445312,Dollars/capita,49021,2676
Utah,Juab,nan,Dollars/capita,49023,2677
Utah,Kane,nan,Dollars/capita,49025,2678
Utah,Millard,16.841936111450195,Dollars/capita,49027,2680
Utah,Morgan,nan,Dollars/capita,49029,2681
Utah,Piute,nan,Dollars/capita,49031,2685
Utah,Rich,nan,Dollars/capita,49033,2687
Utah,Salt Lake,14.183854103088379,Dollars/capita,49035,2690
Utah,San Juan,21.088245391845703,Dollars/capita,49037,2694
Utah,Sanpete,15.89418888092041,Dollars/capita,49039,2697
Utah,Sevier,19.86131477355957,Dollars/capita,49041,2702
Utah,Summit,8.958141326904297,Dollars/capita,49043,2703
Utah,Tooele,11.907852172851562,Dollars/capita,49045,2707
Utah,Uintah,7.491042613983154,Dollars/capita,49047,2539
Utah,Utah,13.215656280517578,Dollars/capita,49049,2555
Utah,Wasatch,nan,Dollars/capita,49051,2567
Utah,Washington,12.153971672058105,Dollars/capita,49053,2577
Utah,Wayne,nan,Dollars/capita,49055,2580
Utah,Weber,15.51041316986084,Dollars/capita,49057,2587
Vermont,Addison,0.6454524397850037,Dollars/capita,50001,2590
Vermont,Bennington,6.441139221191406,Dollars/capita,50003,2591
Vermont,Caledonia,1.1128040552139282,Dollars/capita,50005,2596
Vermont,Chittenden,0.6652137637138367,Dollars/capita,50007,2599
Vermont,Essex,nan,Dollars/capita,50009,2604
Vermont,Franklin,17.147192001342773,Dollars/capita,50011,2607
Vermont,Grand Isle,nan,Dollars/capita,50013,2609
Vermont,Lamoille,1.362392544746399,Dollars/capita,50015,2611
Vermont,Orange,0.5242753028869629,Dollars/capita,50017,2612
Vermont,Orleans,22.396913528442383,Dollars/capita,50019,2614
Vermont,Rutland,18.48920440673828,Dollars/capita,50021,2615
Vermont,Washington,13.294488906860352,Dollars/capita,50023,2617
Vermont,Windham,18.95724105834961,Dollars/capita,50025,2620
Vermont,Windsor,0.5883663892745972,Dollars/capita,50027,2625
Virginia,Accomack,22.48174285888672,Dollars/capita,51001,2719
Virginia,Albemarle,6.97919225692749,Dollars/capita,51003,2728
Virginia,Alleghany,nan,Dollars/capita,51005,2733
Virginia,Amelia,nan,Dollars/capita,51007,2741
Virginia,Amherst,13.960931777954102,Dollars/capita,51009,2746
Virginia,Appomattox,nan,Dollars/capita,51011,2749
Virginia,Arlington,6.641606330871582,Dollars/capita,51013,2753
Virginia,Augusta,2.1426844596862793,Dollars/capita,51015,2758
Virginia,Bath,nan,Dollars/capita,51017,2763
Virginia,Bedford County,4.836534023284912,Dollars/capita,51019,2769
Virginia,Bland,nan,Dollars/capita,51021,2772
Virginia,Botetourt,nan,Dollars/capita,51023,2776
Virginia,Brunswick,nan,Dollars/capita,51025,2777
Virginia,Buchanan,13.120844841003418,Dollars/capita,51027,2784
Virginia,Buckingham,nan,Dollars/capita,51029,2785
Virginia,Campbell,11.102646827697754,Dollars/capita,51031,2788
Virginia,Caroline,nan,Dollars/capita,51033,2793
Virginia,Carroll,9.574970245361328,Dollars/capita,51035,2797
Virginia,Charles City,nan,Dollars/capita,51036,2806
Virginia,Charlotte,nan,Dollars/capita,51037,2810
Virginia,Chesterfield,10.981260299682617,Dollars/capita,51041,2816
Virginia,Clarke,nan,Dollars/capita,51043,2819
Virginia,Craig,nan,Dollars/capita,51045,2820
Virginia,Culpeper,14.372177124023438,Dollars/capita,51047,2824
Virginia,Cumberland,nan,Dollars/capita,51049,2827
Virginia,Dickenson,nan,Dollars/capita,51051,2832
Virginia,Dinwiddie,12.131007194519043,Dollars/capita,51053,2838
Virginia,Essex,nan,Dollars/capita,51057,2842
Virginia,Fairfax County,9.66202163696289,Dollars/capita,51059,2849
Virginia,Fauquier,7.107655048370361,Dollars/capita,51061,2853
Virginia,Floyd,nan,Dollars/capita,51063,2856
Virginia,Fluvanna,nan,Dollars/capita,51065,2858
Virginia,Franklin County,10.49360179901123,Dollars/capita,51067,2862
Virginia,Frederick,7.858987808227539,Dollars/capita,51069,2868
Virginia,Giles,12.668926239013672,Dollars/capita,51071,2873
Virginia,Gloucester,9.946184158325195,Dollars/capita,51073,2887
Virginia,Goochland,nan,Dollars/capita,51075,2892
Virginia,Grayson,nan,Dollars/capita,51077,2896
Virginia,Greene,nan,Dollars/capita,51079,2899
Virginia,Greensville,nan,Dollars/capita,51081,2902
Virginia,Halifax,14.129353523254395,Dollars/capita,51083,2904
Virginia,Hanover,8.185619354248047,Dollars/capita,51085,2909
Virginia,Henrico,11.918233871459961,Dollars/capita,51087,2915
Virginia,Henry,21.400821685791016,Dollars/capita,51089,2918
Virginia,Highland,nan,Dollars/capita,51091,2920
Virginia,Isle of Wight,nan,Dollars/capita,51093,2925
Virginia,James City,4.685295581817627,Dollars/capita,51095,2930
Virginia,King and Queen,nan,Dollars/capita,51097,2936
Virginia,King George,7.899106025695801,Dollars/capita,51099,2938
Virginia,King William,nan,Dollars/capita,51101,2943
Virginia,Lancaster,nan,Dollars/capita,51103,2948
Virginia,Lee,15.201472282409668,Dollars/capita,51105,2950
Virginia,Loudoun,5.584596633911133,Dollars/capita,51107,2952
Virginia,Louisa,10.258719444274902,Dollars/capita,51109,2953
Virginia,Lunenburg,nan,Dollars/capita,51111,2954
Virginia,Madison,nan,Dollars/capita,51113,2955
Virginia,Mathews,nan,Dollars/capita,51115,2962
Virginia,Mecklenburg,18.75876808166504,Dollars/capita,51117,2964
Virginia,Middlesex,nan,Dollars/capita,51119,2965
Virginia,Montgomery,6.4785332679748535,Dollars/capita,51121,2966
Virginia,Nelson,nan,Dollars/capita,51125,2968
Virginia,New Kent,nan,Dollars/capita,51127,2971
Virginia,Northampton,nan,Dollars/capita,51131,2982
Virginia,Northumberland,nan,Dollars/capita,51133,2983
Virginia,Nottoway,nan,Dollars/capita,51135,2984
Virginia,Orange,nan,Dollars/capita,51137,2985
Virginia,Page,9.485535621643066,Dollars/capita,51139,2986
Virginia,Patrick,10.641847610473633,Dollars/capita,51141,2987
Virginia,Pittsylvania,4.140657424926758,Dollars/capita,51143,2988
Virginia,Powhatan,nan,Dollars/capita,51145,2989
Virginia,Prince Edward,24.670507431030273,Dollars/capita,51147,2990
Virginia,Prince George,nan,Dollars/capita,51149,2991
Virginia,Prince William,10.8024320602417,Dollars/capita,51153,2992
Virginia,Pulaski,12.713101387023926,Dollars/capita,51155,2993
Virginia,Rappahannock,nan,Dollars/capita,51157,2994
Virginia,Richmond County,nan,Dollars/capita,51159,2995
Virginia,Roanoke County,11.7318754196167,Dollars/capita,51161,2996
Virginia,Rockbridge,nan,Dollars/capita,51163,2997
Virginia,Rockingham,6.559921741485596,Dollars/capita,51165,2998
Virginia,Russell,nan,Dollars/capita,51167,2999
Virginia,Scott,9.68205738067627,Dollars/capita,51169,2585
Virginia,Shenandoah,10.136454582214355,Dollars/capita,51171,2594
Virginia,Smyth,17.740793228149414,Dollars/capita,51173,2600
Virginia,Southampton,nan,Dollars/capita,51175,2608
Virginia,Spotsylvania,9.162605285644531,Dollars/capita,51177,2619
Virginia,Stafford,8.631057739257812,Dollars/capita,51179,2629
Virginia,Surry,nan,Dollars/capita,51181,2636
Virginia,Sussex,nan,Dollars/capita,51183,2647
Virginia,Tazewell,17.081836700439453,Dollars/capita,51185,2656
Virginia,Warren,nan,Dollars/capita,51187,2662
Virginia,Washington,6.661531448364258,Dollars/capita,51191,2667
Virginia,Westmoreland,nan,Dollars/capita,51193,2684
Virginia,Wise,15.859895706176758,Dollars/capita,51195,2695
Virginia,Wythe,13.49367904663086,Dollars/capita,51197,2699
Virginia,York,13.99030590057373,Dollars/capita,51199,2709
Virginia,Alexandria,11.370128631591797,Dollars/capita,51510,2712
Virginia,Bedford County,nan,Dollars/capita,51515,2769
Virginia,Bristol,31.06248664855957,Dollars/capita,51520,2716
Virginia,Buena Vista,nan,Dollars/capita,51530,2720
Virginia,Charlottesville,nan,Dollars/capita,51540,2722
Virginia,Chesapeake,10.39528751373291,Dollars/capita,51550,2724
Virginia,Colonial Heights,nan,Dollars/capita,51570,2727
Virginia,Covington,nan,Dollars/capita,51580,2729
Virginia,Danville,28.30430030822754,Dollars/capita,51590,2732
Virginia,Emporia,nan,Dollars/capita,51595,2736
Virginia,Fairfax County,20.850866317749023,Dollars/capita,51600,2849
Virginia,Falls Church,nan,Dollars/capita,51610,2740
Virginia,Franklin County,nan,Dollars/capita,51620,2862
Virginia,Fredericksburg,nan,Dollars/capita,51630,2745
Virginia,Galax,nan,Dollars/capita,51640,2747
Virginia,Hampton,18.48737335205078,Dollars/capita,51650,2751
Virginia,Harrisonburg,17.169010162353516,Dollars/capita,51660,2755
Virginia,Hopewell,23.566627502441406,Dollars/capita,51670,2756
Virginia,Lexington,nan,Dollars/capita,51678,2760
Virginia,Lynchburg,17.251861572265625,Dollars/capita,51680,2762
Virginia,Manassas,19.128015518188477,Dollars/capita,51683,2765
Virginia,Manassas Park,nan,Dollars/capita,51685,2768
Virginia,Martinsville,nan,Dollars/capita,51690,2771
Virginia,Newport News,15.207975387573242,Dollars/capita,51700,2775
Virginia,Norfolk,18.496309280395508,Dollars/capita,51710,2778
Virginia,Norton,nan,Dollars/capita,51720,2780
Virginia,Petersburg,22.540971755981445,Dollars/capita,51730,2782
Virginia,Poquoson,nan,Dollars/capita,51735,2791
Virginia,Portsmouth,18.963781356811523,Dollars/capita,51740,2795
Virginia,Radford,nan,Dollars/capita,51750,2799
Virginia,Richmond County,14.533047676086426,Dollars/capita,51760,2995
Virginia,Roanoke County,16.943012237548828,Dollars/capita,51770,2996
Virginia,Salem,20.601774215698242,Dollars/capita,51775,2809
Virginia,Staunton,14.155203819274902,Dollars/capita,51790,2812
Virginia,Suffolk,15.069816589355469,Dollars/capita,51800,2815
Virginia,Virginia Beach,11.647391319274902,Dollars/capita,51810,2826
Virginia,Waynesboro,22.761302947998047,Dollars/capita,51820,2831
Virginia,Williamsburg,nan,Dollars/capita,51830,2835
Virginia,Winchester,27.89078140258789,Dollars/capita,51840,2837
Washington,Adams,78.08357238769531,Dollars/capita,53001,2840
Washington,Asotin,17.322675704956055,Dollars/capita,53003,2845
Washington,Benton,20.2459659576416,Dollars/capita,53005,2847
Washington,Chelan,23.70374870300293,Dollars/capita,53007,2852
Washington,Clallam,11.78170108795166,Dollars/capita,53009,2861
Washington,Clark,14.259725570678711,Dollars/capita,53011,2865
Washington,Columbia,nan,Dollars/capita,53013,2869
Washington,Cowlitz,22.565093994140625,Dollars/capita,53015,2871
Washington,Douglas,34.305240631103516,Dollars/capita,53017,2877
Washington,Ferry,11.756224632263184,Dollars/capita,53019,2880
Washington,Franklin,46.14194107055664,Dollars/capita,53021,2884
Washington,Garfield,nan,Dollars/capita,53023,2886
Washington,Grant,46.166969299316406,Dollars/capita,53025,2889
Washington,Grays Harbor,25.13886833190918,Dollars/capita,53027,2894
Washington,Island,12.842110633850098,Dollars/capita,53029,2898
Washington,Jefferson,8.679729461669922,Dollars/capita,53031,2905
Washington,King,13.06419563293457,Dollars/capita,53033,2913
Washington,Kitsap,13.941205978393555,Dollars/capita,53035,2927
Washington,Kittitas,12.721680641174316,Dollars/capita,53037,2932
Washington,Klickitat,16.84778594970703,Dollars/capita,53039,2935
Washington,Lewis,24.903474807739258,Dollars/capita,53041,2940
Washington,Lincoln,10.313599586486816,Dollars/capita,53043,2942
Washington,Mason,15.830602645874023,Dollars/capita,53045,2946
Washington,Okanogan,31.34393882751465,Dollars/capita,53047,2947
Washington,Pacific,18.66166114807129,Dollars/capita,53049,2949
Washington,Pend Oreille,nan,Dollars/capita,53051,2951
Washington,Pierce,18.131328582763672,Dollars/capita,53053,2956
Washington,San Juan,7.744447708129883,Dollars/capita,53055,2957
Washington,Skagit,21.314769744873047,Dollars/capita,53057,2958
Washington,Skamania,nan,Dollars/capita,53059,2959
Washington,Snohomish,13.473593711853027,Dollars/capita,53061,2960
Washington,Spokane,18.872722625732422,Dollars/capita,53063,2961
Washington,Stevens,12.893555641174316,Dollars/capita,53065,2963
Washington,Thurston,13.65701961517334,Dollars/capita,53067,2967
Washington,Wahkiakum,nan,Dollars/capita,53069,2969
Washington,Walla Walla,19.689495086669922,Dollars/capita,53071,2970
Washington,Whatcom,12.869434356689453,Dollars/capita,53073,2972
Washington,Whitman,8.917511940002441,Dollars/capita,53075,2973
Washington,Yakima,48.44029998779297,Dollars/capita,53077,2974
West Virginia,Barbour,nan,Dollars/capita,54001,2975
West Virginia,Berkeley,15.250568389892578,Dollars/capita,54003,2976
West Virginia,Boone,17.097511291503906,Dollars/capita,54005,2977
West Virginia,Braxton,nan,Dollars/capita,54007,2978
West Virginia,Brooke,22.402973175048828,Dollars/capita,54009,2979
West Virginia,Cabell,20.15196418762207,Dollars/capita,54011,2980
West Virginia,Calhoun,nan,Dollars/capita,54013,2981
West Virginia,Clay,39.93776321411133,Dollars/capita,54015,3000
West Virginia,Doddridge,nan,Dollars/capita,54017,3002
West Virginia,Fayette,18.389497756958008,Dollars/capita,54019,3006
West Virginia,Gilmer,13.80461311340332,Dollars/capita,54021,3008
West Virginia,Grant,nan,Dollars/capita,54023,3011
West Virginia,Greenbrier,20.346343994140625,Dollars/capita,54025,3013
West Virginia,Hampshire,16.42873764038086,Dollars/capita,54027,3016
West Virginia,Hancock,12.04228687286377,Dollars/capita,54029,3017
West Virginia,Hardy,nan,Dollars/capita,54031,3019
West Virginia,Harrison,20.441499710083008,Dollars/capita,54033,3021
West Virginia,Jackson,19.28336524963379,Dollars/capita,54035,3023
West Virginia,Jefferson,11.958391189575195,Dollars/capita,54037,3026
West Virginia,Kanawha,18.00010108947754,Dollars/capita,54039,3027
West Virginia,Lewis,nan,Dollars/capita,54041,3029
West Virginia,Lincoln,18.53119468688965,Dollars/capita,54043,3031
West Virginia,Logan,24.828153610229492,Dollars/capita,54045,3034
West Virginia,McDowell,27.34693717956543,Dollars/capita,54047,3037
West Virginia,Marion,18.766273498535156,Dollars/capita,54049,3039
West Virginia,Marshall,21.841644287109375,Dollars/capita,54051,3041
West Virginia,Mason,16.698299407958984,Dollars/capita,54053,3042
West Virginia,Mercer,24.274932861328125,Dollars/capita,54055,3044
West Virginia,Mineral,18.294456481933594,Dollars/capita,54057,3046
West Virginia,Mingo,17.142650604248047,Dollars/capita,54059,3048
West Virginia,Monongalia,11.277023315429688,Dollars/capita,54061,3050
West Virginia,Monroe,7.360483169555664,Dollars/capita,54063,3052
West Virginia,Morgan,nan,Dollars/capita,54065,3054
West Virginia,Nicholas,27.877063751220703,Dollars/capita,54067,3057
West Virginia,Ohio,15.627909660339355,Dollars/capita,54069,3059
West Virginia,Pendleton,nan,Dollars/capita,54071,3061
West Virginia,Pleasants,nan,Dollars/capita,54073,3064
West Virginia,Pocahontas,17.852943420410156,Dollars/capita,54075,3066
West Virginia,Preston,14.090559959411621,Dollars/capita,54077,3068
West Virginia,Putnam,10.790650367736816,Dollars/capita,54079,3070
West Virginia,Raleigh,18.637033462524414,Dollars/capita,54081,3073
West Virginia,Randolph,23.09423065185547,Dollars/capita,54083,3075
West Virginia,Ritchie,nan,Dollars/capita,54085,3077
West Virginia,Roane,23.443201065063477,Dollars/capita,54087,3079
West Virginia,Summers,nan,Dollars/capita,54089,3080
West Virginia,Taylor,nan,Dollars/capita,54091,3082
West Virginia,Tucker,nan,Dollars/capita,54093,3084
West Virginia,Tyler,nan,Dollars/capita,54095,3085
West Virginia,Upshur,21.620361328125,Dollars/capita,54097,3087
West Virginia,Wayne,13.958929061889648,Dollars/capita,54099,3089
West Virginia,Webster,25.725849151611328,Dollars/capita,54101,3091
West Virginia,Wetzel,24.834592819213867,Dollars/capita,54103,3093
West Virginia,Wirt,nan,Dollars/capita,54105,3095
West Virginia,Wood,20.807302474975586,Dollars/capita,54107,3097
West Virginia,Wyoming,16.44708824157715,Dollars/capita,54109,3099
Wisconsin,Adams,nan,Dollars/capita,55001,3101
Wisconsin,Ashland,27.77517318725586,Dollars/capita,55003,3104
Wisconsin,Barron,17.557281494140625,Dollars/capita,55005,3106
Wisconsin,Bayfield,10.244596481323242,Dollars/capita,55007,3108
Wisconsin,Brown,16.366973876953125,Dollars/capita,55009,3111
Wisconsin,Buffalo,nan,Dollars/capita,55011,3113
Wisconsin,Burnett,16.789552688598633,Dollars/capita,55013,3115
Wisconsin,Calumet,15.285563468933105,Dollars/capita,55015,3116
Wisconsin,Chippewa,14.911585807800293,Dollars/capita,55017,3117
Wisconsin,Clark,4.9622392654418945,Dollars/capita,55019,3119
Wisconsin,Columbia,8.155563354492188,Dollars/capita,55021,3120
Wisconsin,Crawford,11.16091537475586,Dollars/capita,55023,3122
Wisconsin,Dane,8.105997085571289,Dollars/capita,55025,3124
Wisconsin,Dodge,7.915567874908447,Dollars/capita,55027,3126
Wisconsin,Door,10.406825065612793,Dollars/capita,55029,3131
Wisconsin,Douglas,15.747516632080078,Dollars/capita,55031,3134
Wisconsin,Dunn,11.935778617858887,Dollars/capita,55033,3135
Wisconsin,Eau Claire,14.259613990783691,Dollars/capita,55035,3137
Wisconsin,Florence,nan,Dollars/capita,55037,3138
Wisconsin,Fond du Lac,11.721943855285645,Dollars/capita,55039,3140
Wisconsin,Forest,16.810710906982422,Dollars/capita,55041,3141
Wisconsin,Grant,11.701912879943848,Dollars/capita,55043,3143
Wisconsin,Green,9.505204200744629,Dollars/capita,55045,3145
Wisconsin,Green Lake,7.865485191345215,Dollars/capita,55047,3147
Wisconsin,Iowa,7.156970024108887,Dollars/capita,55049,3148
Wisconsin,Iron,nan,Dollars/capita,55051,3151
Wisconsin,Jackson,15.880114555358887,Dollars/capita,55053,3153
Wisconsin,Jefferson,10.705896377563477,Dollars/capita,55055,3154
Wisconsin,Juneau,12.205680847167969,Dollars/capita,55057,3156
Wisconsin,Kenosha,17.27581024169922,Dollars/capita,55059,3158
Wisconsin,Kewaunee,7.855194568634033,Dollars/capita,55061,3160
Wisconsin,La Crosse,12.725913047790527,Dollars/capita,55063,3161
Wisconsin,Lafayette,nan,Dollars/capita,55065,3163
Wisconsin,Langlade,18.01653480529785,Dollars/capita,55067,3165
Wisconsin,Lincoln,10.101156234741211,Dollars/capita,55069,3166
Wisconsin,Manitowoc,10.55945110321045,Dollars/capita,55071,3169
Wisconsin,Marathon,16.48976707458496,Dollars/capita,55073,3170
Wisconsin,Marinette,14.459554672241211,Dollars/capita,55075,3172
Wisconsin,Marquette,nan,Dollars/capita,55077,3174
Wisconsin,Menominee,nan,Dollars/capita,55078,3175
Wisconsin,Milwaukee,28.632415771484375,Dollars/capita,55079,3177
Wisconsin,Monroe,15.906853675842285,Dollars/capita,55081,3179
Wisconsin,Oconto,7.312314987182617,Dollars/capita,55083,3181
Wisconsin,Oneida,14.37162971496582,Dollars/capita,55085,3183
Wisconsin,Outagamie,7.505242824554443,Dollars/capita,55087,3185
Wisconsin,Ozaukee,3.2587740421295166,Dollars/capita,55089,3186
Wisconsin,Pepin,nan,Dollars/capita,55091,3188
Wisconsin,Pierce,8.564884185791016,Dollars/capita,55093,3189
Wisconsin,Polk,12.24599552154541,Dollars/capita,55095,3191
Wisconsin,Portage,10.147693634033203,Dollars/capita,55097,3192
Wisconsin,Price,15.300158500671387,Dollars/capita,55099,3194
Wisconsin,Racine,17.4258975982666,Dollars/capita,55101,3195
Wisconsin,Richland,nan,Dollars/capita,55103,3196
Wisconsin,Rock,16.37660026550293,Dollars/capita,55105,3198
Wisconsin,Rusk,15.530157089233398,Dollars/capita,55107,3199
Wisconsin,St. Croix,8.136818885803223,Dollars/capita,55109,3200
Wisconsin,Sauk,15.472078323364258,Dollars/capita,55111,3202
Wisconsin,Sawyer,18.841075897216797,Dollars/capita,55113,3203
Wisconsin,Shawano,17.652759552001953,Dollars/capita,55115,3205
Wisconsin,Sheboygan,13.047107696533203,Dollars/capita,55117,3207
Wisconsin,Taylor,11.932265281677246,Dollars/capita,55119,3208
Wisconsin,Trempealeau,11.756457328796387,Dollars/capita,55121,3210
Wisconsin,Vernon,10.521681785583496,Dollars/capita,55123,3213
Wisconsin,Vilas,9.54085922241211,Dollars/capita,55125,3001
Wisconsin,Walworth,10.285848617553711,Dollars/capita,55127,3003
Wisconsin,Washburn,15.927961349487305,Dollars/capita,55129,3004
Wisconsin,Washington,7.973822116851807,Dollars/capita,55131,3005
Wisconsin,Waukesha,5.190406799316406,Dollars/capita,55133,3007
Wisconsin,Waupaca,10.396503448486328,Dollars/capita,55135,3009
Wisconsin,Waushara,10.02744197845459,Dollars/capita,55137,3010
Wisconsin,Winnebago,9.536487579345703,Dollars/capita,55139,3012
Wisconsin,Wood,9.802783012390137,Dollars/capita,55141,3014
Wyoming,Albany,nan,Dollars/capita,56001,3015
Wyoming,Big Horn,nan,Dollars/capita,56003,3018
Wyoming,Campbell,10.132962226867676,Dollars/capita,56005,3020
Wyoming,Carbon,nan,Dollars/capita,56007,3022
Wyoming,Converse,nan,Dollars/capita,56009,3024
Wyoming,Crook,11.872673988342285,Dollars/capita,56011,3025
Wyoming,Fremont,11.953490257263184,Dollars/capita,56013,3028
Wyoming,Goshen,nan,Dollars/capita,56015,3030
Wyoming,Hot Springs,nan,Dollars/capita,56017,3032
Wyoming,Johnson,nan,Dollars/capita,56019,3033
Wyoming,Laramie,11.95203685760498,Dollars/capita,56021,3035
Wyoming,Lincoln,9.465621948242188,Dollars/capita,56023,3036
Wyoming,Natrona,9.885465621948242,Dollars/capita,56025,3038
Wyoming,Niobrara,nan,Dollars/capita,56027,3040
Wyoming,Park,8.887709617614746,Dollars/capita,56029,3043
Wyoming,Platte,nan,Dollars/capita,56031,3045
Wyoming,Sheridan,8.536262512207031,Dollars/capita,56033,3047
Wyoming,Sublette,nan,Dollars/capita,56035,3049
Wyoming,Sweetwater,8.949590682983398,Dollars/capita,56037,3051
Wyoming,Teton,nan,Dollars/capita,56039,3053
Wyoming,Uinta,nan,Dollars/capita,56041,3055
Wyoming,Washakie,nan,Dollars/capita,56043,3056
Wyoming,Weston,nan,Dollars/capita,56045,3058
