State,County,SNAP benefits per capita (% change) 2012-17 (PCH_PC_SNAPBEN_12_17),Units,FIPS,FID
West Virginia,Cabell,-7.890345573425293,% change,54011,2980
West Virginia,Calhoun,-6.075643539428711,% change,54013,2981
West Virginia,Clay,-5.077818393707275,% change,54015,3000
West Virginia,Doddridge,-12.4705810546875,% change,54017,3002
West Virginia,Fayette,-4.824219226837158,% change,54019,3006
West Virginia,Gilmer,-1.3441267013549805,% change,54021,3008
West Virginia,Grant,-8.521299362182617,% change,54023,3011
West Virginia,Greenbrier,-8.21961498260498,% change,54025,3013
West Virginia,Hampshire,-8.853111267089844,% change,54027,3016
West Virginia,Hancock,-6.635156631469727,% change,54029,3017
West Virginia,Hardy,-8.905173301696777,% change,54031,3019
West Virginia,Harrison,-7.934128284454346,% change,54033,3021
West Virginia,Jackson,-8.767207145690918,% change,54035,3023
West Virginia,Jefferson,-12.586181640625,% change,54037,3026
West Virginia,Kanawha,-5.302618026733398,% change,54039,3027
West Virginia,Lewis,-8.403582572937012,% change,54041,3029
West Virginia,Lincoln,-6.228747844696045,% change,54043,3031
West Virginia,Logan,-0.3881963789463043,% change,54045,3034
West Virginia,McDowell,4.327364921569824,% change,54047,3037
West Virginia,Marion,-9.029495239257812,% change,54049,3039
West Virginia,Marshall,-5.002981662750244,% change,54051,3041
West Virginia,Mason,-8.338125228881836,% change,54053,3042
West Virginia,Mercer,-5.7155442237854,% change,54055,3044
West Virginia,Mineral,-7.543801307678223,% change,54057,3046
West Virginia,Mingo,-2.051504373550415,% change,54059,3048
West Virginia,Monongalia,-13.576478004455566,% change,54061,3050
West Virginia,Monroe,-8.985001564025879,% change,54063,3052
West Virginia,Morgan,-11.080263137817383,% change,54065,3054
West Virginia,Nicholas,-5.309221267700195,% change,54067,3057
West Virginia,Ohio,-5.471529960632324,% change,54069,3059
West Virginia,Pendleton,-3.5385947227478027,% change,54071,3061
West Virginia,Pleasants,-9.378561973571777,% change,54073,3064
West Virginia,Pocahontas,-7.103480815887451,% change,54075,3066
West Virginia,Preston,-9.058995246887207,% change,54077,3068
West Virginia,Putnam,-10.21161937713623,% change,54079,3070
West Virginia,Raleigh,-4.671380996704102,% change,54081,3073
West Virginia,Randolph,-7.769994258880615,% change,54083,3075
West Virginia,Ritchie,-5.2785444259643555,% change,54085,3077
West Virginia,Roane,-5.581638813018799,% change,54087,3079
West Virginia,Summers,-3.8101401329040527,% change,54089,3080
West Virginia,Taylor,-9.471722602844238,% change,54091,3082
West Virginia,Tucker,-7.520728588104248,% change,54093,3084
West Virginia,Tyler,-7.193845272064209,% change,54095,3085
West Virginia,Upshur,-9.776196479797363,% change,54097,3087
West Virginia,Wayne,-5.841081619262695,% change,54099,3089
West Virginia,Webster,-3.10543155670166,% change,54101,3091
West Virginia,Wetzel,-4.287205219268799,% change,54103,3093
West Virginia,Wirt,-9.97900676727295,% change,54105,3095
West Virginia,Wood,-8.076541900634766,% change,54107,3097
West Virginia,Wyoming,-1.1501270532608032,% change,54109,3099
Wisconsin,Adams,-20.19161605834961,% change,55001,3101
Wisconsin,Ashland,-28.968936920166016,% change,55003,3104
Wisconsin,Barron,-31.202638626098633,% change,55005,3106
Wisconsin,Bayfield,-14.789769172668457,% change,55007,3108
Wisconsin,Brown,-24.751577377319336,% change,55009,3111
Wisconsin,Buffalo,-25.693992614746094,% change,55011,3113
Wisconsin,Burnett,-24.692384719848633,% change,55013,3115
Wisconsin,Calumet,-25.54460906982422,% change,55015,3116
Wisconsin,Chippewa,-27.46729850769043,% change,55017,3117
Wisconsin,Clark,-21.04058837890625,% change,55019,3119
Wisconsin,Columbia,-29.263023376464844,% change,55021,3120
Wisconsin,Crawford,-17.862930297851562,% change,55023,3122
Wisconsin,Dane,-29.99789047241211,% change,55025,3124
Wisconsin,Dodge,-18.21054458618164,% change,55027,3126
Wisconsin,Door,-35.07447052001953,% change,55029,3131
Wisconsin,Douglas,-36.29007339477539,% change,55031,3134
Wisconsin,Dunn,-32.29176712036133,% change,55033,3135
Wisconsin,Eau Claire,-32.17394256591797,% change,55035,3137
Wisconsin,Florence,-20.639198303222656,% change,55037,3138
Wisconsin,Fond du Lac,-22.157543182373047,% change,55039,3140
Wisconsin,Forest,-28.942516326904297,% change,55041,3141
Wisconsin,Grant,-21.827648162841797,% change,55043,3143
Wisconsin,Green,-36.757423400878906,% change,55045,3145
Wisconsin,Green Lake,-8.487838745117188,% change,55047,3147
Wisconsin,Iowa,-25.7051944732666,% change,55049,3148
Wisconsin,Iron,-17.826215744018555,% change,55051,3151
Wisconsin,Jackson,-22.85576820373535,% change,55053,3153
Wisconsin,Jefferson,-27.220064163208008,% change,55055,3154
Wisconsin,Juneau,-12.208152770996094,% change,55057,3156
Wisconsin,Kenosha,-29.29401206970215,% change,55059,3158
Wisconsin,Kewaunee,-33.85774612426758,% change,55061,3160
Wisconsin,La Crosse,-28.009336471557617,% change,55063,3161
Wisconsin,Lafayette,-29.222278594970703,% change,55065,3163
Wisconsin,Langlade,-24.259037017822266,% change,55067,3165
Wisconsin,Lincoln,-27.821321487426758,% change,55069,3166
Wisconsin,Manitowoc,-23.223773956298828,% change,55071,3169
Wisconsin,Marathon,-32.37825012207031,% change,55073,3170
Wisconsin,Marinette,-22.637712478637695,% change,55075,3172
Wisconsin,Marquette,-23.502918243408203,% change,55077,3174
Wisconsin,Menominee,-32.00127410888672,% change,55078,3175
Wisconsin,Milwaukee,-20.90285301208496,% change,55079,3177
Wisconsin,Monroe,-22.96607780456543,% change,55081,3179
Wisconsin,Oconto,-29.55890464782715,% change,55083,3181
Wisconsin,Oneida,-26.754384994506836,% change,55085,3183
Wisconsin,Outagamie,-28.792888641357422,% change,55087,3185
Wisconsin,Ozaukee,-30.87049674987793,% change,55089,3186
Wisconsin,Pepin,-9.03112506866455,% change,55091,3188
Wisconsin,Pierce,-32.09031295776367,% change,55093,3189
Wisconsin,Polk,-30.5645694732666,% change,55095,3191
Wisconsin,Portage,-30.09711456298828,% change,55097,3192
Wisconsin,Price,-23.73778533935547,% change,55099,3194
Wisconsin,Racine,-20.303306579589844,% change,55101,3195
Wisconsin,Richland,-21.26561164855957,% change,55103,3196
Wisconsin,Rock,-29.220172882080078,% change,55105,3198
Wisconsin,Rusk,-22.406301498413086,% change,55107,3199
Wisconsin,St. Croix,-35.14607620239258,% change,55109,3200
Wisconsin,Sauk,-20.42807388305664,% change,55111,3202
Wisconsin,Sawyer,-41.30234909057617,% change,55113,3203
Wisconsin,Shawano,-24.669294357299805,% change,55115,3205
Wisconsin,Sheboygan,-25.484521865844727,% change,55117,3207
Wisconsin,Taylor,-28.886537551879883,% change,55119,3208
Wisconsin,Trempealeau,-25.18120574951172,% change,55121,3210
Wisconsin,Vernon,-25.5438232421875,% change,55123,3213
Wisconsin,Vilas,-22.191268920898438,% change,55125,3001
Wisconsin,Walworth,-36.12967300415039,% change,55127,3003
Wisconsin,Washburn,-32.65953063964844,% change,55129,3004
Wisconsin,Washington,-34.600791931152344,% change,55131,3005
Wisconsin,Waukesha,-27.546117782592773,% change,55133,3007
Wisconsin,Waupaca,-26.296554565429688,% change,55135,3009
Wisconsin,Waushara,-22.30385971069336,% change,55137,3010
Wisconsin,Winnebago,-25.479150772094727,% change,55139,3012
Wisconsin,Wood,-23.136428833007812,% change,55141,3014
Wyoming,Albany,-18.41032600402832,% change,56001,3015
Wyoming,Big Horn,82.17789459228516,% change,56003,3018
Wyoming,Campbell,37.087608337402344,% change,56005,3020
Wyoming,Carbon,-29.272876739501953,% change,56007,3022
Wyoming,Converse,-23.630023956298828,% change,56009,3024
Wyoming,Crook,-3.6302273273468018,% change,56011,3025
Wyoming,Fremont,14.775712966918945,% change,56013,3028
Wyoming,Goshen,-53.838619232177734,% change,56015,3030
Wyoming,Hot Springs,-40.49396896362305,% change,56017,3032
Wyoming,Johnson,-6.592138290405273,% change,56019,3033
Wyoming,Laramie,-23.167787551879883,% change,56021,3035
Wyoming,Lincoln,-52.10240173339844,% change,56023,3036
Wyoming,Natrona,10.936324119567871,% change,56025,3038
Wyoming,Niobrara,-34.480960845947266,% change,56027,3040
Wyoming,Park,-27.515308380126953,% change,56029,3043
Wyoming,Platte,-10.38577938079834,% change,56031,3045
Wyoming,Sheridan,-25.787450790405273,% change,56033,3047
Wyoming,Sublette,41.987693786621094,% change,56035,3049
Wyoming,Sweetwater,11.807223320007324,% change,56037,3051
Wyoming,Teton,-56.5494499206543,% change,56039,3053
Wyoming,Uinta,-14.706141471862793,% change,56041,3055
Wyoming,Washakie,-21.4141902923584,% change,56043,3056
Wyoming,Weston,-26.82927703857422,% change,56045,3058
