State,County,Children low access to store (% change) 2010 - 15 (LACCESS_CHILD_10_15),Units,FIPS,FID
Wisconsin,Calumet,30.449801977933895,% change,55015,3116
Wisconsin,Chippewa,-18.941625904124535,% change,55017,3117
Wisconsin,Clark,-60.191080512716844,% change,55019,3119
Wisconsin,Columbia,5.658213269626929,% change,55021,3120
Wisconsin,Crawford,-64.97942548586394,% change,55023,3122
Wisconsin,Dane,-9.991045676529456,% change,55025,3124
Wisconsin,Dodge,57.8023157162324,% change,55027,3126
Wisconsin,Door,-34.130616698692016,% change,55029,3131
Wisconsin,Douglas,24.04233674008516,% change,55031,3134
Wisconsin,Dunn,-13.926217164261356,% change,55033,3135
Wisconsin,Eau Claire,-15.405560046714973,% change,55035,3137
Wisconsin,Florence,-78.60483394398142,% change,55037,3138
Wisconsin,Fond du Lac,49.848463891719824,% change,55039,3140
Wisconsin,Forest,0.5086013216912787,% change,55041,3141
Wisconsin,Grant,-8.896179951414442,% change,55043,3143
Wisconsin,Green,0.0,% change,55045,3145
Wisconsin,Green Lake,192.04347617515646,% change,55047,3147
Wisconsin,Iowa,69.1155574982302,% change,55049,3148
Wisconsin,Iron,-0.018157651048133897,% change,55051,3151
Wisconsin,Jackson,-5.939770125324772,% change,55053,3153
Wisconsin,Jefferson,-15.863225180556759,% change,55055,3154
Wisconsin,Juneau,40.90422302576449,% change,55057,3156
Wisconsin,Kenosha,-15.233792159479393,% change,55059,3158
Wisconsin,Kewaunee,104.76666677153341,% change,55061,3160
Wisconsin,La Crosse,2.8836208857410712,% change,55063,3161
Wisconsin,Lafayette,-0.007591818995966986,% change,55065,3163
Wisconsin,Langlade,0.11227263236394572,% change,55067,3165
Wisconsin,Lincoln,-26.013820464329402,% change,55069,3166
Wisconsin,Manitowoc,6.157438536770412,% change,55071,3169
Wisconsin,Marathon,6.670814670051064,% change,55073,3170
Wisconsin,Marinette,50.69858148548194,% change,55075,3172
Wisconsin,Marquette,7.663547637841135,% change,55077,3174
Wisconsin,Menominee,-25.256053859433393,% change,55078,3175
Wisconsin,Milwaukee,-30.099407437116625,% change,55079,3177
Wisconsin,Monroe,17.42786822191274,% change,55081,3179
Wisconsin,Oconto,-3.208932659713995,% change,55083,3181
Wisconsin,Oneida,-24.09580633405938,% change,55085,3183
Wisconsin,Outagamie,-14.668464370275478,% change,55087,3185
Wisconsin,Ozaukee,-2.2462060250494518,% change,55089,3186
Wisconsin,Pepin,0,% change,55091,3188
Wisconsin,Pierce,49.35040120543573,% change,55093,3189
Wisconsin,Polk,-8.146125874476317,% change,55095,3191
Wisconsin,Portage,-22.48727012158408,% change,55097,3192
Wisconsin,Price,-0.48536362119037263,% change,55099,3194
Wisconsin,Racine,3.667435542930479,% change,55101,3195
Wisconsin,Richland,-0.7964934930520118,% change,55103,3196
Wisconsin,Rock,-5.232357125303717,% change,55105,3198
Wisconsin,Rusk,54.540999139404455,% change,55107,3199
Wisconsin,St. Croix,-2.34543228099315,% change,55109,3200
Wisconsin,Sauk,8.07755651629965,% change,55111,3202
Wisconsin,Sawyer,-36.467499354459996,% change,55113,3203
Wisconsin,Shawano,-37.08059488160179,% change,55115,3205
Wisconsin,Sheboygan,-3.8120127106157393,% change,55117,3207
Wisconsin,Taylor,-0.22931497274103255,% change,55119,3208
Wisconsin,Trempealeau,-53.93648345870004,% change,55121,3210
Wisconsin,Vernon,-12.994611746712001,% change,55123,3213
Wisconsin,Vilas,-49.456960275701775,% change,55125,3001
Wisconsin,Walworth,-7.325322414119058,% change,55127,3003
Wisconsin,Washburn,-11.269968410113218,% change,55129,3004
Wisconsin,Washington,32.86799058388421,% change,55131,3005
Wisconsin,Waukesha,-11.085460175960831,% change,55133,3007
Wisconsin,Waupaca,-27.585631073664636,% change,55135,3009
Wisconsin,Waushara,37.30042084100504,% change,55137,3010
Wisconsin,Winnebago,-34.97536807490689,% change,55139,3012
Wisconsin,Wood,-8.453254786947516,% change,55141,3014
Wyoming,Albany,-6.86798318681015,% change,56001,3015
Wyoming,Big Horn,0.0,% change,56003,3018
Wyoming,Campbell,3.278972496872122,% change,56005,3020
Wyoming,Carbon,-0.04885343977179316,% change,56007,3022
Wyoming,Converse,0.18046408155827506,% change,56009,3024
Wyoming,Crook,-68.16853174516541,% change,56011,3025
Wyoming,Fremont,-16.000054750144944,% change,56013,3028
Wyoming,Goshen,-11.693211244914021,% change,56015,3030
Wyoming,Hot Springs,0.0,% change,56017,3032
Wyoming,Johnson,0.0,% change,56019,3033
Wyoming,Laramie,32.65656948962134,% change,56021,3035
Wyoming,Lincoln,0.26151829945141725,% change,56023,3036
Wyoming,Natrona,0.0,% change,56025,3038
Wyoming,Niobrara,0.0,% change,56027,3040
Wyoming,Park,-1.326972604536664,% change,56029,3043
Wyoming,Platte,0.0,% change,56031,3045
Wyoming,Sheridan,0.0,% change,56033,3047
Wyoming,Sublette,-5.458956359200408,% change,56035,3049
Wyoming,Sweetwater,35.40552908966337,% change,56037,3051
Wyoming,Teton,-0.0007587029702030433,% change,56039,3053
Wyoming,Uinta,7.681699332548596,% change,56041,3055
Wyoming,Washakie,0.0,% change,56043,3056
Wyoming,Weston,-0.07052663316134278,% change,56045,3058
