State,County,Low income & low access to store (% change) 2010 - 15 (PCH_LACCESS_LOWI_10_15),Units,FIPS,FID
West Virginia,Raleigh,0.9334526157714013,% change,54081,3073
West Virginia,Randolph,18.49781857354313,% change,54083,3075
West Virginia,Ritchie,130.92922921997393,% change,54085,3077
West Virginia,Roane,6.121076385639691,% change,54087,3079
West Virginia,Summers,-26.021573471289383,% change,54089,3080
West Virginia,Taylor,-32.015198450242785,% change,54091,3082
West Virginia,Tucker,127.04143785814279,% change,54093,3084
West Virginia,Tyler,88.73305096851792,% change,54095,3085
West Virginia,Upshur,39.24320947300015,% change,54097,3087
West Virginia,Wayne,-24.006163907697182,% change,54099,3089
West Virginia,Webster,-49.24201272744166,% change,54101,3091
West Virginia,Wetzel,0.3492065694656403,% change,54103,3093
West Virginia,Wirt,-67.39229100355688,% change,54105,3095
West Virginia,Wood,3.158112689924882,% change,54107,3097
West Virginia,Wyoming,265.6569981701981,% change,54109,3099
Wisconsin,Adams,-44.402476162152354,% change,55001,3101
Wisconsin,Ashland,-0.4278304620783842,% change,55003,3104
Wisconsin,Barron,6.947629899301519,% change,55005,3106
Wisconsin,Bayfield,32.28731842590752,% change,55007,3108
Wisconsin,Brown,-8.983166138353377,% change,55009,3111
Wisconsin,Buffalo,-7.052344984197079,% change,55011,3113
Wisconsin,Burnett,-24.131133602577975,% change,55013,3115
Wisconsin,Calumet,148.24816138656033,% change,55015,3116
Wisconsin,Chippewa,-6.508064893710719,% change,55017,3117
Wisconsin,Clark,-50.03668816789705,% change,55019,3119
Wisconsin,Columbia,-14.659631366073448,% change,55021,3120
Wisconsin,Crawford,-64.85724959242624,% change,55023,3122
Wisconsin,Dane,10.281229725614716,% change,55025,3124
Wisconsin,Dodge,84.99584978942593,% change,55027,3126
Wisconsin,Door,-44.61710920359294,% change,55029,3131
Wisconsin,Douglas,32.030357864440624,% change,55031,3134
Wisconsin,Dunn,-9.992604073076656,% change,55033,3135
Wisconsin,Eau Claire,-16.79322595736524,% change,55035,3137
Wisconsin,Florence,-76.14396441094793,% change,55037,3138
Wisconsin,Fond du Lac,122.60602654908016,% change,55039,3140
Wisconsin,Forest,-20.082011544053465,% change,55041,3141
Wisconsin,Grant,-3.6961024479259517,% change,55043,3143
Wisconsin,Green,27.248692744398667,% change,55045,3145
Wisconsin,Green Lake,214.01444870683997,% change,55047,3147
Wisconsin,Iowa,90.44143775180753,% change,55049,3148
Wisconsin,Iron,-17.124518795794057,% change,55051,3151
Wisconsin,Jackson,-7.948056174951024,% change,55053,3153
Wisconsin,Jefferson,-2.6601308841975544,% change,55055,3154
Wisconsin,Juneau,55.26790733193615,% change,55057,3156
Wisconsin,Kenosha,2.888330133944429,% change,55059,3158
Wisconsin,Kewaunee,82.28884722100082,% change,55061,3160
Wisconsin,La Crosse,18.73172886628705,% change,55063,3161
Wisconsin,Lafayette,2.9573625252768223,% change,55065,3163
Wisconsin,Langlade,5.02607283099332,% change,55067,3165
Wisconsin,Lincoln,-13.301359463821546,% change,55069,3166
Wisconsin,Manitowoc,10.915612090974458,% change,55071,3169
Wisconsin,Marathon,14.811152925567447,% change,55073,3170
Wisconsin,Marinette,25.75320408445172,% change,55075,3172
Wisconsin,Marquette,-5.727470230002722,% change,55077,3174
Wisconsin,Menominee,-41.14105565556725,% change,55078,3175
Wisconsin,Milwaukee,-21.992623083876257,% change,55079,3177
Wisconsin,Monroe,35.725622467577246,% change,55081,3179
Wisconsin,Oconto,-11.890942339309786,% change,55083,3181
Wisconsin,Oneida,-18.263989913028837,% change,55085,3183
Wisconsin,Outagamie,-18.104570029305616,% change,55087,3185
Wisconsin,Ozaukee,4.01187411273628,% change,55089,3186
Wisconsin,Pepin,0,% change,55091,3188
Wisconsin,Pierce,45.65866956251655,% change,55093,3189
Wisconsin,Polk,-0.7242771959586952,% change,55095,3191
Wisconsin,Portage,-20.244912940476166,% change,55097,3192
Wisconsin,Price,8.698095262803594,% change,55099,3194
Wisconsin,Racine,8.748799031207396,% change,55101,3195
Wisconsin,Richland,0.8275496008130064,% change,55103,3196
Wisconsin,Rock,15.356369411493981,% change,55105,3198
Wisconsin,Rusk,60.33333641094142,% change,55107,3199
Wisconsin,St. Croix,6.544044543355974,% change,55109,3200
Wisconsin,Sauk,21.541915150076377,% change,55111,3202
Wisconsin,Sawyer,-38.53501307726903,% change,55113,3203
Wisconsin,Shawano,-33.08156510958094,% change,55115,3205
Wisconsin,Sheboygan,4.052339757369113,% change,55117,3207
Wisconsin,Taylor,14.345275498479094,% change,55119,3208
Wisconsin,Trempealeau,-53.23553918488375,% change,55121,3210
Wisconsin,Vernon,0.5776908980199448,% change,55123,3213
Wisconsin,Vilas,-61.11800969059086,% change,55125,3001
Wisconsin,Walworth,4.722634819498624,% change,55127,3003
Wisconsin,Washburn,4.442691677601114,% change,55129,3004
Wisconsin,Washington,32.7569430263967,% change,55131,3005
Wisconsin,Waukesha,-2.188182594120286,% change,55133,3007
Wisconsin,Waupaca,-48.7520888623331,% change,55135,3009
Wisconsin,Waushara,34.63416586477966,% change,55137,3010
Wisconsin,Winnebago,-39.248391438177144,% change,55139,3012
Wisconsin,Wood,11.108499692472124,% change,55141,3014
Wyoming,Albany,5.907698338288246,% change,56001,3015
Wyoming,Big Horn,-19.210417377028147,% change,56003,3018
Wyoming,Campbell,28.607604217215844,% change,56005,3020
Wyoming,Carbon,4.5890215012860605,% change,56007,3022
Wyoming,Converse,20.814927532158283,% change,56009,3024
Wyoming,Crook,-75.56116991596483,% change,56011,3025
Wyoming,Fremont,-9.01510124485823,% change,56013,3028
Wyoming,Goshen,1.755419785207581,% change,56015,3030
Wyoming,Hot Springs,-20.157045617270448,% change,56017,3032
Wyoming,Johnson,31.640403834867087,% change,56019,3033
Wyoming,Laramie,77.23347177035485,% change,56021,3035
Wyoming,Lincoln,-5.4495210141283685,% change,56023,3036
Wyoming,Natrona,1.285636875463592,% change,56025,3038
Wyoming,Niobrara,28.09315873342131,% change,56027,3040
Wyoming,Park,-35.48939977577607,% change,56029,3043
Wyoming,Platte,7.048876484359727,% change,56031,3045
Wyoming,Sheridan,-4.403999641319346,% change,56033,3047
Wyoming,Sublette,-6.812067093992826,% change,56035,3049
Wyoming,Sweetwater,96.75592617934086,% change,56037,3051
Wyoming,Teton,48.92168842667722,% change,56039,3053
Wyoming,Uinta,35.28440964723276,% change,56041,3055
Wyoming,Washakie,32.274324705260526,% change,56043,3056
Wyoming,Weston,5.27032942642754,% change,56045,3058
