State,County,Multiracial low access to store (%) 2015 (PCT_LACCESS_MULTIR15),Units,FIPS,FID
Mississippi,Prentiss,0.12941289307006645,Percent,28117,1684
Mississippi,Quitman,0.14659092418074912,Percent,28119,1685
Mississippi,Rankin,0.6559806655886864,Percent,28121,1690
Mississippi,Scott,0.6446506107740094,Percent,28123,1692
Mississippi,Sharkey,0.28478437609818347,Percent,28125,1695
Mississippi,Simpson,0.04670478096119297,Percent,28127,1698
Mississippi,Smith,0.10985479989088714,Percent,28129,1709
Mississippi,Stone,0.3021289886182599,Percent,28131,1712
Mississippi,Sunflower,0.4402227670917147,Percent,28133,1721
Mississippi,Tallahatchie,3.1888175189370593,Percent,28135,1725
Mississippi,Tate,0.6939190679992765,Percent,28137,1727
Mississippi,Tippah,0.9124324067807394,Percent,28139,1730
Mississippi,Tishomingo,0.0,Percent,28141,1732
Mississippi,Tunica,0.4744720136482715,Percent,28143,1735
Mississippi,Union,0.5984456429189025,Percent,28145,1737
Mississippi,Walthall,0.2442980690335265,Percent,28147,1740
Mississippi,Warren,0.4833531606788079,Percent,28149,1746
Mississippi,Washington,0.34179657794169194,Percent,28151,1750
Mississippi,Wayne,0.0,Percent,28153,1753
Mississippi,Webster,0.08777918725680367,Percent,28155,1756
Mississippi,Wilkinson,0.05340246615778113,Percent,28157,1757
Mississippi,Winston,0.16246008025259193,Percent,28159,1758
Mississippi,Yalobusha,0.18588379724473814,Percent,28161,1759
Mississippi,Yazoo,0.26973837853685406,Percent,28163,1760
Missouri,Adair,0.45907901139193585,Percent,29001,1761
Missouri,Andrew,0.15130814493608352,Percent,29003,1762
Missouri,Atchison,0.13679005503120018,Percent,29005,1763
Missouri,Audrain,0.2530883602271276,Percent,29007,1766
Missouri,Barry,0.9292920419457257,Percent,29009,1767
Missouri,Barton,0.5635313075122907,Percent,29011,1771
Missouri,Bates,0.029741982138270517,Percent,29013,1776
Missouri,Benton,0.1473585731482672,Percent,29015,1778
Missouri,Bollinger,0.23761657426146485,Percent,29017,1781
Missouri,Boone,1.0283381553552648,Percent,29019,1783
Missouri,Buchanan,0.8362388785102229,Percent,29021,1789
Missouri,Butler,0.30647618135300275,Percent,29023,1792
Missouri,Caldwell,0.45628183514715304,Percent,29025,1795
Missouri,Callaway,0.47188292117757147,Percent,29027,1799
Missouri,Camden,0.3987349740635699,Percent,29029,1803
Missouri,Cape Girardeau,0.5441712487141542,Percent,29031,1808
Missouri,Carroll,0.20637382347230984,Percent,29033,1822
Missouri,Carter,0.40283339208880287,Percent,29035,1001
Missouri,Cass,1.4162763701526266,Percent,29037,1004
Missouri,Cedar,0.22645657828788013,Percent,29039,1007
Missouri,Chariton,0.09847481034082174,Percent,29041,1011
Missouri,Christian,0.5792882273431272,Percent,29043,1014
Missouri,Clark,0.07751791264604818,Percent,29045,1015
Missouri,Clay,1.2066084239340855,Percent,29047,1018
Missouri,Clinton,0.1118030922927783,Percent,29049,1021
Missouri,Cole,0.7836479683646468,Percent,29051,1022
Missouri,Cooper,0.34510055594532013,Percent,29053,1025
Missouri,Crawford,0.09830181500554908,Percent,29055,1028
Missouri,Dade,0.2030243171995395,Percent,29057,1030
Missouri,Dallas,0.3478719417509424,Percent,29059,1032
Missouri,Daviess,0.13068851687756908,Percent,29061,1036
Missouri,DeKalb,0.5190820402226124,Percent,29063,1038
Missouri,Dent,0.3435307836688012,Percent,29065,1040
Missouri,Douglas,0.5001932351775921,Percent,29067,1043
Missouri,Dunklin,0.8135370827022469,Percent,29069,1045
Missouri,Franklin,0.1982465349547127,Percent,29071,1047
Missouri,Gasconade,0.05733708829855867,Percent,29073,1049
Missouri,Gentry,0.007000745355814217,Percent,29075,1052
Missouri,Greene,0.6547919489112817,Percent,29077,1054
Missouri,Grundy,0.5515124953554069,Percent,29079,1057
Missouri,Harrison,0.21552956547709498,Percent,29081,1058
Missouri,Henry,0.5820325424928071,Percent,29083,1061
Missouri,Hickory,0.259178441243271,Percent,29085,1063
Missouri,Holt,0.7939739230562969,Percent,29087,1065
Missouri,Howard,0.3495577498022073,Percent,29089,1068
Missouri,Howell,0.45679040098393064,Percent,29091,1070
Missouri,Iron,0.32551636883931234,Percent,29093,1072
Missouri,Jackson,1.3039044733046525,Percent,29095,1074
Missouri,Jasper,1.1507148918720742,Percent,29097,1078
Missouri,Jefferson,0.5714474815169454,Percent,29099,1082
Missouri,Johnson,0.669986413920481,Percent,29101,1087
Missouri,Knox,0.6535947709769305,Percent,29103,1091
Missouri,Laclede,0.5265476640289702,Percent,29105,1096
Missouri,Lafayette,0.47209622525441425,Percent,29107,1099
Missouri,Lawrence,0.9324882907019,Percent,29109,1101
Missouri,Lewis,0.8798095468197179,Percent,29111,1104
Missouri,Lincoln,0.16564742223303505,Percent,29113,1106
Missouri,Linn,0.2950250828287423,Percent,29115,1109
Missouri,Livingston,0.12549833308185324,Percent,29117,1112
Missouri,McDonald,0.2645007792497418,Percent,29119,1113
Missouri,Macon,0.3930773726458628,Percent,29121,1116
Missouri,Madison,0.5548022568317168,Percent,29123,1117
Missouri,Maries,0.08556489435379762,Percent,29125,1120
Missouri,Marion,0.35929253099615027,Percent,29127,1122
Missouri,Mercer,1.109643338040066,Percent,29129,1125
Missouri,Miller,0.07792311023203694,Percent,29131,1128
Missouri,Mississippi,0.00573079937064626,Percent,29133,1131
Missouri,Moniteau,0.08896186476168899,Percent,29135,1135
Missouri,Monroe,0.15853042743220475,Percent,29137,1139
Missouri,Montgomery,0.20443374105601256,Percent,29139,1142
Missouri,Morgan,0.12797263979395138,Percent,29141,1146
Missouri,New Madrid,0.02043767551256172,Percent,29143,1149
Missouri,Newton,0.7037257173053688,Percent,29145,1152
Missouri,Nodaway,0.5918209766460291,Percent,29147,1156
Missouri,Oregon,0.3205150474645759,Percent,29149,1158
Missouri,Osage,0.08793146910133233,Percent,29151,1164
Missouri,Ozark,0.8621309424806131,Percent,29153,1168
Missouri,Pemiscot,0.14576288775972945,Percent,29155,1170
Missouri,Perry,0.20101707581460862,Percent,29157,1172
Missouri,Pettis,0.6385281496489182,Percent,29159,1174
Missouri,Phelps,0.44828372333137345,Percent,29161,1176
Missouri,Pike,0.9028284426524898,Percent,29163,1179
Missouri,Platte,1.4313747675739235,Percent,29165,1181
Missouri,Polk,0.0737471320289376,Percent,29167,1183
Missouri,Pulaski,2.9778191989229446,Percent,29169,1185
Missouri,Putnam,0.20084354433557947,Percent,29171,1188
Missouri,Ralls,0.0930407206434314,Percent,29173,1191
Missouri,Randolph,0.330748618535166,Percent,29175,1194
Missouri,Ray,0.465926292842547,Percent,29177,1197
Missouri,Reynolds,1.0183703252512262,Percent,29179,1200
Missouri,Ripley,0.4729264204480135,Percent,29181,1203
Missouri,St. Charles,0.906093474602921,Percent,29183,1205
Missouri,St. Clair,0.18814310050666905,Percent,29185,1208
Missouri,Ste. Genevieve,0.3983781133758347,Percent,29186,1209
Missouri,St. Francois,0.1740394992563457,Percent,29187,1212
Missouri,St. Louis County,0.6620754902278734,Percent,29189,1216
Missouri,Saline,2.2873373591695936,Percent,29195,1218
Missouri,Schuyler,0.7454156765233039,Percent,29197,1221
Missouri,Scotland,0.0,Percent,29199,1224
Missouri,Scott,0.5010607213221786,Percent,29201,1227
Missouri,Shannon,0.5560058355511255,Percent,29203,1229
Missouri,Shelby,0.6445815099797804,Percent,29205,1232
Missouri,Stoddard,0.09158512175733483,Percent,29207,1236
Missouri,Stone,0.04072394084826967,Percent,29209,1237
Missouri,Sullivan,0.9145108796880623,Percent,29211,1240
Missouri,Taney,1.3119686810883369,Percent,29213,1242
Missouri,Texas,0.5001525877405337,Percent,29215,1245
Missouri,Vernon,0.654190960315497,Percent,29217,1248
Missouri,Warren,0.14175601077945438,Percent,29219,1251
Missouri,Washington,0.23601346307748958,Percent,29221,1253
Missouri,Wayne,0.6181445980445972,Percent,29223,1256
Missouri,Webster,0.141829244013881,Percent,29225,1258
Missouri,Worth,0.2763703362505758,Percent,29227,1261
Missouri,Wright,0.12724602938732077,Percent,29229,1263
Missouri,St. Louis City,0.16284984697891441,Percent,29510,1266
Montana,Beaverhead,0.6994948456498226,Percent,30001,1269
Montana,Big Horn,1.1695604530554606,Percent,30003,1274
Montana,Blaine,0.561819822348333,Percent,30005,1124
Montana,Broadwater,0.43065273871021914,Percent,30007,1132
Montana,Carbon,0.4490160268883836,Percent,30009,1137
Montana,Carter,1.0344827542341208,Percent,30011,1141
Montana,Cascade,1.1621817912473547,Percent,30013,1144
Montana,Chouteau,1.3634317781859728,Percent,30015,1150
Montana,Custer,1.1409624906150868,Percent,30017,1153
Montana,Daniels,0.45420960689816275,Percent,30019,1157
Montana,Dawson,0.42356837576679895,Percent,30021,1160
Montana,Deer Lodge,0.09148564792365595,Percent,30023,1163
Montana,Fallon,0.32684715361478345,Percent,30025,1165
Montana,Fergus,0.3520760372989686,Percent,30027,1169
Montana,Flathead,0.29635871147319853,Percent,30029,1173
Montana,Gallatin,0.20396597593300192,Percent,30031,1177
Montana,Garfield,0.16583748246249752,Percent,30033,1182
Montana,Glacier,0.6593915402966027,Percent,30035,1186
Montana,Golden Valley,4.298642533800034,Percent,30037,1189
Montana,Granite,0.35356133452658006,Percent,30039,1192
Montana,Hill,1.1526295858539453,Percent,30041,1195
Montana,Jefferson,0.28322623855056983,Percent,30043,1199
Montana,Judith Basin,0.3932438767671838,Percent,30045,1202
Montana,Lake,0.4223699160270925,Percent,30047,1207
Montana,Lewis and Clark,0.6890375630862323,Percent,30049,1211
Montana,Liberty,0.40172889673255363,Percent,30051,1214
Montana,Lincoln,0.4986583873137847,Percent,30053,1219
Montana,McCone,0.28591033656063497,Percent,30055,1223
Montana,Madison,0.5292795733013808,Percent,30057,1226
Montana,Meagher,1.3749339002172714,Percent,30059,1231
Montana,Mineral,1.5375675762946672,Percent,30061,1234
Montana,Missoula,0.5992543286344248,Percent,30063,1239
Montana,Musselshell,0.44176196755980385,Percent,30065,1241
Montana,Park,0.8715630756473204,Percent,30067,1244
Montana,Petroleum,1.2145748516397226,Percent,30069,1247
Montana,Phillips,0.8801368586499436,Percent,30071,1250
Montana,Pondera,1.030895195029228,Percent,30073,1254
Montana,Powder River,1.3195639585747445,Percent,30075,1259
Montana,Powell,0.3781258743077202,Percent,30077,1262
Montana,Prairie,2.968617484510043,Percent,30079,1264
Montana,Ravalli,0.11102647637779668,Percent,30081,1268
Montana,Richland,0.7849804424204783,Percent,30083,1271
Montana,Roosevelt,1.4185748707837122,Percent,30085,1275
Montana,Rosebud,0.9237463893607224,Percent,30087,1277
Montana,Sanders,2.0868850660244282,Percent,30089,1278
Montana,Sheridan,0.904448352103484,Percent,30091,1281
Montana,Silver Bow,0.2892721515814082,Percent,30093,1284
Montana,Stillwater,0.4200030166952681,Percent,30095,1286
Montana,Sweet Grass,0.4202025592472501,Percent,30097,1288
Montana,Teton,0.6031459769231731,Percent,30099,1290
Montana,Toole,0.8854345085643013,Percent,30101,1292
Montana,Treasure,4.8746518082289265,Percent,30103,1293
Montana,Valley,0.681034768068913,Percent,30105,1296
Montana,Wheatland,2.813653135700927,Percent,30107,1298
Montana,Wibaux,1.4749262335391053,Percent,30109,1300
Montana,Yellowstone,0.8559583122713892,Percent,30111,1302
Nebraska,Adams,2.0489442337960564,Percent,31001,1303
Nebraska,Antelope,0.24716783795929245,Percent,31003,1305
Nebraska,Arthur,3.913043610508695,Percent,31005,1307
Nebraska,Banner,3.913043514118174,Percent,31007,1308
Nebraska,Blaine,0.627615061920408,Percent,31009,1309
Nebraska,Boone,0.2179836443860963,Percent,31011,1310
Nebraska,Box Butte,1.8860624610422532,Percent,31013,1315
Nebraska,Boyd,1.5245355078196952,Percent,31015,1317
Nebraska,Brown,0.025501291694009,Percent,31017,1319
Nebraska,Buffalo,1.7646564028914298,Percent,31019,1321
Nebraska,Burt,0.0,Percent,31021,1323
Nebraska,Butler,0.07147111255451459,Percent,31023,1325
Nebraska,Cass,0.41057951175068735,Percent,31025,1326
Nebraska,Cedar,0.266282621575366,Percent,31027,1329
Nebraska,Chase,1.2677502762404211,Percent,31029,1330
Nebraska,Cherry,0.8697327244413373,Percent,31031,1333
Nebraska,Cheyenne,0.37271929605997695,Percent,31033,1334
Nebraska,Clay,3.9957353335045243,Percent,31035,1336
Nebraska,Colfax,0.8360516503532972,Percent,31037,1338
Nebraska,Cuming,0.023621953619269612,Percent,31039,1340
Nebraska,Custer,0.5258613668437013,Percent,31041,1342
Nebraska,Dakota,3.7114348079706128,Percent,31043,1344
Nebraska,Dawes,0.6806357073116881,Percent,31045,1347
Nebraska,Dawson,7.93288169966875,Percent,31047,1349
Nebraska,Deuel,1.2076145749095777,Percent,31049,1351
Nebraska,Dixon,0.9508790673484183,Percent,31051,1353
Nebraska,Dodge,1.5082033672914066,Percent,31053,1354
Nebraska,Douglas,0.6119789964944925,Percent,31055,1358
Nebraska,Dundy,1.7430278971481024,Percent,31057,1360
Nebraska,Fillmore,0.31107655864776906,Percent,31059,1363
Nebraska,Franklin,0.8048870829421333,Percent,31061,1369
Nebraska,Frontier,1.1973875327022023,Percent,31063,1371
Nebraska,Furnas,0.396669307806463,Percent,31065,1374
Nebraska,Gage,0.3553539982063077,Percent,31067,1378
Nebraska,Garden,2.6251823116933104,Percent,31069,1381
Nebraska,Garfield,0.09480792643263056,Percent,31071,1391
Nebraska,Gosper,1.7163351001382,Percent,31073,1393
Nebraska,Grant,1.3029315735677311,Percent,31075,1395
Nebraska,Greeley,1.4578408134483294,Percent,31077,1397
Nebraska,Hall,3.177616304195113,Percent,31079,1402
Nebraska,Hamilton,0.10543286070351743,Percent,31081,1405
Nebraska,Harlan,0.0005839523412298131,Percent,31083,1409
Nebraska,Hayes,2.2750775524218096,Percent,31085,1411
Nebraska,Hitchcock,1.6162310911254059,Percent,31087,1414
Nebraska,Holt,0.19332719252365693,Percent,31089,1416
Nebraska,Hooker,0.0,Percent,31091,1418
Nebraska,Howard,0.2580358743590851,Percent,31093,1311
Nebraska,Jefferson,0.37906791608370877,Percent,31095,1312
Nebraska,Johnson,0.268353459387604,Percent,31097,1313
Nebraska,Kearney,0.17826956283317769,Percent,31099,1314
Nebraska,Keith,0.41409918179031197,Percent,31101,1316
Nebraska,Keya Paha,0.606796118392994,Percent,31103,1318
Nebraska,Kimball,0.23544278966959958,Percent,31105,1320
Nebraska,Knox,0.12135337148801631,Percent,31107,1322
Nebraska,Lancaster,0.4175556473130371,Percent,31109,1324
Nebraska,Lincoln,0.8789272575658894,Percent,31111,1327
Nebraska,Logan,0.1310615994154325,Percent,31113,1328
Nebraska,Loup,0.7911392682395855,Percent,31115,1331
Nebraska,McPherson,1.4842300907120132,Percent,31117,1332
Nebraska,Madison,1.0097338385185572,Percent,31119,1335
Nebraska,Merrick,0.940751202031731,Percent,31121,1337
Nebraska,Morrill,3.022199709718842,Percent,31123,1339
Nebraska,Nance,0.9348475776542757,Percent,31125,1341
Nebraska,Nemaha,0.06898455057734161,Percent,31127,1343
Nebraska,Nuckolls,1.02634415388586,Percent,31129,1345
Nebraska,Otoe,0.34262754859542127,Percent,31131,1348
Nebraska,Pawnee,0.14424810273014607,Percent,31133,1350
Nebraska,Perkins,0.8417500870424613,Percent,31135,1352
Nebraska,Phelps,0.658802190577117,Percent,31137,1355
Nebraska,Pierce,0.7562749928963185,Percent,31139,1356
Nebraska,Platte,1.60986589293397,Percent,31141,1359
Nebraska,Polk,0.03334488787750685,Percent,31143,1362
Nebraska,Red Willow,1.179537335476246,Percent,31145,1364
Nebraska,Richardson,0.28327259892367096,Percent,31147,1365
Nebraska,Rock,0.05085760791007012,Percent,31149,1366
Nebraska,Saline,0.7352012089300141,Percent,31151,1367
Nebraska,Sarpy,1.5601301646357844,Percent,31153,1368
Nebraska,Saunders,0.2226220396925722,Percent,31155,1370
Nebraska,Scotts Bluff,0.5233465296384826,Percent,31157,1373
Nebraska,Seward,0.09446083946681731,Percent,31159,1375
Nebraska,Sheridan,1.0133029639860927,Percent,31161,1376
Nebraska,Sherman,0.3807106561035311,Percent,31163,1377
Nebraska,Sioux,1.7762176989726546,Percent,31165,1380
Nebraska,Stanton,2.4242294912061513,Percent,31167,1382
Nebraska,Thayer,0.44891309698674253,Percent,31169,1383
Nebraska,Thomas,1.2364760309693847,Percent,31171,1384
Nebraska,Thurston,0.4586400960476989,Percent,31173,1385
Nebraska,Valley,0.20935166791133897,Percent,31175,1386
Nebraska,Washington,0.09360387674337649,Percent,31177,1387
Nebraska,Wayne,0.0,Percent,31179,1388
Nebraska,Webster,1.4479634773589192,Percent,31181,1389
Nebraska,Wheeler,1.1002444885692897,Percent,31183,1390
Nebraska,York,0.3321483737196824,Percent,31185,1392
Nevada,Churchill,2.8221707786863166,Percent,32001,1396
Nevada,Clark,1.8452791362611614,Percent,32003,1399
Nevada,Douglas,3.1136585593759816,Percent,32005,1400
Nevada,Elko,4.550808430216702,Percent,32007,1401
Nevada,Esmeralda,9.96168578941378,Percent,32009,1404
Nevada,Eureka,7.297433357233468,Percent,32011,1406
Nevada,Humboldt,4.047109063927003,Percent,32013,1407
Nevada,Lander,1.6935969517864464,Percent,32015,1408
Nevada,Lincoln,3.2179606867721984,Percent,32017,1410
Nevada,Lyon,2.8693333683503464,Percent,32019,1412
Nevada,Mineral,5.4915649823381605,Percent,32021,1415
Nevada,Nye,3.7002564515742726,Percent,32023,1417
Nevada,Pershing,1.146302074097108,Percent,32027,1419
Nevada,Storey,0.18163791042462243,Percent,32029,1420
Nevada,Washoe,2.501447558440249,Percent,32031,1423
Nevada,White Pine,1.8739925176814756,Percent,32033,1425
Nevada,Carson City,1.213280394483285,Percent,32510,1428
New Hampshire,Belknap,0.2550597522689805,Percent,33001,1432
New Hampshire,Carroll,0.02560978532665356,Percent,33003,1435
New Hampshire,Cheshire,0.2617748852099991,Percent,33005,1437
New Hampshire,Coos,0.2979732456870667,Percent,33007,1440
New Hampshire,Grafton,0.2749386905585314,Percent,33009,1442
New Hampshire,Hillsborough,0.9476456732021382,Percent,33011,1443
New Hampshire,Merrimack,0.4092991473360326,Percent,33013,1444
New Hampshire,Rockingham,0.6597025770122856,Percent,33015,1448
New Hampshire,Strafford,0.4581782528608325,Percent,33017,1453
New Hampshire,Sullivan,0.23128414382305792,Percent,33019,1454
New Jersey,Atlantic,2.3334654496206904,Percent,34001,1461
New Jersey,Bergen,0.29618160388199855,Percent,34003,1465
New Jersey,Burlington,1.9246669959028155,Percent,34005,1470
New Jersey,Camden,1.0007177112590522,Percent,34007,1472
New Jersey,Cape May,1.111538272017252,Percent,34009,1477
New Jersey,Cumberland,2.694115084488164,Percent,34011,1482
New Jersey,Essex,0.24857494683657388,Percent,34013,1483
New Jersey,Gloucester,1.6348217729132986,Percent,34015,1484
New Jersey,Hudson,0.04358868379875557,Percent,34017,1487
New Jersey,Hunterdon,0.41650422619589006,Percent,34019,1488
New Jersey,Mercer,1.4702631071740622,Percent,34021,1493
New Jersey,Middlesex,1.383973836557137,Percent,34023,1497
New Jersey,Monmouth,0.9881252193324582,Percent,34025,1504
New Jersey,Morris,1.0882340299474582,Percent,34027,1511
New Jersey,Ocean,1.354210598461301,Percent,34029,1546
New Jersey,Passaic,0.6704432435354312,Percent,34031,1551
New Jersey,Salem,0.6940255494411497,Percent,34033,1553
New Jersey,Somerset,1.0486366174803459,Percent,34035,1558
New Jersey,Sussex,1.0352004063603724,Percent,34037,1561
New Jersey,Union,0.37636956313449604,Percent,34039,1566
New Jersey,Warren,1.1225998901077632,Percent,34041,1570
New Mexico,Bernalillo,4.167615535061835,Percent,35001,1574
New Mexico,Catron,6.953020167731195,Percent,35003,1576
New Mexico,Chaves,6.7844545115023696,Percent,35005,1578
New Mexico,Cibola,3.642224045002381,Percent,35006,1580
New Mexico,Colfax,8.563909092577454,Percent,35007,1582
New Mexico,Curry,7.059721668569663,Percent,35009,1586
New Mexico,De Baca,1.085001245941899,Percent,35011,1589
New Mexico,Doña Ana,8.565204330586141,Percent,35013,1590
New Mexico,Eddy,6.839612580372161,Percent,35015,1592
New Mexico,Grant,4.2200032516923836,Percent,35017,1594
New Mexico,Guadalupe,7.60226754749712,Percent,35019,1595
New Mexico,Harding,11.520689544438792,Percent,35021,1597
New Mexico,Hidalgo,4.241749423051901,Percent,35023,1600
New Mexico,Lea,2.6517929652651597,Percent,35025,1604
New Mexico,Lincoln,4.666082785201547,Percent,35027,1613
New Mexico,Los Alamos,2.369577239056747,Percent,35028,1618
New Mexico,Luna,5.284164425524487,Percent,35029,1622
New Mexico,McKinley,3.0122868167449366,Percent,35031,1626
New Mexico,Mora,5.171686237011781,Percent,35033,1629
New Mexico,Otero,6.113558606612364,Percent,35035,1633
New Mexico,Quay,1.2110920773616414,Percent,35037,1637
New Mexico,Rio Arriba,16.0530186521582,Percent,35039,1639
New Mexico,Roosevelt,7.017670217734455,Percent,35041,1642
New Mexico,Sandoval,5.171480626717371,Percent,35043,1646
New Mexico,San Juan,3.17763389669801,Percent,35045,1650
New Mexico,San Miguel,15.482530398652877,Percent,35047,1652
New Mexico,Santa Fe,6.362727786302948,Percent,35049,1654
New Mexico,Sierra,6.4115080153098765,Percent,35051,1657
New Mexico,Socorro,3.703096314664945,Percent,35053,1659
New Mexico,Taos,10.758218160609678,Percent,35055,1662
New Mexico,Torrance,8.59984819635366,Percent,35057,1664
New Mexico,Union,1.6487193006370742,Percent,35059,1667
New Mexico,Valencia,11.44229681423729,Percent,35061,1670
New York,Albany,0.7789531992690266,Percent,36001,1673
New York,Allegany,0.22178358825319333,Percent,36003,1674
New York,Bronx,0.11779620825244097,Percent,36005,1681
New York,Broome,0.31240383038178365,Percent,36007,1683
New York,Cattaraugus,0.12673073628847942,Percent,36009,1687
New York,Cayuga,0.13061504440688776,Percent,36011,1689
New York,Chautauqua,0.5534656491168022,Percent,36013,1694
New York,Chemung,0.5324046739717179,Percent,36015,1696
New York,Chenango,0.0531808775599162,Percent,36017,1699
New York,Clinton,0.6871625485391729,Percent,36019,1702
New York,Columbia,0.7521536558811082,Percent,36021,1704
New York,Cortland,0.22024492476526272,Percent,36023,1706
New York,Delaware,0.024409514070775115,Percent,36025,1707
New York,Dutchess,1.662643868613144,Percent,36027,1711
New York,Erie,0.4383763654118254,Percent,36029,1723
New York,Essex,0.693064558348161,Percent,36031,1728
New York,Franklin,0.7616783961880851,Percent,36033,1731
New York,Fulton,0.17798226127760353,Percent,36035,1734
New York,Genesee,0.08262220945058474,Percent,36037,1736
New York,Greene,0.9015751329283558,Percent,36039,1739
New York,Hamilton,0.6281310828165301,Percent,36041,1742
New York,Herkimer,0.24163584078189063,Percent,36043,1745
New York,Jefferson,1.0126874114529074,Percent,36045,1782
New York,Kings,0.00019447626601427955,Percent,36047,1788
New York,Lewis,0.21660540480663862,Percent,36049,1790
New York,Livingston,0.521275776214529,Percent,36051,1791
New York,Madison,0.45279061905523404,Percent,36053,1796
New York,Monroe,0.777749499950234,Percent,36055,1804
New York,Montgomery,0.9938286123134092,Percent,36057,1807
New York,Nassau,0.17873608889582707,Percent,36059,1839
New York,New York,0.0,Percent,36061,1847
New York,Niagara,0.4045918162548153,Percent,36063,1850
New York,Oneida,0.41854804444109706,Percent,36065,1852
New York,Onondaga,0.4487032563772831,Percent,36067,1853
New York,Ontario,0.8668014402190177,Percent,36069,1856
New York,Orange,1.9370173192430469,Percent,36071,1859
New York,Orleans,0.4223602114110114,Percent,36073,1862
New York,Oswego,0.2956575195106462,Percent,36075,1864
New York,Otsego,0.8440260054806213,Percent,36077,1868
New York,Putnam,1.6058600118287334,Percent,36079,1870
New York,Queens,0.007414130717444935,Percent,36081,1872
New York,Rensselaer,0.5040727192323222,Percent,36083,1874
New York,Richmond,0.019634389850410897,Percent,36085,1876
New York,Rockland,0.9501911196968178,Percent,36087,1879
New York,St. Lawrence,0.24749110163679158,Percent,36089,1883
New York,Saratoga,0.5579423446342694,Percent,36091,1885
New York,Schenectady,1.1275829834051458,Percent,36093,1887
New York,Schoharie,0.5736228518283397,Percent,36095,1888
New York,Schuyler,0.19351652277069073,Percent,36097,1889
New York,Seneca,0.3538730864295311,Percent,36099,1890
New York,Steuben,0.08985033836101557,Percent,36101,1891
New York,Suffolk,1.3321348504429305,Percent,36103,1924
New York,Sullivan,1.0799698165572607,Percent,36105,1928
New York,Tioga,0.25322020412121077,Percent,36107,1930
New York,Tompkins,0.7244889855977708,Percent,36109,1933
New York,Ulster,1.4940291041474907,Percent,36111,1935
New York,Warren,0.2968705295113169,Percent,36113,1938
New York,Washington,0.23244655456931945,Percent,36115,1942
New York,Wayne,0.42254157350730925,Percent,36117,1952
New York,Westchester,0.5733395333467016,Percent,36119,1960
New York,Wyoming,0.9002544078372506,Percent,36121,1962
New York,Yates,0.024423108139717608,Percent,36123,1965
North Carolina,Alamance,2.1176666185879203,Percent,37001,1967
North Carolina,Alexander,0.3933770405612721,Percent,37003,1968
North Carolina,Alleghany,0.04013041542943666,Percent,37005,1970
North Carolina,Anson,0.12845496497855796,Percent,37007,1972
North Carolina,Ashe,0.08454942137406694,Percent,37009,1975
North Carolina,Avery,0.003013724786221425,Percent,37011,1977
North Carolina,Beaufort,1.0815664016908437,Percent,37013,1981
North Carolina,Bertie,0.07537754717903299,Percent,37015,1983
North Carolina,Bladen,0.23790206430450467,Percent,37017,1986
North Carolina,Brunswick,0.7571034015269363,Percent,37019,1995
North Carolina,Buncombe,1.0219537374653949,Percent,37021,1422
North Carolina,Burke,1.7083063136269248,Percent,37023,1424
North Carolina,Cabarrus,1.5664897747877886,Percent,37025,1426
North Carolina,Caldwell,1.5518166386839898,Percent,37027,1429
North Carolina,Camden,0.17430682272783965,Percent,37029,1433
North Carolina,Carteret,0.7032405776543862,Percent,37031,1447
North Carolina,Caswell,0.125448640481667,Percent,37033,1449
North Carolina,Catawba,1.4164214829916557,Percent,37035,1450
North Carolina,Chatham,0.5836593146448831,Percent,37037,1451
North Carolina,Cherokee,0.15464945948962433,Percent,37039,1452
North Carolina,Chowan,0.8188016059492801,Percent,37041,1455
North Carolina,Clay,0.04471664457893067,Percent,37043,1457
North Carolina,Cleveland,0.40288658916835174,Percent,37045,1458
North Carolina,Columbus,0.2525768178627096,Percent,37047,1459
North Carolina,Craven,1.5781909701279357,Percent,37049,1462
North Carolina,Cumberland,2.6184057514498127,Percent,37051,1464
North Carolina,Currituck,0.2832105568724241,Percent,37053,1481
North Carolina,Dare,0.9833164381590123,Percent,37055,1485
North Carolina,Davidson,1.1708464179176254,Percent,37057,1489
North Carolina,Davie,0.6948211773750945,Percent,37059,1490
North Carolina,Duplin,0.27999236235305697,Percent,37061,1492
North Carolina,Durham,2.11525382296955,Percent,37063,1494
North Carolina,Edgecombe,0.5035543494166554,Percent,37065,1495
North Carolina,Forsyth,3.4769613045186643,Percent,37067,1496
North Carolina,Franklin,0.2078319796136228,Percent,37069,1498
North Carolina,Gaston,1.3769481397428986,Percent,37071,1499
North Carolina,Gates,0.0,Percent,37073,1500
North Carolina,Graham,0.00041589023465085314,Percent,37075,1502
North Carolina,Granville,0.8504815682924796,Percent,37077,1503
North Carolina,Greene,0,Percent,37079,1505
North Carolina,Guilford,1.31802776222814,Percent,37081,1506
North Carolina,Halifax,0.4157608225608217,Percent,37083,1508
North Carolina,Harnett,0.7040503487455633,Percent,37085,1509
North Carolina,Haywood,0.5358658253195558,Percent,37087,1512
North Carolina,Henderson,1.2624940577978359,Percent,37089,1514
North Carolina,Hertford,0.14909768229785073,Percent,37091,1515
North Carolina,Hoke,2.432071033052543,Percent,37093,1517
North Carolina,Hyde,2.6950038294646643,Percent,37095,1521
North Carolina,Iredell,0.9249458645292937,Percent,37097,1525
North Carolina,Jackson,0.7097520173389188,Percent,37099,1528
North Carolina,Johnston,0.40313577883467594,Percent,37101,1530
